REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
502164298,A,INDIA,89751,ROUND,1.200,J,SI1,EX,EX,EX,NON,IGI,6.67,6.74,4.26,63.50,56.00,-36.000,5000.00,6000.00,3200.00,3840.00,36.70,16.50,41.10,43.50,6.67-6.74*4.26,NONE,3EX,Pointed,Medium To Slightly Thick (Faceted),0,0,2,2,ML-0,,,IGI 502164298,,,,,NO,3.70,,GD,EX,Y,,N/A,,06-12-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89751,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/89751.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/502164298.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/502164298.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/89751_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/89751_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/89751_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89751/89751_AR.jpg
1415350288,A,INDIA,99626,CMB,1.200,G,VS2,,EX,EX,NON,GIA,6.08,5.97,4.17,69.90,63.00,-25.000,6200.00,7440.00,4650.00,5580.00,0.00,0.00,0.00,0.00,6.08-5.97*4.17,NONE,3EX,NON,STK to THK,1,0,0,1,ML-0,,,GIA 1415350288,,,,,Y,5.00,,,EX,N,1.02,,Feather  Crystal  Needle,23-11-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99626,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99626/99626.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99626/1415350288.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99626/1415350288.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99626/99626_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99626/99626_AS.jpg,null,null,null
1403855014,A,INDIA,99628,ROUND,1.000,G,VVS2,EX,EX,EX,NON,GIA,6.49,6.46,3.89,60.00,60.00,-24.000,10600.00,10600.00,8056.00,8056.00,32.50,12.50,41.00,43.50,6.49-6.46*3.89,NONE,3EX,NON,STK,0,0,1,0,ML-0,,,GIA 1403855014,,,,,Y,4.00,N,GD,EX,N,,,Cloud  Pinpoint,27-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99628,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/99628.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/1403855014.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/1403855014.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/99628_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/99628_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/99628_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99628/99628_AR.jpg
1373204405,A,INDIA,KST-6631,ROUND,1.000,I,VS1,GD,EX,GD,NON,GIA,6.15,6.01,4.04,66.50,62.00,-45.000,7000.00,7000.00,3850.00,3850.00,40.00,16.00,41.00,43.50,6.15-6.01*4.04,NONE,GD,NON,VTK,-,-,-,1,ML-0,,,GIA 1373204405,,,,,YES,7.00,Y,GD,EX,IN,,Clouds are not shown. Surface graining is not shown.,Crystal Feather Needle Indented Natural,08-01-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-6631,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/KST-6631.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/1373204405.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/1373204405.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/KST-6631_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/KST-6631_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/KST-6631_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6631/KST-6631_AR.jpg
2377634426,A,INDIA,89875,ROUND,1.000,I,VVS1,GD,EX,GD,NON,GIA,6.09,6.00,4.03,66.70,55.00,-46.000,7700.00,7700.00,4158.00,4158.00,40.00,19.00,39.00,40.50,6.09-6.00*4.03,NONE,GD,NON,THK to VTK,0,0,0,0,ML-0,,,GIA 2377634426,,,,,YES,7.00,N,GD,EX,Y,,Surface graining is not shown.,Feather  Natural,17-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=89875,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/89875.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/2377634426.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/2377634426.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/89875_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/89875_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/89875_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/89875/89875_AR.jpg
2406856361,A,INDIA,99652,ROUND,1.000,D,VVS2,GD,EX,GD,STG,GIA,6.12,5.99,4.07,67.20,67.00,-58.000,13800.00,13800.00,5796.00,5796.00,39.50,14.00,42.60,46.00,6.12-5.99*4.07,NONE,GD,NON,THK to VTK,0,0,0,0,ML-0,,,GIA 2406856361,,,,,Y,7.00,,,EX,N,,Surface graining is not shown.,Needle  Cloud  Natural,27-10-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99652,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/99652.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/2406856361.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/2406856361.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/99652_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/99652_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/99652_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99652/99652_AR.jpg
1413350308,A,INDIA,99654,CMB,1.210,F,VS1,,EX,EX,NON,GIA,6.28,5.96,4.16,69.80,63.00,-28.000,7100.00,8591.00,5112.00,6185.52,0.00,0.00,0.00,0.00,6.28-5.96*4.16,NONE,3EX,NON,THN to STK,1,0,0,0,ML-0,,,GIA 1413350308,,,,,Y,,N,,EX,N,1.05,Additional clouds are not shown. Pinpoints are not shown.,Crystal  Needle  Cloud,29-11-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99654,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99654/99654.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99654/1413350308.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99654/1413350308.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99654/99654_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99654/99654_AS.jpg,null,null,null
497177375,A,INDIA,99655,ROUND,1.000,I,VS1,GD,VG,GD,NON,IGI,5.90,6.04,4.13,69.00,59.50,-54.000,7000.00,7000.00,3220.00,3220.00,40.10,17.50,41.60,44.00,5.90-6.04*4.13,NONE,GD,Pointed,Slightly Thick To Very Thick (Faceted),0,0,0,1,ML-0,,,IGI 497177375,,,,,Y,7.80,,GD,EX,Y,,N/A,,26-10-2021,64.82,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99655,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/99655.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/497177375.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/497177375.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/99655_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/99655_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/99655_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99655/99655_AR.jpg
1415351578,A,INDIA,99656,CMB,1.010,I,VS1,,EX,EX,NON,GIA,6.07,5.60,3.91,69.80,63.00,-37.000,4900.00,4949.00,3087.00,3117.87,0.00,0.00,0.00,0.00,6.07-5.60*3.91,NONE,3EX,NON,THN to MED,0,0,1,0,ML-0,,,GIA 1415351578,,,,,Y,3.50,N,,EX,N,1.08,,Crystal  Needle,23-11-2021,0.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99656,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99656/99656.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99656/1415351578.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99656/1415351578.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99656/99656_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99656/99656_AS.jpg,null,null,null
1418360784,A,INDIA,99673,ROUND,1.000,F,SI1,VG,EX,VG,NON,GIA,6.24,6.15,4.05,65.30,58.00,-32.000,7800.00,7800.00,5304.00,5304.00,37.50,16.50,41.00,43.50,6.24-6.15*4.05,NONE,VG,NON,STK to THK,1,1,0,1,ML-0,,,GIA 1418360784,,,,,N,5.00,,GD,EX,N,,Additional clouds are not shown. Pinpoints are not shown.,Feather  Cloud  Crystal  Needle,23-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99673,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/99673.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/1418360784.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/1418360784.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/99673_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/99673_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/99673_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99673/99673_AR.jpg
1413360083,A,INDIA,99675,ROUND,1.000,D,VVS2,EX,EX,EX,NON,GIA,6.36,6.32,3.97,62.60,60.00,-25.000,13800.00,13800.00,10350.00,10350.00,33.50,13.50,41.80,44.50,6.36-6.32*3.97,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 1413360083,,,,,Y,4.50,Y,GD,EX,N,,Additional pinpoints are not shown. Surface graining is not shown.,Pinpoint,23-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99675,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/99675.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/1413360083.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/1413360083.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/99675_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/99675_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/99675_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99675/99675_AR.jpg
6411358465,A,INDIA,99676,ROUND,1.000,H,SI1,GD,EX,GD,NON,GIA,6.14,6.00,4.04,66.60,69.00,-46.000,6900.00,6900.00,3726.00,3726.00,39.00,13.00,42.80,46.50,6.14-6.00*4.04,NONE,GD,NON,MED to VTK,1,0,1,2,ML-0,,,GIA 6411358465,,,,,N,7.00,,GD,EX,N,,Additional clouds  pinpoints and internal graining are not shown.,Cloud  Crystal  Needle,24-11-2021,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99676,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/99676.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/6411358465.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/6411358465.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/99676_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/99676_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/99676_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99676/99676_AR.jpg
1415360074,A,INDIA,99678,ROUND,1.000,G,VS2,VG,EX,VG,NON,GIA,6.22,6.17,4.04,65.30,57.00,-37.000,9300.00,9300.00,5859.00,5859.00,38.00,17.00,40.60,43.00,6.22-6.17*4.04,NONE,VG,NON,THN to THK,0,0,1,1,ML-0,,,GIA 1415360074,,,,,Y,5.00,,GD,EX,Y,,Additional clouds are not shown. Pinpoints are not shown.,Cloud  Crystal  Feather  Needle  Indented Natural  Natural,23-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=99678,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/99678.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/1415360074.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/1415360074.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/99678_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/99678_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/99678_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/99678/99678_AR.jpg
1409729911,A,INDIA,100102,ROUND,0.900,F,VS1,VG,VG,VG,FNT,GIA,5.98,5.93,3.88,65.20,55.00,-36.000,7500.00,6750.00,4800.00,4320.00,38.50,18.50,39.80,42.00,5.98-5.93*3.88,NONE,VG,NON,STK to THK,0,0,0,1,ML-0,,,GIA 1409729911,,,,,Y,5.00,N,GD,EX,Y,,,Needle  Feather  Indented Natural,09-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=100102,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/100102.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/1409729911.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/1409729911.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/100102_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/100102_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/100102_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100102/100102_AR.jpg
2406729893,A,INDIA,100103,ROUND,0.900,E,VS2,EX,EX,EX,NON,GIA,6.13,6.08,3.87,63.30,55.00,-19.000,7200.00,6480.00,5832.00,5248.80,36.50,17.00,40.60,43.00,6.13-6.08*3.87,NONE,3EX,NON,MED to STK,1,0,1,0,ML-0,,,GIA 2406729893,,,,,N,3.50,,GD,EX,N,,,Crystal  Cloud,04-11-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=100103,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/100103.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/2406729893.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/2406729893.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/100103_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/100103_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/100103_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/100103/100103_AR.jpg
1377672536,A,INDIA,90067,ROUND,1.000,L,VVS2,EX,EX,EX,MED,GIA,6.35,6.29,4.03,63.70,56.00,-30.000,4300.00,4300.00,3010.00,3010.00,36.00,16.00,41.20,44.00,6.35-6.29*4.03,NONE,3EX,NON,THN to STK,0,0,0,1,ML-0,,,GIA 1377672536,,,,,YES,3.50,N,GD,EX,Y,,Additional pinpoints are not shown.,Pinpoint  Indented Natural  Feather  Natural,13-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90067,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/90067.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/1377672536.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/1377672536.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/90067_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/90067_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/90067_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90067/90067_AR.jpg
1373694555,A,INDIA,90110,ROUND,1.000,E,VS1,GD,EX,GD,NON,GIA,6.10,5.99,4.07,67.20,65.00,-57.500,11600.00,11600.00,4930.00,4930.00,40.00,15.00,42.00,45.00,6.10-5.99*4.07,NONE,GD,NON,THK to VTK,0,0,1,0,ML-0,,,GIA 1373694555,,,,,YES,7.00,,GD,EX,N,,,Feather  Pinpoint,20-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90110,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/90110.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/1373694555.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/1373694555.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/90110_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/90110_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/90110_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90110/90110_AR.jpg
1375266156,A,INDIA,KST-6663,ROUND,1.020,H,VVS2,GD,EX,GD,NON,GIA,6.15,6.04,4.05,66.50,56.00,-46.000,9200.00,9384.00,4968.00,5067.36,40.00,19.00,39.00,40.50,6.15-6.04*4.05,NONE,GD,NON,VTK,-,1,-,-,ML-0,,,GIA 1375266156,,,,,YES,7.00,-,GD,EX,YES,,,Cloud Needle Feather Natural,18-01-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-6663,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/KST-6663.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/1375266156.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/1375266156.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/KST-6663_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/KST-6663_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/KST-6663_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6663/KST-6663_AR.jpg
6371732769,A,INDIA,90197,RADIANT,1.010,I,SI2,,EX,EX,NON,GIA,6.58,5.18,3.61,69.70,69.00,-36.000,4000.00,4040.00,2560.00,2585.60,0.00,0.00,0.00,0.00,6.58-5.18*3.61,NONE,3EX,NON,STK to THK,0,0,1,2,ML-0,,,GIA 6371732769,,,,,YES,,,GD,EX,N,1.27,,Feather  Cloud,26-02-2021,,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90197,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90197/90197.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90197/6371732769.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90197/6371732769.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90197/90197_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90197/90197_AS.jpg,null,null,null
2377891493,A,INDIA,90204,ROUND,1.000,E,VVS2,GD,EX,GD,NON,GIA,6.17,6.05,4.07,66.50,68.00,-55.000,12800.00,12800.00,5760.00,5760.00,40.00,13.50,42.80,46.00,6.17-6.05*4.07,NONE,GD,NON,THN to VTK,0,0,0,0,ML-0,,,GIA 2377891493,,,,,YES,7.00,N,GD,EX,N,,Additional pinpoints are not shown.,Needle  Pinpoint,06-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90204,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/90204.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/2377891493.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/2377891493.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/90204_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/90204_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/90204_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90204/90204_AR.jpg
7378892867,A,INDIA,90278,ROUND,1.000,K,VVS1,EX,EX,EX,MED,GIA,6.42,6.37,3.94,61.60,61.00,-30.000,5200.00,5200.00,3640.00,3640.00,32.50,12.50,41.80,44.50,6.42-6.37*3.94,NONE,3EX,NON,STK,0,0,0,0,ML-0,,,GIA 7378892867,,,,,YES,4.50,,GD,EX,N,,,Pinpoint,06-03-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=90278,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/90278.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/7378892867.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/7378892867.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/90278_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/90278_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/90278_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/90278/90278_AR.jpg
6217350641,A,INDIA,PB20-425,ROUND,0.990,D,VVS1,EX,EX,EX,VST,GIA,6.38,6.36,3.97,62.30,59.00,-31.500,11600.00,11484.00,7946.00,7866.54,33.00,13.50,41.80,44.50,6.38-6.36*3.97,NONE,3EX,NON,STK,,,,,ML-0,,,GIA 6217350641,,,,,,4.50,,GD,EX,,,,Pinpoint  Feather,10-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-425,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/6217350641.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/6217350641.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-425/PB20-425_AR.jpg
2215350663,A,INDIA,PB20-427,ROUND,0.990,D,VVS1,EX,EX,EX,VST,GIA,6.36,6.33,3.97,62.50,58.00,-30.500,11600.00,11484.00,8062.00,7981.38,35.50,15.00,41.00,43.50,6.36-6.33*3.97,NONE,3EX,NON,MED to STK,,,,,ML-0,,,GIA 2215350663,,,,,,4.00,,GD,EX,,,,Pinpoint  Feather,22-02-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=PB20-427,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/2215350663.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/2215350663.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/PB20-427/PB20-427_AR.jpg
