No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
41,69872,SRD,1,H,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2519.14,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69872.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69872,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7383711029.Pdf,0,0,0,0,7383711029,5.44,7,ETK,3.5,5.45,5.43,Crystal  Pinpoint  Natural,50,50,1,65,64.4,Clouds are not shown. Additional pinpoints are not shown.,,,,54.19745454546,2519.14,2519.14
42,71920,SRD,1,E,VS2,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6700,2507.81,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71920.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71920,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389781144.Pdf,0,0,0,0,1389781144,5.485,6.5,VTK to ETK,3.75,5.49,5.48,Feather  Cloud  Needle  Pinpoint  Natural  Extra Facet,50,50,1,70,68.5,Additional clouds are not shown. Additional pinpoints are not shown.,,,,62.57,2507.81,2507.81
43,72176,SRD,1.01,H,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WINC,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5700,2723.03,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/72176.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=72176,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2388797505.Pdf,0,0,0,0,2388797505,5.5,5,VTK,3.64,5.55,5.45,Pinpoint  Needle,50,50,1.02,68,66.8,Clouds are not shown. Additional pinpoints are not shown.,,,,52.22754385965,2723.03,2750.2603
44,74048,SRD,1,F,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8100,3430.76,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74048.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74048,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385917658.Pdf,0,0,0,0,6385917658,5.485,5,VTK,3.65,5.54,5.43,Pinpoint  Feather,50,50,1.02,71,67.3,Internal graining is not shown.,,,,57.64493827161,3430.76,3430.76
45,74656,RA,1,H,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2871.28,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74656.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74656,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387974268.Pdf,0,0,0,0,2387974268,5.535,5,THK to VTK,3.6,5.76,5.31,Feather  Cloud  Pinpoint,50,50,1.08,75,67.8,,,,,47.79490909091,2871.28,2871.28
46,76121,RA,0.5,I,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1415.94,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76121.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76121,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391169501.Pdf,0,0,0,0,6391169501,4.61,4,THK to VTK,2.72,5.2,4.02,Feather,50,50,1.29,66,67.8,,,,,38.43739130435,1415.94,707.97
47,69869,SRD,1,H,VVS1,,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,2718.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69869.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69869,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3385704862.Pdf,0,0,0,0,3385704862,5.515,4,THK,3.73,5.56,5.47,Feather  Natural,50,50,1.02,69,68.1,,,,,54.69,2718.6,2718.6
48,71507,RA,1.01,H,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,3191.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71507.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71507,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1387717085.Pdf,0,0,0,0,1387717085,5.825,5,THK to VTK,3.35,6.65,5,Feather  Natural  Extra Facet,50,50,1.33,71,67,,,,,46.81,3191.4,3223.314
49,71680,SRD,1,I,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,2174.88,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71680.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71680,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389844931.Pdf,0,0,0,0,1389844931,5.475,4.5,THK to VTK,3.75,5.54,5.41,Feather,50,50,1.02,68,69.3,,,,,52.72,2174.88,2174.88
50,71943,RA,1,H,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WINC,N,N,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2519.14,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71943.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71943,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381773282.Pdf,0,0,0,0,6381773282,5.445,6,VTK to ETK,3.66,5.63,5.26,Cloud  Crystal  Feather  Needle,50,50,1.07,60,69.6,Additional clouds are not shown. Pinpoints are not shown.,,,,54.19745454546,2519.14,2519.14
51,73746,RA,0.51,H,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1098.77,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/73746.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=73746,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382931433.Pdf,0,0,0,0,6382931433,4.625,3.5,STK to THK,3,4.77,4.48,Cloud  Crystal  Feather,50,50,1.06,70,67,,,,,52.22739130435,1098.77,560.3727
52,75094,SRD,1.17,H,VS1,,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2600.4,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75094.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75094,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6395319667.Pdf,0,0,0,0,6395319667,5.84,4.5,THK to VTK,3.69,5.94,5.74,Feather  Cloud  Needle  Pinpoint,50,50,1.03,70,64.3,,,,,52.72,2600.4,3042.468
53,76119,RA,0.5,H,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2400,1312.02,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76119.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76119,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391169042.Pdf,0,0,0,0,7391169042,4.69,3,STK to THK,2.81,5.16,4.22,Feather  Crystal  Pinpoint,50,50,1.22,71,66.6,,,,,45.3325,1312.02,656.01
54,76669,RA,1,G,VVS1,,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,7100,3182.04,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76669.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76669,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392172818.Pdf,0,0,0,0,6392172818,5.545,6,VTK to ETK,3.62,6.07,5.02,Feather  Natural,50,50,1.21,66,72.1,Surface graining is not shown.,,,,55.18253521127,3182.04,3182.04
55,77209,SRD,1,H,VVS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,2748.15,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77209.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77209,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3385853093.Pdf,0,0,0,0,3385853093,5.435,6.5,VTK,3.76,5.46,5.41,Feather,50,50,1.01,69,69.5,,,,,54.1975,2748.15,2748.15
56,77300,RA,0.6,G,VVS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1728.18,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/77300.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=77300,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7393334671.Pdf,0,0,0,0,7393334671,4.955,2.5,MED to THK,2.99,5.56,4.35,Feather,50,50,1.28,68,68.6,,,,,40.4075862069,1728.18,1036.908
57,78508,RA,1.02,J,VVS1,,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4300,2117.75,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78508.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78508,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397368876.Pdf,0,0,0,0,2397368876,5.735,5.5,THK to ETK,3.42,6.55,4.92,Pinpoint  Feather  Indented Natural,50,50,1.33,69,69.4,Clouds are not shown. Surface graining is not shown.,,,,50.75,2117.75,2160.105
58,79221,SRD,1,I,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,1835.06,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/79221.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=79221,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2397499368.Pdf,0,0,0,0,2397499368,5.465,6,VTK to ETK,3.7,5.54,5.39,Feather  Natural,50,50,1.03,74,68.5,,,,,60.10739130435,1835.06,1835.06
59,66640,R,0.5,F,VVS1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,4600,2514.71,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/66640.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=66640,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385519012.Pdf,33,12.5,41.4,44,6385519012,5.13,4,MED to STK,3.09,5.14,5.12,Cloud  Feather  Manufacturing Remnant,80,45,1,62,60.3,,,,,45.33239130435,2514.71,1257.355
60,71330,SRD,1,H,VS2,,VG,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5200,2048.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71330.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71330,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2388731765.Pdf,0,0,0,0,2388731765,5.53,5.5,THK to VTK,3.76,5.63,5.43,Feather  Crystal  Needle  Natural,50,50,1.04,72,69.2,Pinpoints are not shown.,,,,60.6,2048.8,2048.8
61,74672,SRD,1,H,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5700,2694.96,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74672.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74672,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382988023.Pdf,0,0,0,0,6382988023,5.41,5.5,VTK,3.6,5.5,5.32,Cloud  Cavity  Indented Natural  Natural,50,50,1.03,64,67.7,Additional clouds are not shown. Pinpoints are not shown.,,,,52.72,2694.96,2694.96
62,75477,SE,1.01,I,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,WPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5000,2684.13,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75477.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75477,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6392043237.Pdf,0,0,0,0,6392043237,5.6,3.5,THK,3.73,5.61,5.59,Pinpoint,50,50,1,66,66.6,Surface graining is not shown.,,,,46.3174,2684.13,2710.9713
63,76881,SE,1.01,H,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5700,3172.19,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76881.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76881,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2386836747.Pdf,0,0,0,0,2386836747,5.51,3.5,THK,3.57,5.52,5.5,Crystal  Needle  Cloud  Feather  Indented Natural,50,50,1,68,64.9,Additional clouds are not shown. Pinpoints are not shown.,,,,44.34754385965,3172.19,3203.9119
64,76970,SE,1,G,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6800,3549.94,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76970.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76970,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381836831.Pdf,0,0,0,0,6381836831,5.47,5,VTK,3.53,5.59,5.35,Pinpoint  Needle  Feather  Natural,50,50,1.04,66,65.9,Additional pinpoints are not shown. Clouds are not shown.,,,,47.795,3549.94,3549.94
65,69780,R,0.62,I,VVS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3400,2277.32,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69780.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69780,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7381423016.Pdf,33.5,14,41.8,44.5,7381423016,5.45,4,MED to STK,3.42,5.46,5.44,Cloud  Pinpoint  Indented Natural  Manufacturing Remnant,80,50,1,58,62.7,,,,,33.02,2277.32,1411.9384
66,78948,E,1.01,J,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,P2,WXTL,N,BPP,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3900,1959.17,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78948.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=78948,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386989088.Pdf,0,0,0,0,7386989088,5.48,5.5,THK to VTK,3.23,6.2,4.76,Crystal  Feather  Needle  Indented Natural  Pinpoint  Natural,50,50,1.3,61,67.9,Additional pinpoints are not shown.,,,,49.76487179488,1959.17,1978.7617
67,91754,E,0.56,G,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,FTR,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1179.05,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/91754.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=91754,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6405390786.Pdf,0,0,0,0,6405390786,4.93,2.5,THN to MED,2.45,5.87,3.99,Feather,50,50,1.47,69,61.4,,,,,43.85476190477,1179.05,660.268
68,67349,R,1.04,H,SI1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BGPP,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,6700,4421.67,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67349.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67349,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3385336324.Pdf,36.5,16.5,40.8,43,3385336324,6.44,3.5,MED to STK,4.06,6.46,6.42,Cloud  Crystal  Needle,80,50,1.01,56,63.1,Additional clouds are not shown. Pinpoints are not shown.,,,,34.00492537314,4421.67,4598.5368
69,67653,R,0.5,G,I1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BPP,BGPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,1900,1459.77,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67653.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67653,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386338606.Pdf,34,13,40.8,43,7386338606,5.12,4,MED to STK,3.08,5.13,5.11,Feather,75,50,1,61,60.2,,,,,23.17,1459.77,729.885
70,67665,R,1.01,F,SI2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,N,BPP,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,6300,4312.82,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67665.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67665,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3385335466.Pdf,36.5,16.5,40.6,42.5,3385335466,6.385,3.5,MED,4.01,6.4,6.37,Crystal  Cloud  Needle  Indented Natural  Natural,80,50,1,56,62.8,Pinpoints are not shown. Surface graining is not shown.,,,,31.54253968254,4312.82,4355.9482
71,67849,R,1,H,SI2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,SM,BPP,BPP,75%EYECLEAN,INDIA,50%,NON,EXCELLENT,5600,3833.62,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67849.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67849,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389335794.Pdf,35,15,41.4,44,1389335794,6.36,4,MED to STK,4.01,6.38,6.34,Crystal  Feather  Cloud  Knot  Needle  Indented Natural  Natural,80,45,1.01,57,63,Additional clouds  pinpoints and surface graining are not shown.,,,,31.5425,3833.62,3833.62
72,68070,R,0.8,J,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,FTR,N,BPP,N,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,2700,1954.73,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68070.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68070,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381326795.Pdf,36,16,41.2,43.5,6381326795,5.92,3.5,MED to STK,3.73,5.93,5.91,Crystal,80,50,1,56,63,,,,,27.6025925926,1954.73,1563.784
73,69789,SRD,2,J,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,7600,4379.31,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69789.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69789,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1385397562.Pdf,0,0,0,0,1385397562,6.805,5,VTK,4.62,6.93,6.68,Cloud  Natural,50,50,1.04,68,69.2,Additional clouds are not shown. Surface graining is not shown.,,,,42.3775,4379.31,8758.62
74,70261,O,1.51,F,VS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BPP,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,9800,6564.04,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70261.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70261,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387717067.Pdf,0,0,0,0,2387717067,7.305,6.5,VTK to ETK,4.31,8.3,6.31,Cloud  Crystal  Needle  Indented Natural,50,50,1.32,60,68.3,Additional clouds are not shown. Pinpoints are not shown.,,,,33.02,6564.04,9911.7004
75,70339,R,1.02,E,VVS2,EX,EX,EX,STG,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,P2,N,N,N,BPP,100%EYECLEAN,INDIA,80%,NON,VERY GOOD,12400,5740.58,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70339.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70339,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5383748929.Pdf,31.5,12.5,41.8,44.5,5383748929,6.585,3,MED,3.95,6.6,6.57,Cloud  Pinpoint,80,50,1,60,59.9,Additional pinpoints are not shown.,,,,53.705,5740.58,5855.3916
76,70646,R,1.35,I,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,BPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,6000,4728,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/70646.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=70646,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387671142.Pdf,34,13,41.2,43.5,2387671142,7.16,3.5,MED to STK,4.3,7.18,7.14,Cloud  Crystal  Feather  Needle,80,50,1.01,62,60,Additional clouds  pinpoints and surface graining are not shown.,,,,21.2,4728,6382.8
77,71072,R,1.01,I,SI1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WINC,N,BPP,BPP,75%EYECLEAN,INDIA,80%,NON,EXCELLENT,6000,4107.45,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71072.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71072,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1385439264.Pdf,34,13.5,41.8,44.5,1385439264,6.425,4,MED to STK,3.99,6.44,6.41,Crystal  Feather  Needle,80,50,1,60,62.1,Clouds are not shown. Pinpoints are not shown.,,,,31.5425,4107.45,4148.5245
78,71075,R,1,H,SI1,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,BPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,6700,4685.65,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71075.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71075,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5383439238.Pdf,31.5,12.5,41.2,43.5,5383439238,6.515,3.5,MED to STK,3.9,6.53,6.5,Crystal  Feather  Needle  Natural,75,50,1,59,59.8,Clouds are not shown. Pinpoints are not shown.,,,,30.06492537314,4685.65,4685.65
79,71087,R,1.5,E,VS2,VG,VG,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,13100,6580.79,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71087.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71087,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385440752.Pdf,37.5,16.5,40.2,42.5,6385440752,7.13,5.5,STK to THK,4.58,7.15,7.11,Feather  Crystal  Cloud  Pinpoint  Indented Natural  Natural,75,45,1.01,58,64.2,Additional pinpoints are not shown. Surface graining is not shown.,,,,49.76496183207,6580.79,9871.185
80,71147,R,1.5,D,VS2,G,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WXTL,N,BPP,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,14000,6757.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71147.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71147,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382439879.Pdf,39.5,17.5,40.6,42.5,6382439879,7.055,6,MED to THK,4.66,7.09,7.02,Crystal  Feather  Pinpoint  Indented Natural  Natural,80,50,1.01,57,66.1,Surface graining is not shown.,,,,51.735,6757.1,10135.65
