field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
29178,HK,5393993863,https:\/\/videop.co.in\/imaged\/HK-7616\/HK-7616.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7616\u0026zoomslide=1\u0026id=29178,RD,1.52,J,IF,EX,EX,EX,MED,7.26-7.31*4.56,57.00,62.60,GIA,9100,-29.50,6415,9751.560000,null,null,null,null,null,null,1.52,STK-,Faceted,36.00,16.00,40.60,42.50,N,null,Minor details of polish are not shown.,L
27350,HK,2211700847,https:\/\/videop.co.in\/imaged\/HK-5986\/HK-5986.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-5986\u0026zoomslide=1\u0026id=27350,RD,1.29,D,VVS2,EX,EX,EX,NONE,6.91-6.95*4.35,58.00,62.80,GIA,13400,-26.50,9849,12705.210000,null,null,null,null,-,null,1.29,MED-STK,Faceted,35.00,14.50,41.40,44.00,N,Cloud  Needle  Pinpoint,null,L
237000,HK,1413057789,https:\/\/videop.co.in\/imaged\/T-51J-9100\/T-51J-9100.jpg,https:\/\/videop.co.in\/vision360.html?d=T-51J-9100\u0026zoomslide=1\u0026id=237000,RD,1.00,G,SI1,EX,EX,EX,NONE,6.33-6.37*3.95,57.00,62.20,GIA,7400,-30.50,5143,5143.000000,null,-,-,1,null,NO,1.00,MED-STK,null,36.00,15.50,40.60,42.50,N,Crystal  Feather  Needle  Indented Natural,null,L
236597,HK,6411396359,https:\/\/videop.co.in\/imaged\/T-55C-1200\/T-55C-1200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-55C-1200\u0026zoomslide=1\u0026id=236597,RD,1.00,D,VS1,EX,EX,EX,NONE,6.32-6.37*4.01,57.00,63.20,GIA,12400,-30.50,8618,8618.000000,null,-,-,0,null,NO,1.00,MED-STK,null,36.50,16.00,41.00,43.50,N,Indented Natural  Cloud  Needle,null,L
236737,HK,7418411600,https:\/\/videop.co.in\/imaged\/T-55D-1901\/T-55D-1901.jpg,https:\/\/videop.co.in\/vision360.html?d=T-55D-1901\u0026zoomslide=1\u0026id=236737,RD,0.25,E,VVS1,EX,EX,VG,NONE,4.12-4.14*2.46,58.00,59.40,GIA,1550,7.50,1666,416.560000,null,-,-,0,-,NO,0.25,THN-MED,null,32.50,13.50,41.00,43.50,N,Cloud  Pinpoint,null,L
306920,HK,1413358924,https:\/\/videop.co.in\/imaged\/HKEX-642\/HKEX-642.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-642\u0026zoomslide=1\u0026id=306920,RD,0.24,F,VVS1,EX,EX,EX,NONE,4.02-4.04*2.45,57.00,60.70,GIA,1550,14.50,1774,425.940000,null,-,-,0,-,NN,0.24,MED-STK,null,33.50,14.50,40.80,43.00,N,Pinpoint,null,L
306921,HK,6412299285,https:\/\/videop.co.in\/imaged\/HKEX-643\/HKEX-643.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-643\u0026zoomslide=1\u0026id=306921,RD,0.24,F,VVS1,EX,EX,EX,NONE,4.02-4.05*2.43,59.00,60.10,GIA,1550,14.50,1774,425.940000,null,-,-,0,-,NN,0.24,MED-,null,34.50,14.00,40.80,43.00,N,Pinpoint  Internal Graining  Feather  Manufacturing Remnant,null,L
306916,HK,2417267076,https:\/\/videop.co.in\/imaged\/HKEX-638\/HKEX-638.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-638\u0026zoomslide=1\u0026id=306916,RD,0.24,F,VVS1,EX,EX,EX,NONE,4.02-4.04*2.42,59.00,60.00,GIA,1550,14.50,1774,425.940000,null,-,-,0,-,NN,0.24,MED-STK,null,32.50,13.00,40.80,43.00,N,Cloud,null,L
306912,HK,7411295397,https:\/\/videop.co.in\/imaged\/HKEX-634\/HKEX-634.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-634\u0026zoomslide=1\u0026id=306912,RD,0.24,E,VVS1,EX,EX,EX,NONE,4.02-4.05*2.47,60.00,61.10,GIA,1550,17.50,1821,437.100000,null,-,-,0,-,NN,0.24,MED-STK,null,32.50,13.00,41.80,44.50,N,Cloud  Pinpoint  Indented Natural,null,L
306914,HK,5416077670,https:\/\/videop.co.in\/imaged\/HKEX-636\/HKEX-636.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-636\u0026zoomslide=1\u0026id=306914,RD,0.24,E,VVS1,EX,EX,EX,NONE,4.02-4.05*2.45,60.00,60.70,GIA,1550,17.50,1821,437.100000,null,-,-,0,-,NN,0.24,THN-STK,null,32.50,12.50,41.80,44.50,N,Pinpoint  Feather  Indented Natural,null,L
306915,HK,1419291982,https:\/\/videop.co.in\/imaged\/HKEX-637\/HKEX-637.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-637\u0026zoomslide=1\u0026id=306915,RD,0.24,F,VVS1,EX,EX,EX,NONE,4.02-4.04*2.47,59.00,61.30,GIA,1550,14.50,1774,425.940000,null,-,-,0,-,NN,0.24,MED-STK,null,32.50,13.00,41.60,44.00,N,Pinpoint  Feather,null,L
306910,HK,6411152338,https:\/\/videop.co.in\/imaged\/HKEX-632\/HKEX-632.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-632\u0026zoomslide=1\u0026id=306910,RD,0.24,E,VVS1,EX,EX,EX,NONE,4.02-4.05*2.43,59.00,60.20,GIA,1550,17.50,1821,437.100000,null,-,-,0,-,NN,0.24,MED-,null,33.50,13.50,41.00,43.50,N,Cloud  Pinpoint  Indented Natural,null,L
306917,HK,2417410230,https:\/\/videop.co.in\/imaged\/HKEX-639\/HKEX-639.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-639\u0026zoomslide=1\u0026id=306917,RD,0.24,F,VVS1,EX,EX,EX,NONE,4.02-4.03*2.44,60.00,60.60,GIA,1550,14.50,1774,425.940000,null,-,-,0,-,NN,0.24,MED-STK,null,32.50,12.50,41.20,43.50,N,Pinpoint  Indented Natural,null,L
232509,HK,6392796531,https:\/\/videop.co.in\/imaged\/T-20E-4100\/T-20E-4100.jpg,https:\/\/videop.co.in\/vision360.html?d=T-20E-4100\u0026zoomslide=1\u0026id=232509,RD,1.02,I,VS1,EX,EX,EX,STR,6.47-6.5*3.92,59.00,60.50,GIA,6800,-42.50,3910,3988.200000,null,-,-,0,null,NO,1.02,STK-,null,32.00,12.50,41.00,43.50,N,Needle,null,L
28933,HK,7412430325,https:\/\/videop.co.in\/imaged\/HK-7382\/HK-7382.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7382\u0026zoomslide=1\u0026id=28933,RD,1.01,L,VS2,EX,EX,EX,NONE,6.39-6.43*3.96,59.00,61.80,GIA,3800,-36.50,2413,2437.130000,null,null,null,null,-,null,1.01,MED-STK,Faceted,35.00,14.50,41.00,43.00,N,Crystal  Feather  Cloud  Pinpoint  Natural,Additional clouds are not shown. Additional pinpoints are not shown.,L
216136,India,1373018834,https:\/\/videop.co.in\/imaged\/S-56K-6800\/S-56K-6800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-56K-6800\u0026zoomslide=1\u0026id=216136,RD,1.00,I,I1,VG,VG,VG,NONE,6.2-6.25*3.98,57.00,64.00,GIA,3500,-32.70,2355,2355.500000,null,-,-,1,-,NO,1.00,STK-THK,Faceted,38.50,17.00,39.80,41.50,N,Crystal  Feather  Cavity  Needle  Natural,Pinpoints are not shown. Surface graining is not shown.,S
221186,India,1377956151,https:\/\/videop.co.in\/imaged\/S-96I-2300\/S-96I-2300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-96I-2300\u0026zoomslide=1\u0026id=221186,OV,1.50,I,SI2,null,EX,VG,NONE,8.63-6.4*3.72,60.00,58.20,GIA,6400,-32.70,4307,6460.800000,null,-,-,0,-,NO,1.50,MED-ETK,Faceted,40.90,18.90,32.10,30.70,N,Twinning Wisp  Feather  Cavity  Indented Natural  Natural,Additional twinning wisps  pinpoints and surface graining are not shown.,S
224600,India,2386421699,https:\/\/videop.co.in\/imaged\/S-125I-18800\/S-125I-18800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-125I-18800\u0026zoomslide=1\u0026id=224600,RD,1.10,L,VVS1,EX,EX,EX,NONE,6.67-6.7*4.06,59.00,60.70,GIA,4500,-33.70,2983,3281.850000,null,-,-,0,-,NO,1.10,MED-STK,Faceted,32.00,13.00,41.60,44.50,N,Cloud,null,S
226512,India,2213693990,https:\/\/videop.co.in\/imaged\/S-103M-41500\/S-103M-41500.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103M-41500\u0026zoomslide=1\u0026id=226512,OV,1.20,J,I1,null,EX,VG,FNT,8.17-5.52*3.67,58.00,66.50,GIA,2200,-20.70,1744,2093.520000,null,-,-,1,I- SI3+,NO,1.20,ETK-,Faceted,43.50,19.40,36.00,37.00,N,Crystal  Feather  Cavity  Needle  Indented Natural,Clouds  pinpoints and surface graining are not shown.,S
226901,India,474137083,https:\/\/videop.co.in\/imaged\/S-146E-6100\/S-146E-6100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-146E-6100\u0026zoomslide=1\u0026id=226901,RD,1.00,I,VVS1,VG,EX,VG,NONE,6.23-6.31*3.93,56.00,62.80,IGI,7700,-49.70,3873,3873.100000,null,-,-,0,-,NO,1.00,-,24,36.10,16.00,39.80,41.50,SM,null,null,S
225085,India,2215761241,https:\/\/videop.co.in\/imaged\/S-137B-200\/S-137B-200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-137B-200\u0026zoomslide=1\u0026id=225085,OV,2.01,E,VVS1,null,EX,VG,FNT,8.91-6.61*4.59,59.00,69.30,GIA,19500,-48.70,10003,20107.040000,null,-,-,0,-,NO,2.01,VTK-ETK,Faceted,45.10,21.00,37.10,37.50,N,Pinpoint  Feather,null,S
229541,India,490196353,https:\/\/videop.co.in\/imaged\/T-7G-6300\/T-7G-6300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-7G-6300\u0026zoomslide=1\u0026id=229541,HE,1.50,G,VVS1,null,VG,VG,NONE,7.17-7.99*4.52,58.00,56.60,IGI,11300,-39.70,6813,10220.850000,null,-,-,0,-,NO,1.50,-,29,35.40,13.00,39.30,38.50,PO,null,N\/A,S
219224,India,2376543685,https:\/\/videop.co.in\/imaged\/S-80G-8101\/S-80G-8101.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-80G-8101\u0026zoomslide=1\u0026id=219224,RD,0.50,J,VVS1,EX,EX,EX,FNT,5.09-5.13*3.14,59.00,61.50,GIA,2800,-38.70,1716,858.200000,BR1,-,-,0,-,NO,0.50,MED-STK,Faceted,31.50,12.50,41.80,44.50,N,Pinpoint,null,S
221835,India,6382120897,https:\/\/videop.co.in\/imaged\/S-90H-24800\/S-90H-24800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-90H-24800\u0026zoomslide=1\u0026id=221835,OV,1.80,N,VS1,null,EX,VG,NONE,8.69-6.39*4.36,57.00,68.20,GIA,3100,-35.70,1993,3587.940000,null,-,-,0,-,NO,1.80,ETK-,Faceted,42.40,20.10,35.80,36.60,N,Cloud  Crystal  Feather  Needle  Indented Natural,Additional clouds are not shown. Pinpoints are not shown.,S
223973,India,6385423469,https:\/\/videop.co.in\/imaged\/S-108H-10200\/S-108H-10200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108H-10200\u0026zoomslide=1\u0026id=223973,OV,2.01,L,VVS2,null,EX,EX,NONE,8.92-6.58*4.59,61.00,69.70,GIA,5200,-40.70,3083,6198.040000,null,-,-,0,-,NO,2.01,ETK-,Faceted,44.70,19.90,37.50,38.40,N,Needle  Cloud  Pinpoint,Additional clouds  additional pinpoints and surface graining are not shown.,S
226440,India,3405192260,https:\/\/videop.co.in\/imaged\/S-137H-5000\/S-137H-5000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-137H-5000\u0026zoomslide=1\u0026id=226440,RD,0.90,F,VVS1,EX,EX,EX,NONE,6.33-6.35*3.77,58.00,59.40,GIA,9900,-11.70,8741,7867.530000,null,-,-,0,-,NO,0.90,THN-MED,Faceted,31.50,13.00,41.20,43.50,N,Feather,null,S
223843,India,2384516061,https:\/\/videop.co.in\/imaged\/S-114I-28001\/S-114I-28001.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-114I-28001\u0026zoomslide=1\u0026id=223843,RD,0.50,K,VVS1,EX,EX,EX,NONE,5.1-5.13*3.05,62.00,59.70,GIA,2400,-36.70,1519,759.600000,null,-,-,0,-,NO,0.50,MED-STK,Faceted,33.50,12.50,41.00,43.00,VSM,Feather,null,S
227243,India,485149601,https:\/\/videop.co.in\/imaged\/S-119E-4200\/S-119E-4200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-119E-4200\u0026zoomslide=1\u0026id=227243,HE,1.01,H,VS1,null,EX,EX,NONE,6.16-7.06*3.91,57.00,55.40,IGI,5700,-41.70,3323,3356.330000,null,-,-,0,-,NO,1.01,-,24,37.70,14.50,39.00,36.50,PO,null,null,S
223967,India,2384566926,https:\/\/videop.co.in\/imaged\/S-103H-35301\/S-103H-35301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-103H-35301\u0026zoomslide=1\u0026id=223967,LR,0.50,H,SI1,null,EX,VG,FNT,5.58-3.98*2.71,63.00,68.20,GIA,2100,-36.70,1329,664.650000,null,-,-,0,G- DECENT SI ,NO,0.50,VTK-,null,38.10,11.70,36.00,50.90,N,Feather,null,S
209926,India,6362064938,https:\/\/videop.co.in\/imaged\/S-2K-10901\/S-2K-10901.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-2K-10901\u0026zoomslide=1\u0026id=209926,RD,0.40,J,SI2,EX,EX,EX,FNT,4.78-4.8*2.86,59.00,59.60,GIA,1500,-43.70,844,337.800000,null,T3,B3,1,-,NO,0.40,STK-,Faceted,31.50,12.50,41.00,43.50,N,Crystal,null,S
218107,India,6375254194,https:\/\/videop.co.in\/imaged\/S-85F-3200\/S-85F-3200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-85F-3200\u0026zoomslide=1\u0026id=218107,RD,1.00,F,VVS2,GD,VG,FR,FNT,5.87-6.11*4.05,58.00,67.60,GIA,11800,-63.70,4283,4283.400000,null,-,-,0,-,NO,1.00,THK-VTK,Faceted,40.00,18.00,40.00,42.50,N,Needle  Pinpoint  Indented Natural  Natural,null,S
219379,India,1379583301,https:\/\/videop.co.in\/imaged\/S-89H-10401\/S-89H-10401.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-89H-10401\u0026zoomslide=1\u0026id=219379,RD,0.50,F,VS2,VG,EX,GD,NONE,5.25-5.3*2.98,65.00,56.50,GIA,3900,-42.70,2234,1117.350000,null,-,-,0,INSPECTION ADVISABLE,NO,0.50,ETN-MED,Faceted,30.50,10.00,41.20,43.50,N,Twinning Wisp,null,S
222145,India,2387204289,https:\/\/videop.co.in\/imaged\/S-108G-7601\/S-108G-7601.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108G-7601\u0026zoomslide=1\u0026id=222145,RD,0.32,F,VVS2,EX,EX,EX,NONE,4.52-4.55*2.64,60.00,58.30,GIA,2500,-28.70,1782,570.400000,null,-,-,0,INSPECTION ADVISABLE   ,NO,0.32,THN-MED,Faceted,31.50,12.50,41.00,43.50,N,Cloud  Needle  Pinpoint  Natural,null,S
226504,India,490162900,https:\/\/videop.co.in\/imaged\/S-116G-6800\/S-116G-6800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-116G-6800\u0026zoomslide=1\u0026id=226504,HE,1.50,H,VVS2,null,EX,EX,NONE,6.62-7.84*4.79,59.00,61.10,IGI,9200,-34.70,6007,9011.400000,null,-,-,0,G,NO,1.50,-,21,41.20,16.00,40.80,40.00,PO,null,N\/A,S
224042,India,7382554850,https:\/\/videop.co.in\/imaged\/S-101B-401\/S-101B-401.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-101B-401\u0026zoomslide=1\u0026id=224042,RD,0.93,E,FL,EX,EX,EX,NONE,6.34-6.38*3.78,59.00,59.50,GIA,11600,-12.70,10126,9417.920000,null,-,-,0,-,NO,0.93,MED-STK,Faceted,31.50,12.50,41.00,43.00,N,null,null,S
228186,India,483104981,https:\/\/videop.co.in\/imaged\/S-140E-2100\/S-140E-2100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-140E-2100\u0026zoomslide=1\u0026id=228186,HE,1.30,G,VS2,null,VG,VG,NONE,6.35-7.54*4.48,58.50,59.40,IGI,6200,-36.70,3924,5101.980000,null,-,-,0,-,NO,1.30,-,24,37.60,14.50,41.20,40.00,PO,null,N\/A,S
228494,India,478107012,https:\/\/videop.co.in\/imaged\/T-8D-7000\/T-8D-7000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8D-7000\u0026zoomslide=1\u0026id=228494,RD,1.01,H,VVS2,VG,EX,VG,NONE,6.21-6.26*3.98,57.00,63.70,IGI,9200,-52.70,4351,4395.120000,null,-,-,0,INSPECTION ADVSABLE,NO,1.01,-,16,38.00,17.00,39.80,41.50,PO,null,null,S
229652,India,5413361055,https:\/\/videop.co.in\/imaged\/T-11C-900\/T-11C-900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-11C-900\u0026zoomslide=1\u0026id=229652,HE,2.01,H,VVS1,null,EX,EX,STR,7.99-8.83*4.84,55.00,54.80,GIA,13000,-31.70,8879,17846.790000,null,-,-,0,G STR+,NO,2.01,THK-VTK,Faceted,31.90,12.20,38.40,37.20,N,Pinpoint  Cloud  Feather,null,S
232376,India,2407573209,https:\/\/videop.co.in\/imaged\/T-24H-30900\/T-24H-30900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24H-30900\u0026zoomslide=1\u0026id=232376,HE,1.01,H,SI1,null,VG,VG,FNT,6.16-6.83*3.94,58.00,57.70,GIA,5000,-38.70,3065,3095.650000,null,-,-,0,-,NO,1.01,MED-VTK,Faceted,39.20,15.00,38.00,37.80,N,Feather  Twinning Wisp,Additional twinning wisps  pinpoints and surface graining are not shown.,S
216880,India,2376051633,https:\/\/videop.co.in\/imaged\/S-76F-4300\/S-76F-4300.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-76F-4300\u0026zoomslide=1\u0026id=216880,CM,1.80,J,SI2,null,EX,VG,NONE,7.06-6.47*4.45,60.00,68.80,GIA,5200,-45.70,2823,5082.480000,null,-,-,1,-,NO,1.80,THK-VTK,Faceted,40.40,16.30,30.60,46.80,N,Crystal  Feather  Needle,Pinpoints are not shown.,S
223602,India,6382487953,https:\/\/videop.co.in\/imaged\/S-108H-9801\/S-108H-9801.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108H-9801\u0026zoomslide=1\u0026id=223602,RD,0.24,E,IF,EX,EX,EX,NONE,4.1-4.12*2.39,60.00,58.20,GIA,1550,8.30,1678,402.880000,null,-,-,0,-,NO,0.24,THN-MED,Faceted,31.50,12.50,41.20,43.50,N,Surface Graining  Minor Details of Polish,null,S
227663,India,2394620524,https:\/\/videop.co.in\/imaged\/S-146H-12700\/S-146H-12700.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-146H-12700\u0026zoomslide=1\u0026id=227663,RD,0.50,K,VVS2,EX,EX,EX,NONE,5.17-5.19*3.05,60.00,58.90,GIA,2300,-31.70,1570,785.450000,null,-,-,0,K+,NO,0.50,MED-STK,Faceted,32.00,12.50,40.80,43.00,VSM,Needle  Feather  Pinpoint  Cloud,null,S
223993,India,2387554659,https:\/\/videop.co.in\/imaged\/S-119D-1601\/S-119D-1601.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-119D-1601\u0026zoomslide=1\u0026id=223993,RD,0.24,D,IF,EX,EX,VG,NONE,3.96-3.97*2.47,58.00,62.40,GIA,1550,9.30,1694,406.600000,null,-,-,0,-,NO,0.24,MED-STK,Faceted,36.50,15.50,40.80,43.00,N,Minor Details of Polish,null,S
227854,India,6391229297,https:\/\/videop.co.in\/imaged\/S-151H-7000\/S-151H-7000.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-151H-7000\u0026zoomslide=1\u0026id=227854,RD,1.30,F,VVS1,EX,EX,EX,STR,6.95-6.99*4.38,58.00,62.80,GIA,13000,-35.70,8359,10866.700000,null,-,-,0,STR+,NO,1.30,MED-STK,Faceted,34.00,14.50,41.60,44.50,N,Pinpoint,null,S
224504,India,5211655641,https:\/\/videop.co.in\/imaged\/S-107E-3700\/S-107E-3700.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-107E-3700\u0026zoomslide=1\u0026id=224504,OV,1.50,F,SI1,null,EX,VG,STR,8.15-6.03*4.11,62.00,68.00,GIA,9200,-50.70,4535,6803.400000,null,-,-,1,-,NO,1.50,VTK-ETK,Faceted,43.40,17.70,37.80,38.60,N,Crystal  Feather  Cavity  Indented Natural  Needle,Pinpoints are not shown.,S
224950,India,6401097603,https:\/\/videop.co.in\/imaged\/S-136H-4700\/S-136H-4700.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-136H-4700\u0026zoomslide=1\u0026id=224950,RD,0.90,E,VVS1,VG,VG,VG,NONE,5.95-6.03*3.87,55.00,64.60,GIA,10700,-36.70,6773,6095.790000,null,-,-,0,-,NO,0.90,MED-THK,Faceted,38.50,18.00,39.80,41.50,N,Pinpoint  Feather  Natural,null,S
217761,India,1378210742,https:\/\/videop.co.in\/imaged\/S-44A-12400\/S-44A-12400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-44A-12400\u0026zoomslide=1\u0026id=217761,RD,0.60,M,VVS1,EX,EX,EX,FNT,5.32-5.36*3.4,56.00,63.60,GIA,1800,-45.70,977,586.440000,BR2,-,-,0,FAINT BROWN   ,NO,0.60,MED-STK,Faceted,36.50,16.50,41.00,43.50,N,Pinpoint  Cloud  Internal Graining  Indented Natural,null,S
220311,India,6371802485,https:\/\/videop.co.in\/imaged\/S-74L-30301\/S-74L-30301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-74L-30301\u0026zoomslide=1\u0026id=220311,LR,0.50,K,SI2,null,EX,EX,FNT,5.14-3.98*2.78,67.00,69.90,GIA,1300,-36.70,822,411.450000,null,-,-,0,NICE SI SI2+ FNT+,NO,0.50,VTK-,null,43.50,12.50,42.10,52.10,N,Feather,null,S
220486,India,6372833870,https:\/\/videop.co.in\/imaged\/S-78G-17600\/S-78G-17600.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-78G-17600\u0026zoomslide=1\u0026id=220486,OV,0.90,F,SI1,null,EX,VG,NONE,6.79-5.09*3.52,64.00,69.20,GIA,4700,-42.70,2693,2423.790000,null,-,-,1,-,NO,0.90,ETK-,Faceted,41.60,15.80,39.60,43.30,N,Crystal  Cloud,null,S
221847,India,5383118219,https:\/\/videop.co.in\/imaged\/S-88D-700\/S-88D-700.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-88D-700\u0026zoomslide=1\u0026id=221847,RD,2.60,E,IF,EX,EX,EX,MED,8.75-8.81*5.48,56.00,62.40,GIA,33000,-36.70,20889,54311.400000,null,-,-,0,-,NO,2.60,STK-,Faceted,31.50,13.50,41.60,44.50,N,null,Minor details of polish are not shown.,S
222777,India,1385064083,https:\/\/videop.co.in\/imaged\/S-108D-1301\/S-108D-1301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108D-1301\u0026zoomslide=1\u0026id=222777,RD,1.00,E,VS2,VG,EX,VG,NONE,6.41-6.44*3.91,60.00,60.80,GIA,10300,-40.70,6107,6107.900000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,31.50,12.50,41.60,44.50,N,Cloud  Feather  Crystal  Knot  Indented Natural,Additional clouds are not shown. Pinpoints are not shown.,S
227008,India,6213699971,https:\/\/videop.co.in\/imaged\/S-141I-4800\/S-141I-4800.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-141I-4800\u0026zoomslide=1\u0026id=227008,OV,1.20,I,VS2,null,EX,VG,NONE,8.37-5.27*3.56,56.00,67.60,GIA,4700,-24.70,3539,4246.920000,null,-,-,0,-,NO,1.20,THK-ETK,Faceted,46.50,23.80,33.20,32.90,N,Crystal  Feather  Needle,Pinpoints are not shown. Clouds are not shown.,S
305703,India,2378800648,https:\/\/videop.co.in\/imaged\/P-21-547\/P-21-547.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-547\u0026zoomslide=1\u0026id=305703,RD,0.50,I,VVS2,EX,EX,EX,NONE,5.02-5.05*3.15,58.00,62.70,GIA,3300,-34.70,2154,1077.450000,BR1,-,-,0,-,NO,0.50,STK-,Faceted,36.00,15.50,40.80,43.00,N,Needle  Pinpoint  Cloud,null,S
215527,India,1368861022,https:\/\/videop.co.in\/imaged\/S-41E-505\/S-41E-505.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-41E-505\u0026zoomslide=1\u0026id=215527,RD,0.28,E,VVS1,EX,EX,EX,NONE,4.3-4.33*2.53,59.00,58.70,GIA,1550,9.30,1694,474.360000,null,-,-,0,E+  ,NO,0.28,THN-MED,Faceted,32.00,13.00,41.00,43.50,N,Internal Graining,null,S
223377,India,1389455580,https:\/\/videop.co.in\/imaged\/S-114I-27801\/S-114I-27801.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-114I-27801\u0026zoomslide=1\u0026id=223377,RD,0.50,I,VS2,VG,EX,GD,FNT,5.15-5.21*2.97,64.00,57.30,GIA,3000,-43.70,1689,844.500000,null,-,-,0,INSPECTION ADVISABLE  VS2+ ,NO,0.50,MED-THK,Faceted,30.50,10.50,41.00,43.00,N,Cavity  Crystal  Feather  Indented Natural,null,S
221406,India,6385032088,https:\/\/videop.co.in\/imaged\/S-93E-3400\/S-93E-3400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-93E-3400\u0026zoomslide=1\u0026id=221406,HE,1.80,G,VS1,null,EX,EX,FNT,6.91-8.44*5.03,56.00,59.70,GIA,10500,-34.70,6856,12341.700000,null,-,-,0,-,NO,1.80,VTK-ETK,Faceted,39.10,15.20,41.60,37.90,N,Crystal  Needle  Pinpoint,Additional pinpoints are not shown.,S
222207,India,5386213517,https:\/\/videop.co.in\/imaged\/S-108A-100\/S-108A-100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-108A-100\u0026zoomslide=1\u0026id=222207,RD,2.00,D,VVS2,VG,VG,VG,NONE,7.72-7.84*5.04,57.00,64.70,GIA,27500,-44.70,15207,30415.000000,null,-,-,0,-,NO,2.00,STK-THK,Faceted,38.50,17.50,39.80,41.50,N,Needle  Pinpoint  Feather  Natural,Additional pinpoints are not shown.,S
222387,India,2377948391,https:\/\/videop.co.in\/imaged\/S-91J-6200\/S-91J-6200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-91J-6200\u0026zoomslide=1\u0026id=222387,OV,1.20,L,VVS1,null,EX,VG,FNT,7.84-5.6*3.79,58.00,67.70,GIA,3000,-36.70,1898,2278.800000,null,-,-,0,-,NO,1.20,VTK-ETK,Faceted,42.90,19.70,37.30,37.80,N,Pinpoint  Feather,Surface graining is not shown.,S
