REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
5212226755,A,INDIA,85507,ROUND,1.010,L,VVS2,GD,EX,GD,FNT,GIA,6.14,6.06,4.07,66.70,56.00,-50.000,4200.00,4242.00,2100.00,2121.00,40.00,18.50,39.40,41.00,6.14-6.06*4.07,BROWN,GD,NON,STK TO VTK,0,0,0,0,ML-0,,,GIA 5212226755,,,,,YES,7.00,N,GD,,N,,INTERNAL GRAINING IS NOT SHOWN.,FEATHER  PINPOINT,03-11-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85507,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/85507.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/5212226755.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/5212226755.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/85507_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/85507_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/85507_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85507/85507_AR.jpg
5211229047,A,INDIA,85561,ROUND,1.000,I,VVS2,VG,EX,VG,NON,GIA,6.42,6.35,3.91,61.20,65.00,-37.000,7100.00,7100.00,4473.00,4473.00,32.00,11.00,42.00,45.00,6.42-6.35*3.91,NONE,VG,NON,MED TO THK,0,0,0,1,ML-0,,,GIA 5211229047,,,,,YES,5.00,,GD,,Y,,ADDITIONAL PINPOINTS ARE NOT SHOWN. CLOUDS ARE NOT SHOWN.,PINPOINT  INDENTED NATURAL  FEATHER  NATURAL  EXTRA FACET,26-10-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85561,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/85561.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/5211229047.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/5211229047.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/85561_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/85561_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/85561_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85561/85561_AR.jpg
5211241423,A,INDIA,85825,ROUND,1.000,G,VS1,VG,EX,VG,FNT,GIA,6.27,6.19,4.01,64.40,58.00,-46.000,9900.00,9900.00,5346.00,5346.00,36.00,15.50,40.80,43.00,6.27-6.19*4.01,NONE,VG,NON,THN TO THK,1,0,0,0,ML-0,,,GIA 5211241423,,,,,YES,5.50,,GD,,Y,,ADDITIONAL PINPOINTS ARE NOT SHOWN.,CRYSTAL  NEEDLE  CLOUD  PINPOINT  INDENTED NATURAL  NATURAL,31-10-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85825,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/85825.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/5211241423.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/5211241423.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/85825_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/85825_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/85825_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85825/85825_AR.jpg
2364414172,A,INDIA,85890,ROUND,1.000,L,VS1,GD,EX,GD,FNT,GIA,6.10,5.97,4.06,67.20,59.00,-49.000,4000.00,4000.00,2040.00,2040.00,40.00,17.50,40.40,42.50,6.10-5.97*4.06,BROWN,GD,NON,VTK,0,0,0,1,ML-0,,,GIA 2364414172,,,,,YES,7.00,,GD,,N,,,FEATHER  NEEDLE  PINPOINT,13-11-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85890,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/85890.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/2364414172.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/2364414172.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/85890_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/85890_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/85890_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85890/85890_AR.jpg
6213260928,A,INDIA,85985,ROUND,1.000,H,SI1,GD,VG,GD,NON,GIA,6.12,5.97,4.04,66.90,59.00,-43.000,6700.00,6700.00,3819.00,3819.00,40.00,17.50,40.20,42.00,6.12-5.97*4.04,NONE,GD,NON,MED TO VTK,2,0,0,2,ML-0,,,GIA 6213260928,,,,,NO,7.00,,GD,,Y,,PINPOINTS ARE NOT SHOWN.,FEATHER  CRYSTAL  NEEDLE  CLOUD  INDENTED NATURAL,09-11-2020,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=85985,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/85985.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/6213260928.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/6213260928.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/85985_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/85985_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/85985_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/85985/85985_AR.jpg
2366673116,A,INDIA,86119,ROUND,1.000,D,VVS2,GD,EX,GD,MED,GIA,6.11,5.98,4.07,67.40,59.00,-61.000,13400.00,13400.00,5226.00,5226.00,40.00,17.50,40.40,42.50,6.11-5.98*4.07,NONE,GD,NON,STK TO VTK,0,0,0,0,ML-0,,,GIA 2366673116,,,,,YES,7.00,N,GD,,Y,,ADDITIONAL PINPOINTS ARE NOT SHOWN.,PINPOINT  INDENTED NATURAL,18-11-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86119,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/86119.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/2366673116.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/2366673116.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/86119_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/86119_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/86119_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86119/86119_AR.jpg
1216266174,A,INDIA,D-945,ROUND,1.000,I,VS2,GD,EX,GD,NON,GIA,6.09,5.96,4.05,67.30,55.00,-48.000,6500.00,6500.00,3380.00,3380.00,40.00,19.50,39.20,41.00,6.09-5.96*4.05,NONE,GD,NON,THK TO VTK,,,,,ML-0,,,GIA 1216266174,,,,,,7.00,,GD,,,,PINPOINTS ARE NOT SHOWN.,CLOUD  CRYSTAL  NEEDLE  INDENTED NATURAL  NATURAL,11-12-2020,65.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-945,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/D-945.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/1216266174.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/1216266174.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/D-945_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/D-945_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/D-945_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-945/D-945_AR.jpg
7368673212,A,INDIA,D-949,ROUND,1.000,J,VS2,VG,EX,VG,FNT,GIA,6.24,6.16,4.01,64.70,56.00,-37.000,5300.00,5300.00,3339.00,3339.00,38.00,17.50,40.00,42.00,6.24-6.16*4.01,NONE,VG,NON,STK TO THK,,,,,ML-0,,,GIA 7368673212,,,,,,5.50,,GD,,,,CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CRYSTAL  FEATHER  INDENTED NATURAL  NEEDLE  NATURAL,19-11-2020,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-949,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/D-949.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/7368673212.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/7368673212.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/D-949_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/D-949_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/D-949_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-949/D-949_AR.jpg
6365673134,A,INDIA,86215,ROUND,1.000,D,SI1,GD,EX,GD,NON,GIA,6.25,6.13,3.83,61.80,67.00,-51.000,8400.00,8400.00,4116.00,4116.00,39.50,13.50,39.80,41.50,6.25-6.13*3.83,NONE,GD,NON,THK TO VTK,1,0,2,0,ML-0,,,GIA 6365673134,,,,,NO,7.00,,GD,,Y,,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CRYSTAL  CLOUD  FEATHER  NEEDLE  INDENTED NATURAL  NATURAL,19-11-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86215,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/86215.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/6365673134.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/6365673134.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/86215_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/86215_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/86215_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86215/86215_AR.jpg
5211266291,A,INDIA,86189,ROUND,1.000,D,SI1,GD,EX,VG,NON,GIA,6.14,6.03,4.07,66.90,65.00,-48.000,8400.00,8400.00,4368.00,4368.00,40.00,15.00,41.80,44.50,6.14-6.03*4.07,NONE,GD,NON,STK TO VTK,0,0,1,1,ML-0,,,GIA 5211266291,,,,,NO,7.00,,GD,,N,,ADDITIONAL CLOUDS  PINPOINTS AND SURFACE GRAINING ARE NOT SHOWN.,CRYSTAL  FEATHER  CLOUD  NEEDLE,11-12-2020,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86189,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/86189.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/5211266291.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/5211266291.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/86189_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/86189_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/86189_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86189/86189_AR.jpg
6213266301,A,INDIA,86202,ROUND,1.000,F,VS2,GD,EX,GD,NON,GIA,6.34,6.19,3.84,61.30,68.00,-50.000,9500.00,9500.00,4750.00,4750.00,35.00,11.50,40.60,43.00,6.34-6.19*3.84,NONE,GD,NON,MED TO VTK,0,0,1,0,ML-0,,,GIA 6213266301,,,,,YES,7.00,,GD,,Y,,SURFACE GRAINING IS NOT SHOWN.,CLOUD  NEEDLE  INDENTED NATURAL,11-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86202,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/86202.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/6213266301.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/6213266301.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/86202_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/86202_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/86202_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86202/86202_AR.jpg
7362607175,A,INDIA,D-981,ROUND,1.000,K,VS1,VG,EX,GD,NON,GIA,6.21,6.12,4.04,65.50,56.00,-39.000,4500.00,4500.00,2745.00,2745.00,38.50,18.00,40.20,42.50,6.21-6.12*4.04,NONE,VG,NON,STK TO THK,,,,,ML-0,,,GIA 7362607175,,,,,,5.00,,GD,,,,PINPOINTS ARE NOT SHOWN.,CLOUD  CRYSTAL  NEEDLE  NATURAL,03-12-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-981,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/D-981.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/7362607175.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/7362607175.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/D-981_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/D-981_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/D-981_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-981/D-981_AR.jpg
2364545414,A,INDIA,86432,ROUND,1.010,D,VVS1,GD,EX,VG,STG,GIA,6.15,6.04,4.09,67.10,67.00,-62.000,15600.00,15756.00,5928.00,5987.28,39.50,14.00,42.60,46.00,6.15-6.04*4.09,NONE,GD,NON,STK TO VTK,0,0,0,0,ML-0,,,GIA 2364545414,,,,,YES,7.00,N,GD,,N,,ADDITIONAL PINPOINTS ARE NOT SHOWN. SURFACE GRAINING IS NOT SHOWN.,PINPOINT  FEATHER,24-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86432,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/86432.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/2364545414.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/2364545414.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/86432_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/86432_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/86432_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86432/86432_AR.jpg
1368654750,A,INDIA,86522,ROUND,1.000,F,VVS1,GD,EX,GD,NON,GIA,6.13,6.05,4.01,65.80,56.00,-54.000,12600.00,12600.00,5796.00,5796.00,40.00,18.50,39.00,40.50,6.13-6.05*4.01,NONE,GD,NON,VTK,0,0,0,0,ML-0,,,GIA 1368654750,,,,,YES,7.00,,GD,,N,,ADDITIONAL PINPOINTS ARE NOT SHOWN.,PINPOINT,19-11-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86522,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/86522.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/1368654750.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/1368654750.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/86522_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/86522_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/86522_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86522/86522_AR.jpg
1368845375,A,INDIA,D-1008,ROUND,1.000,D,VVS2,VG,EX,VG,NON,GIA,6.21,6.11,4.03,65.40,57.00,-50.500,13400.00,13400.00,6633.00,6633.00,38.00,17.00,40.60,43.00,6.21-6.11*4.03,NONE,VG,NON,THK,,,,,ML-0,,,GIA 1368845375,,,,,,5.00,,GD,,,,CLOUDS ARE NOT SHOWN.,NEEDLE  FEATHER  PINPOINT  NATURAL,08-12-2020,65.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1008,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/D-1008.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/1368845375.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/1368845375.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/D-1008_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/D-1008_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/D-1008_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1008/D-1008_AR.jpg
6362314504,A,INDIA,KST-6313,ROUND,1.010,I,VS1,GD,EX,VG,NON,GIA,6.13,6.03,4.08,67.00,63.00,-48.000,6800.00,6868.00,3536.00,3571.36,40.00,16.00,41.40,44.00,6.13-6.03*4.08,NONE,GD,NON,THK TO VTK,,,,,ML-0,,,GIA 6362314504,,,,,,7.00,-,GD,,,,,CLOUD  FEATHER,17-10-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=KST-6313,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/KST-6313.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/6362314504.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/6362314504.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/KST-6313_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/KST-6313_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/KST-6313_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/KST-6313/KST-6313_AR.jpg
2366930534,A,INDIA,86928,ROUND,1.000,F,VS2,GD,EX,GD,NON,GIA,6.10,5.97,4.01,66.40,56.00,-55.000,9500.00,9500.00,4275.00,4275.00,40.00,19.00,39.00,40.50,6.10-5.97*4.01,NONE,GD,NON,STK TO VTK,2,0,0,0,ML-0,,,GIA 2366930534,,,,,NO,7.00,,GD,,Y,,,CRYSTAL  FEATHER  NEEDLE  INDENTED NATURAL  PINPOINT  NATURAL,15-12-2020,65.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86928,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/86928.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/2366930534.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/2366930534.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/86928_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/86928_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/86928_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86928/86928_AR.jpg
1368800226,A,INDIA,86924,ROUND,1.000,G,VVS1,VG,EX,VG,NON,GIA,6.27,6.20,4.07,65.30,57.00,-42.000,10800.00,10800.00,6264.00,6264.00,33.50,14.50,42.00,45.00,6.27-6.20*4.07,NONE,VG,NON,STK TO THK,0,0,0,0,ML-0,,,GIA 1368800226,,,,,YES,5.50,N,GD,,N,,,FEATHER,09-12-2020,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86924,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/86924.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/1368800226.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/1368800226.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/86924_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/86924_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/86924_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86924/86924_AR.jpg
6361819273,A,INDIA,86986,ROUND,1.000,I,VS1,GD,EX,GD,MED,GIA,6.50,6.33,3.80,59.10,68.00,-49.000,6800.00,6800.00,3468.00,3468.00,29.00,9.00,41.40,44.00,6.50-6.33*3.80,NONE,GD,NON,THN TO VTK,0,0,0,0,ML-0,,,GIA 6361819273,,,,,YES,6.50,,GD,,Y,,,INDENTED NATURAL  PINPOINT  NATURAL  EXTRA FACET,03-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=86986,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/86986.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/6361819273.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/6361819273.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/86986_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/86986_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/86986_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/86986/86986_AR.jpg
2368705701,A,INDIA,D-1019,ROUND,1.000,K,VS1,VG,EX,VG,FNT,GIA,6.23,6.13,4.03,65.20,56.00,-38.000,4500.00,4500.00,2790.00,2790.00,38.00,17.50,40.40,42.50,6.23-6.13*4.03,NONE,VG,NON,MED TO THK,,,,,ML-0,,,GIA 2368705701,,,,,,5.00,,GD,,,,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,INDENTED NATURAL  CLOUD  NATURAL,24-12-2020,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1019,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/D-1019.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/2368705701.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/2368705701.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/D-1019_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/D-1019_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/D-1019_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1019/D-1019_AR.jpg
5366705570,A,INDIA,87055,ROUND,1.000,H,VVS2,GD,EX,GD,MED,GIA,6.36,6.23,3.87,61.50,68.00,-50.000,8900.00,8900.00,4450.00,4450.00,31.50,10.00,41.80,44.50,6.36-6.23*3.87,NONE,GD,NON,STK TO VTK,0,0,0,0,ML-0,,,GIA 5366705570,,,,,YES,7.00,,GD,,Y,,,FEATHER  INDENTED NATURAL,04-12-2020,60.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=87055,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/87055.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/5366705570.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/5366705570.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/87055_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/87055_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/87055_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87055/87055_AR.jpg
5363845340,A,INDIA,87213,ROUND,1.000,F,SI2,GD,EX,GD,NON,GIA,6.19,6.09,3.94,64.20,65.00,-49.000,6300.00,6300.00,3213.00,3213.00,39.50,14.50,40.40,42.50,6.19-6.09*3.94,NONE,GD,NON,STK TO VTK,2,2,0,1,ML-0,,,GIA 5363845340,,,,,NO,7.00,,GD,,Y,,ADDITIONAL CLOUDS ARE NOT SHOWN. PINPOINTS ARE NOT SHOWN.,CLOUD  CRYSTAL  FEATHER  NEEDLE  INDENTED NATURAL  NATURAL,05-12-2020,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=87213,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/87213.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/5363845340.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/5363845340.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/87213_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/87213_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/87213_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/87213/87213_AR.jpg
