stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10246618,HK,G,round,1.01,F,VS1,EX,EX,EX,N,6.53x6.56x3.85,GIA,3395619126,11000,-29.80%,$7799.22,WH,M0,,,,,EC0,,Y,61.00,58.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246617,HK,G,princess,1.01,D,VS1,--,EX,EX,N,5.43x5.45x3.92,GIA,2416100139,8100,-41.50%,$4785.89,WH,M0,,,,,EC0,,Y,70.00,72.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246609,HK,G,round,1.01,F,SI1,EX,EX,EX,N,6.38x6.4x4,GIA,1403512173,7800,-29.00%,$5593.38,WH,M0,,,,,EC0,,Y,60.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246605,HK,G,round,1.01,F,SI1,EX,EX,EX,N,6.38x6.42x3.98,GIA,7408965408,7800,-29.00%,$5593.38,WH,M0,,,,,EC0,,Y,61.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246601,HK,G,round,1.02,G,SI1,VG,VG,VG,N,6.43x6.49x3.89,GIA,1403906179,7400,-38.00%,$4679.76,WH,M0,,,,,EC0,,Y,63.00,60.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246599,HK,G,round,1.50,D,VVS2,EX,EX,EX,N,7.28x7.33x4.54,GIA,1418101414,18900,-28.60%,$20241.90,WH,M0,,,,,EC0,,Y,55.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246598,HK,G,round,1.50,G,VVS2,EX,EX,EX,N,7.22x7.28x4.55,GIA,5416118502,13900,-26.80%,$15262.20,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246597,HK,G,round,1.50,G,VVS2,EX,EX,EX,N,7.27x7.3x4.57,GIA,6412101680,13900,-27.00%,$15220.50,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246594,INDIA,G,round,1.50,F,VVS1,EX,EX,EX,N,7.33x7.35x4.47,GIA,6405610156,18100,-24.70%,$20443.95,WH,M0,,,,,EC0,,Y,60.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246593,INDIA,G,round,1.50,F,VVS1,EX,EX,EX,N,7.26x7.3x4.55,GIA,6402208732,18100,-24.70%,$20443.95,WH,M0,,,,,EC0,,Y,60.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246592,HK,G,round,1.50,G,VVS1,EX,EX,EX,N,7.33x7.36x4.53,GIA,2396995946,15200,-25.50%,$16986.00,WH,M0,,,,,EC0,,Y,55.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246591,INDIA,G,round,1.50,F,VVS1,EX,EX,EX,N,7.4x7.45x4.4,GIA,2417218143,18100,-25.00%,$20362.50,WH,M0,,,,,EC0,,Y,61.00,59.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246588,HK,G,round,1.50,E,VS1,EX,EX,EX,N,7.26x7.29x4.57,GIA,2417102027,16000,-28.30%,$17208.00,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246585,HK,G,round,1.50,D,SI1,EX,EX,EX,N,7.25x7.29x4.55,GIA,1413228082,11900,-25.50%,$13298.25,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246581,INDIA,G,round,2.01,F,VVS2,EX,EX,EX,N,7.98x8.03x5.03,GIA,3415218112,23500,-25.30%,$35284.55,WH,M0,,,,,EC0,,Y,58.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246580,INDIA,G,round,2.01,D,VVS2,EX,EX,EX,N,7.97x8.02x5.01,GIA,6411118409,27500,-25.80%,$41014.05,WH,M0,,,,,EC0,,Y,58.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246579,INDIA,G,round,2.01,J,VVS1,EX,EX,EX,N,7.98x8.03x5.03,GIA,2404841576,12200,-27.50%,$17778.45,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246571,INDIA,G,round,2.01,G,VS1,EX,EX,EX,N,8.04x8.08x4.97,GIA,2414228105,18000,-25.30%,$27026.46,WH,M0,,,,,EC0,,Y,59.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246567,INDIA,G,round,2.06,J,VVS1,EX,EX,EX,N,8.1x8.14x5.01,GIA,5416118475,12200,-29.10%,$17818.59,WH,M0,,,,,EC0,,Y,59.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246562,INDIA,G,emerald,4.01,D,VS2,--,EX,EX,N,7.45x10.5x5.16,GIA,5413022405,36000,-27.43%,$104762.05,WH,M0,,,,,EC0,,Y,63.00,69.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246561,HK01,G,princess,5.16,D,VVS1,--,EX,EX,F,9.53x9.55x6.81,GIA,1413153633,64500,-38.20%,$205682.76,WH,M0,,,,,EC0,,Y,70.00,71.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246560,HK,G,round,5.33,D,IF,EX,EX,EX,N,11.31x11.37x6.8,GIA,1403831527,114000,-32.40%,$410751.12,WH,M0,,,,,EC0,,Y,58.00,60.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246559,HK,G,round,0.40,G,VS1,VG,VG,VG,N,4.59-4.63x2.97,GIA,6392199893,2600,-36.60%,$659.36,WH,M0,,,,,EC0,,Y,55.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246552,SZ,G,oval,7.00,H,VVS2,--,EX,EX,S,15.50x10.69x6.51,GIA,6223020925,37500,-30.00%,$183750.00,WH,M0,,,,,,,Y,57.00,60.90,0.00,0.00,"Needle  Cloud",N,2021-09-13,Y,,,,"no bgm and eyeclean"
10246551,HK01,G,round,0.70,G,VS1,VG,EX,VG,N,5.56-5.50x3.56,GIA,1403879751,5000,-38.10%,$2166.50,WH,M0,,,,,EC0,,Y,54.00,64.30,0.00,0.00,,,,Y,,1403879751,,"NO BGM and 100%EC"
10246550,HK01,G,round,0.40,D,VS1,VG,EX,VG,N,4.61-4.56x2.96,GIA,2396979426,3000,-42.00%,$696.00,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,2396979426,,"NO BGM and 100%EC"
10246548,HK01,G,round,0.61,H,VS1,EX,EX,EX,N,5.43-5.39x3.41,GIA,2354841523,3800,-29.30%,$1638.83,WH,M0,,,,,EC0,,Y,55.00,63.00,0.00,0.00,,,,Y,,2354841523,,"NO BGM and 100%EC"
10246546,HK01,G,round,0.40,G,VS1,EX,EX,EX,N,4.70-4.67x2.92,GIA,7366705450,2600,-27.90%,$749.84,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246545,HK01,G,round,0.40,G,VS1,EX,EX,EX,N,4.70-4.66x2.96,GIA,5383076169,2600,-27.90%,$749.84,WH,M0,,,,,EC0,,Y,57.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246544,HK01,G,round,0.40,G,VS1,EX,EX,EX,N,4.70-4.67x2.94,GIA,5376325286,2600,-27.90%,$749.84,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246543,HK01,G,round,0.40,G,VS1,EX,EX,EX,N,4.69-4.66x2.93,GIA,7381404323,2600,-27.90%,$749.84,WH,M0,,,,,EC0,,Y,58.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246542,HK01,G,round,0.40,G,VS1,EX,EX,EX,N,4.71-4.68x2.95,GIA,6402790261,2600,-27.90%,$749.84,WH,M0,,,,,EC0,,Y,55.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246528,HK01,G,round,0.40,D,VS1,VG,EX,VG,N,4.69-4.66x2.96,GIA,6392689984,3000,-42.00%,$696.00,WH,M0,,,,,EC0,,Y,55.00,63.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246525,HK01,G,round,0.40,E,VS2,VG,EX,EX,N,4.63-4.59x2.96,GIA,5396690216,2700,-41.00%,$637.20,WH,M0,,,,,EC0,,Y,57.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246524,HK01,G,round,0.40,G,VS2,EX,EX,EX,N,4.70-4.66x2.96,GIA,2406591420,2500,-28.40%,$717.79,WH,M0,,,,,EC0,,Y,57.00,63.30,0.00,0.00,,,,Y,,2406591420,,"NO BGM and 100%EC"
10246520,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.35-4.34x2.59,GIA,2406592045,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,61.00,59.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246519,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.29-4.27x2.68,GIA,2376948307,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246518,HK01,G,round,0.40,H,VS2,VG,VG,VG,N,4.68-4.66x2.92,GIA,6392835537,2400,-34.90%,$624.96,WH,M0,,,,,EC0,,Y,60.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246517,HK01,G,round,0.40,H,VS2,VG,EX,VG,N,4.62-4.56x2.98,GIA,2397625273,2400,-34.90%,$624.96,WH,M0,,,,,EC0,,Y,56.00,64.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246516,HK01,G,round,0.40,H,VS2,VG,EX,VG,N,4.61-4.56x2.93,GIA,1398625218,2400,-34.90%,$624.96,WH,M0,,,,,EC0,,Y,58.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246515,HK01,G,round,0.40,H,VS2,VG,EX,VG,N,4.61-4.56x2.93,GIA,5393566249,2400,-34.90%,$624.96,WH,M0,,,,,EC0,,Y,58.00,64.00,0.00,0.00,,,,Y,,5393566249,,"NO BGM and 100%EC"
10246514,HK01,G,round,0.30,G,VS1,VG,VG,VG,N,4.23-4.20x2.70,GIA,2406640890,2200,-37.30%,$413.82,WH,M0,,,,,EC0,,Y,56.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246513,HK01,G,round,0.30,G,VS1,VG,VG,VG,N,4.21-4.18x2.71,GIA,2408368301,2200,-37.30%,$413.82,WH,M0,,,,,EC0,,Y,58.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246512,HK01,G,round,0.30,G,VS1,VG,VG,VG,N,4.27-4.25x2.57,GIA,2404368190,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,63.00,60.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246511,HK01,G,round,0.30,G,VS1,VG,VG,VG,N,4.38-4.35x2.56,GIA,3405371919,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,63.00,58.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246510,HK01,G,round,0.30,G,VS1,VG,VG,EX,N,4.25-4.23x2.67,GIA,2406875018,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,59.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246509,HK01,G,round,0.30,G,VS1,VG,VG,EX,N,4.21-4.18x2.69,GIA,1383451056,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,60.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246508,HK01,G,round,0.30,G,VS1,VG,VG,EX,N,4.28-4.25x2.63,GIA,3405368318,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,59.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246507,HK01,G,round,0.30,G,VS1,VG,VG,EX,N,4.21-4.18x2.71,GIA,2404261822,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,58.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246506,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.22-4.18x2.71,GIA,2407116197,2200,-37.50%,$412.50,WH,M0,,,,,EC0,,Y,57.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246504,HK01,G,round,0.31,H,VS2,EX,EX,EX,N,4.34-4.32x2.69,GIA,2384520840,2000,-30.20%,$432.76,WH,M0,,,,,EC0,,Y,59.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246503,HK01,G,round,0.30,E,VS1,EX,EX,EX,N,4.37-4.34x2.61,GIA,7401591715,2400,-34.80%,$472.57,WH,M0,,,,,EC0,,Y,62.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246502,HK01,G,round,0.60,H,VS1,EX,EX,EX,N,5.39-5.35x3.40,GIA,2376356001,3800,-28.50%,$1630.20,WH,M0,,,,,EC0,,Y,57.00,63.20,0.00,0.00,,,,Y,,2376356001,,"NO BGM and 100%EC"
10246498,HK01,G,round,0.40,G,VS2,EX,EX,EX,N,4.69-4.66x2.97,GIA,1403346244,2500,-28.40%,$716.00,WH,M0,,,,,EC0,,Y,57.00,63.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246497,HK01,G,round,0.40,G,VS2,EX,EX,EX,N,4.70-4.67x2.94,GIA,3395978106,2500,-28.40%,$716.00,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246496,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.05-5.03x3.14,GIA,2397786915,4400,-31.20%,$1513.60,WH,M0,,,,,EC0,,Y,59.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246495,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.08-5.04x3.16,GIA,6391125991,4400,-31.20%,$1513.60,WH,M0,,,,,EC0,,Y,60.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246494,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.08-5.03x3.18,GIA,6392678445,4400,-31.60%,$1504.80,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246493,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.05-5.01x3.19,GIA,5396560930,4400,-31.60%,$1504.80,WH,M0,,,,,EC0,,Y,56.00,63.40,0.00,0.00,,,,Y,,5396560930,,"NO BGM and 100%EC"
10246492,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.09-5.05x3.20,GIA,5393815315,4400,-31.60%,$1504.80,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246491,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.07-5.03x3.12,GIA,6392303646,4400,-31.60%,$1504.80,WH,M0,,,,,EC0,,Y,58.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246490,HK01,G,round,0.50,E,VS1,EX,EX,EX,N,5.15-5.12x3.14,GIA,2398342188,4400,-31.60%,$1504.80,WH,M0,,,,,EC0,,Y,59.00,61.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246483,HK01,G,round,0.40,G,SI1,EX,EX,EX,N,4.70-4.67x2.96,GIA,3405516038,2200,-29.90%,$616.88,WH,M0,,,,,EC0,,Y,55.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246482,HK01,G,round,0.40,D,VS1,VG,EX,VG,N,4.61-4.53x2.96,GIA,2407296708,3000,-41.80%,$698.40,WH,M0,,,,,EC0,,Y,57.00,64.90,0.00,0.00,,,,Y,,2407296708,,"NO BGM and 100%EC"
10246480,HK01,G,round,0.30,E,VVS2,EX,EX,EX,N,4.30-4.26x2.68,GIA,7398663998,2600,-37.10%,$490.62,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246479,HK01,G,round,0.30,E,VVS2,EX,EX,EX,N,4.32-4.31x2.63,GIA,6391343434,2600,-37.10%,$490.62,WH,M0,,,,,EC0,,Y,58.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246478,HK01,G,round,0.30,E,VVS2,EX,EX,EX,N,4.37-4.35x2.57,GIA,6392429095,2600,-37.30%,$489.06,WH,M0,,,,,EC0,,Y,61.00,59.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246476,HK01,G,round,0.40,E,SI1,EX,EX,EX,N,4.71-4.68x2.95,GIA,1375995457,2400,-32.90%,$644.16,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246474,HK01,G,round,0.30,H,VVS1,EX,EX,EX,N,4.32-4.28x2.65,GIA,2398227722,2300,-35.30%,$446.43,WH,M0,,,,,EC0,,Y,60.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246473,HK01,G,round,0.30,H,VS2,EX,EX,EX,N,4.29-4.26x2.69,GIA,7406876366,2000,-28.40%,$432.46,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246470,HK01,G,round,1.01,H,VS1,EX,EX,EX,N,6.42-6.39x4.01,GIA,1398247716,8800,-25.30%,$6639.34,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246463,HK01,G,round,0.30,H,VS1,EX,EX,EX,N,4.29-4.27x2.64,GIA,1385819874,2100,-29.20%,$446.04,WH,M0,,,,,EC0,,Y,60.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246462,HK01,G,round,0.80,H,SI1,EX,EX,EX,N,5.92-5.89x3.73,GIA,7403874137,3700,-18.60%,$2409.44,WH,M0,,,,,EC0,,Y,57.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246461,HK01,G,round,0.80,H,SI1,EX,EX,EX,N,5.95-5.92x3.71,GIA,6392115540,3700,-18.60%,$2409.44,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246458,HK01,G,round,0.40,G,VS2,EX,EX,EX,N,4.71-4.68x2.95,GIA,6381806784,2500,-28.40%,$716.00,WH,M0,,,,,EC0,,Y,55.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246457,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.24-4.17x2.66,GIA,3405876163,2200,-37.90%,$409.86,WH,M0,,,,,EC0,,Y,63.00,63.20,0.00,0.00,,,,Y,,3405876163,,"NO BGM and 100%EC"
10246456,HK01,G,round,0.40,F,VS1,VG,EX,VG,N,4.72-4.67x2.89,GIA,2386798131,2800,-39.90%,$673.12,WH,M0,,,,,EC0,,Y,58.00,61.60,0.00,0.00,,,,Y,,2386798131,,"NO BGM and 100%EC"
10246447,HK01,G,round,0.40,F,VS1,EX,EX,EX,N,4.71-4.68x2.95,GIA,6391124496,2800,-30.40%,$779.52,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246446,HK01,G,round,0.40,F,VS1,EX,EX,EX,N,4.69-4.73x2.91,GIA,7406727206,2800,-30.40%,$779.52,WH,M0,,,,,EC0,,Y,61.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246442,HK01,G,round,0.50,F,VS1,EX,EX,EX,N,5.08-5.03x3.14,GIA,1375594348,4200,-30.50%,$1459.50,WH,M0,,,,,EC0,,Y,59.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246441,HK01,G,round,0.50,F,VS1,EX,EX,EX,N,5.11-5.09x3.13,GIA,6372428852,4200,-30.50%,$1459.50,WH,M0,,,,,EC0,,Y,59.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246440,HK01,G,round,0.41,E,VS1,VG,EX,VG,N,4.68-4.61x2.98,GIA,6391006293,2900,-42.80%,$680.11,WH,M0,,,,,EC0,,Y,57.00,64.30,0.00,0.00,,,,Y,,6391006293,,"NO BGM and 100%EC"
10246437,HK01,G,round,0.30,G,VS1,VG,EX,EX,N,4.39-4.37x2.58,GIA,5383592942,2200,-37.90%,$409.86,WH,M0,,,,,EC0,,Y,60.00,58.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246434,HK01,G,round,0.40,E,SI1,EX,EX,EX,N,4.80-4.78x2.91,GIA,6362870880,2400,-32.70%,$646.08,WH,M0,,,,,EC0,,Y,59.00,60.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246432,HK01,G,round,1.00,G,VVS2,EX,EX,EX,N,6.45-6.42x3.92,GIA,1387783496,10600,-27.90%,$7642.60,WH,M0,,,,,EC0,,Y,61.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246431,HK01,G,round,0.30,E,VVS2,EX,EX,EX,N,4.31-4.28x2.65,GIA,2387393267,2600,-37.10%,$490.62,WH,M0,,,,,EC0,,Y,58.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246428,HK01,G,round,0.30,F,VVS2,VG,EX,VG,N,4.31-4.27x2.61,GIA,1395045638,2500,-45.20%,$411.00,WH,M0,,,,,EC0,,Y,64.00,60.70,0.00,0.00,,,,Y,,1395045638,,"NO BGM and 100%EC"
10246427,HK01,G,round,0.30,H,VVS1,EX,EX,EX,N,4.34-4.31x2.63,GIA,2397227745,2300,-35.30%,$446.43,WH,M0,,,,,EC0,,Y,62.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246422,HK01,G,round,0.30,G,VS1,VG,EX,VG,N,4.28-4.21x2.60,GIA,2406875742,2200,-37.90%,$409.86,WH,M0,,,,,EC0,,Y,66.00,61.30,0.00,0.00,,,,Y,,2406875742,,"NO BGM and 100%EC"
10246421,HK01,G,round,0.70,D,VVS2,EX,EX,EX,N,5.68-5.63x3.56,GIA,6405206843,6300,-31.50%,$3020.85,WH,M0,,,,,EC0,,Y,56.00,62.90,0.00,0.00,,,,Y,,6405206843,,"NO BGM and 100%EC"
10246418,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.36-4.34x2.59,GIA,1393807811,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,60.00,59.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246417,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.34-4.33x2.64,GIA,2211916811,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,58.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246416,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.34-4.31x2.62,GIA,2394615252,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,58.00,60.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246415,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.29-4.27x2.68,GIA,7398733024,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246414,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.36-4.33x2.66,GIA,2396636864,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,59.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246413,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.30-4.28x2.71,GIA,5383466239,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,56.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246412,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.30-4.26x2.66,GIA,7381797083,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246411,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.31-4.28x2.70,GIA,6381238476,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246410,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.28-4.25x2.67,GIA,6371879751,2400,-35.50%,$464.40,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246409,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.37-4.35x2.57,GIA,6371421283,2400,-35.30%,$465.84,WH,M0,,,,,EC0,,Y,61.00,59.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246408,HK01,G,round,0.30,D,VS2,EX,EX,EX,N,4.33-4.30x2.68,GIA,1369587285,2400,-35.70%,$462.96,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246407,HK01,G,round,0.30,E,VS1,EX,EX,EX,N,4.32-4.27x2.66,GIA,5406876183,2400,-34.80%,$469.44,WH,M0,,,,,EC0,,Y,58.00,62.00,0.00,0.00,,,,Y,,5406876183,,"NO BGM and 100%EC"
10246406,HK01,G,round,0.30,E,VS1,EX,EX,EX,N,4.29-4.28x2.63,GIA,2387691353,2400,-34.80%,$469.44,WH,M0,,,,,EC0,,Y,61.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246402,HK01,G,round,0.81,F,VS2,EX,EX,EX,N,5.96-5.92x3.71,GIA,3385828520,5000,-21.70%,$3171.15,WH,M0,,,,,EC0,,Y,56.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246397,HK01,G,round,0.30,F,VS2,EX,EX,EX,N,4.31-4.28x2.62,GIA,7408375754,2200,-33.40%,$439.56,WH,M0,,,,,EC0,,Y,62.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246396,HK01,G,round,0.30,F,VS2,EX,EX,EX,N,4.32-4.30x2.68,GIA,2215796133,2200,-33.40%,$439.56,WH,M0,,,,,EC0,,Y,57.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246395,HK01,G,round,0.30,F,VS2,EX,EX,EX,N,4.30-4.27x2.70,GIA,2387846561,2200,-33.40%,$439.56,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246394,HK01,G,round,0.30,F,VS2,EX,EX,EX,N,4.29-4.26x2.67,GIA,5386449788,2200,-33.40%,$439.56,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10246393,HK01,G,round,0.30,F,VS2,EX,EX,EX,N,4.33-4.30x2.61,GIA,1399226740,2200,-33.40%,$439.56,WH,M0,,,,,EC0,,Y,60.00,60.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
