Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
KR16525,RBC,0.50,F,VS2,G,EX,VG,FNT,,4.85 - 4.91 * 3.23,Gia,5403102072,,3900.00,2067.00,-47.00,1033.50,,,,66.20,56.00,THK to VTK,THK to VTK,6.00,F,,NON,17.50,38.50,42.50,40.40,GIA 5403102072,Crystal  Feather  Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16525,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16525,
KR16526,RBC,0.50,J,VVS2,EX,EX,EX,FNT,,5.03 - 5.05 * 3.19,Gia,2406132026,,2700.00,1971.00,-27.00,985.50,,,,63.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2406132026,Feather  Pinpoint,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16526,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16526,
KR16528,RBC,0.50,F,IF,EX,EX,EX,No,,5.14 - 5.16 * 3.09,Gia,1407132052,,4800.00,3408.00,-29.00,1704.00,,,,60.00,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,33.50,43.50,41.00,GIA 1407132052,Surface Graining  Minor Details of Polish,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16528,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16528,
KR16529,RBC,0.50,G,IF,EX,EX,EX,No,,5.14 - 5.15 * 3.08,Gia,5403132069,,4400.00,3080.00,-30.00,1540.00,,,,59.80,59.00,MED to STK,MED to STK,3.50,F,,NON,13.00,33.00,43.00,40.80,GIA 5403132069,Surface Graining  Minor Details of Polish,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16529,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16529,
KR16531,RBC,0.51,J,VVS2,EX,EX,EX,FNT,,5.10 - 5.12 * 3.21,Gia,2407132060,,2700.00,1971.00,-27.00,1005.21,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2407132060,Needle  Pinpoint  Indented Natural,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16531,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16531,
KR16534,RBC,0.50,H,VS1,VG,EX,EX,FNT,,4.94 - 4.97 * 3.19,Gia,7401102849,,3800.00,2508.00,-34.00,1254.00,,,,64.40,57.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.00,40.20,GIA 7401102849,Crystal  Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16534,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16534,
KR16535,RBC,0.60,G,VS1,EX,EX,EX,No,,5.36 - 5.38 * 3.36,Gia,2408102834,,4000.00,2960.00,-26.00,1776.00,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2408102834,Needle  Feather  Pinpoint,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16535,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16535,
KR16541,RBC,0.51,L,IF,EX,EX,EX,No,,5.07 - 5.10 * 3.18,Gia,1408131995,,2100.00,1554.00,-26.00,792.54,,,,62.50,59.00,STK,STK,4.00,F,,NON,14.00,34.50,44.50,41.60,GIA 1408131995,Minor Details of Polish,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16541,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16541,
KR16543,RBC,0.51,J,VVS1,EX,EX,EX,FNT,,5.08 - 5.11 * 3.19,Gia,2406132066,,2800.00,2128.00,-24.00,1085.28,,,,62.70,58.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.20,GIA 2406132066,Pinpoint  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16543,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16543,
KR16546,RBC,0.50,F,VS2,EX,EX,VG,No,,5.03 - 5.06 * 3.17,Gia,7406132065,,3900.00,2613.00,-33.00,1306.50,,,,62.80,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 7406132065,Crystal  Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16546,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16546,
KR16547,RBC,0.50,H,VS2,EX,EX,EX,FNT,,5.10 - 5.13 * 3.13,Gia,2406131962,,3700.00,2627.00,-29.00,1313.50,,,,61.20,61.00,MED to STK,MED to STK,4.00,F,,NON,13.00,34.00,44.00,41.60,GIA 2406131962,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16547,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16547,
KR16548,RBC,0.51,I,VVS1,EX,EX,EX,No,,5.07 - 5.10 * 3.18,Gia,5406131993,,3400.00,2516.00,-26.00,1283.16,,,,62.50,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5406131993,Cloud  Pinpoint  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16548,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16548,
KR16549,RBC,0.52,L,VVS1,EX,EX,EX,No,,5.09 - 5.12 * 3.21,Gia,5406131964,,2000.00,1520.00,-24.00,790.40,,,,62.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5406131964,Pinpoint  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16549,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16549,
KR16551,RBC,0.55,G,VVS1,EX,EX,EX,No,,5.21 - 5.24 * 3.26,Gia,6401131932,,4200.00,2982.00,-29.00,1640.10,,,,62.40,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 6401131932,Pinpoint  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR16551,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR16551,
KS2998,RBC,0.70,L,VS1,EX,EX,VG,FNT,,5.66 - 5.72 * 3.51,Gia,1378391195,,2300.00,1334.00,-42.00,933.80,,,,61.60,55.00,MED to STK,MED to STK,3.50,F,,NON,15.00,34.00,42.50,40.60,GIA 1378391195,Crystal  Feather  Cloud  Pinpoint,NO,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS2998,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS2998,
KS3043,RBC,0.71,H,IF,EX,EX,EX,No,,5.65 - 5.68 * 3.57,Gia,2387307531,,5300.00,3392.00,-36.00,2408.32,,,,62.90,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2387307531,Minor Details of Polish,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3043,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3043,
KS3069,RBC,0.70,I,SI2,EX,EX,VG,FNT,,5.67 - 5.69 * 3.55,Gia,3385735878,,2900.00,1885.00,-35.00,1319.50,,,,62.50,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 3385735878,Crystal  Feather,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3069,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3069,
KS3071,RBC,0.70,F,VVS1,VG,EX,EX,FNT,,5.54 - 5.58 * 3.57,Gia,6381735866,,6000.00,3360.00,-44.00,2352.00,,,,64.10,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,42.50,40.60,GIA 6381735866,Pinpoint  Feather,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3071,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3071,
KS3073,RBC,0.73,H,SI1,EX,EX,EX,STG,,5.75 - 5.77 * 3.57,Gia,2386936655,,3700.00,2183.00,-41.00,1593.59,,,,62.00,56.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,42.50,40.60,GIA 2386936655,Crystal  Feather,N ,,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3073,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3073,
KS3085,RBC,0.70,G,I1,VG,VG,VG,No,,5.57 - 5.58 * 3.56,Gia,2394458326,,2400.00,1488.00,-38.00,1041.60,,,,64.00,55.00,STK to THK,STK to THK,5.00,F,,NON,17.00,37.00,42.00,40.20,GIA 2394458326,Twinning Wisp,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3085,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3085,
KS3087,RBC,0.81,I,VS2,EX,EX,EX,FNT,,5.94 - 5.96 * 3.71,Gia,6395455786,,3700.00,2775.00,-25.00,2247.75,,,,62.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.00,40.80,GIA 6395455786,Crystal  Feather  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3087,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3087,
KS3091,RBC,0.70,D,VS1,EX,EX,VG,No,,5.71 - 5.74 * 3.46,Gia,2394648677,,5900.00,3658.00,-38.00,2560.60,,,,60.50,58.00,MED to STK,MED to STK,4.00,F,,,14.00,34.00,42.50,40.60,GIA 2394648677,Crystal  Needle,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3091,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3091,
KS3095,RBC,0.70,J,SI2,VG,EX,EX,MED,,5.54 - 5.56 * 3.58,Gia,2396648551,,2500.00,1250.00,-50.00,875.00,,,,64.50,56.00,MED to THK,MED to THK,5.00,F,,NON,16.50,37.00,43.00,40.80,GIA 2396648551,Cloud,MILKEY2,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3095,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3095,
KS3096,RBC,0.70,J,VS2,EX,EX,EX,MED,,5.64 - 5.67 * 3.55,Gia,5396648560,,2900.00,1972.00,-32.00,1380.40,,,,62.80,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 5396648560,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3096,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3096,
KS3101,RBC,0.70,F,VS2,VG,EX,VG,MED,,5.51 - 5.57 * 3.55,Gia,7401092183,,5000.00,2800.00,-44.00,1960.00,,,,64.00,57.00,THK,THK,5.00,F,,NON,16.00,37.00,42.50,40.60,GIA 7401092183,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3101,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3101,
KS3103,RBC,0.70,I,VS2,EX,EX,EX,MED,,5.65 - 5.66 * 3.54,Gia,1408092187,,3700.00,2553.00,-31.00,1787.10,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1408092187,Twinning Wisp  Crystal,NO,,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3103,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3103,
KS3106,RBC,0.70,K,SI1,VG,EX,EX,MED,,5.54 - 5.57 * 3.58,Gia,1405102780,,2300.00,1426.00,-38.00,998.20,,,,64.50,56.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.00,43.00,40.80,GIA 1405102780,Crystal  Cloud  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3106,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3106,
KS3109,RBC,0.70,J,I1,VG,EX,VG,FNT,,5.50 - 5.58 * 3.59,Gia,2406102733,,1900.00,1330.00,-30.00,931.00,,,,64.80,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.00,43.50,40.80,GIA 2406102733,Feather,NO,N,YES,,,,
KS3110,RBC,0.70,G,VVS2,VG,EX,EX,FNT,,5.52 - 5.56 * 3.58,Gia,3405132032,,5200.00,3276.00,-37.00,2293.20,,,,64.70,56.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.00,43.00,40.80,GIA 3405132032,Feather  Pinpoint,NO,N,YES,,,,
KS3112,RBC,0.70,F,SI2,EX,EX,EX,FNT,,5.65 - 5.68 * 3.54,Gia,3405249393,,3500.00,2380.00,-32.00,1666.00,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 3405249393,Cloud  Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3112,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3112,
KS3113,RBC,0.70,I,SI1,VG,EX,EX,No,,5.52 - 5.55 * 3.58,Gia,2404249382,,3300.00,2310.00,-30.00,1617.00,,,,64.70,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.50,40.20,GIA 2404249382,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3113,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3113,
KS3115,RBC,0.71,G,VS2,VG,EX,EX,FNT,,5.55 - 5.58 * 3.59,Gia,1409249371,,4800.00,3072.00,-36.00,2181.12,,,,64.50,56.00,THK,THK,5.00,F,,NON,17.00,38.00,42.00,40.20,GIA 1409249371,Crystal,NO,N,YES,,,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3115,
KS3116,RBC,0.70,J,VVS2,EX,EX,EX,No,,5.64 - 5.68 * 3.50,Gia,2406249353,,3300.00,2376.00,-28.00,1663.20,,,,61.80,58.00,STK,STK,4.00,F,,NON,15.00,35.00,43.00,40.60,GIA 2406249353,Pinpoint,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3116,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3116,
KS3149,RBC,0.73,G,SI2,EX,EX,EX,No,,5.72 - 5.74 * 3.58,Gia,2406445721,,3300.00,2442.00,-26.00,1782.66,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2406445721,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3149,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3149,
KS3150,RBC,0.70,D,SI1,EX,EX,EX,No,,5.71 - 5.74 * 3.49,Gia,2407445728,,4600.00,3266.00,-29.00,2286.20,,,,61.00,59.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.50,42.50,40.60,GIA 2407445728,Feather  Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3150,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3150,
KS3151,RBC,0.70,D,SI2,EX,EX,EX,No,,5.65 - 5.67 * 3.54,Gia,7406445736,,3900.00,2847.00,-27.00,1992.90,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7406445736,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3151,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3151,
KS3152,RBC,0.70,G,SI1,EX,EX,EX,No,,5.66 - 5.69 * 3.48,Gia,6401445742,,4000.00,2880.00,-28.00,2016.00,,,,61.30,60.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.00,40.80,GIA 6401445742,Feather  Cloud  Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3152,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3152,
KS3153,RBC,0.70,J,SI2,EX,EX,EX,MED,,5.62 - 5.67 * 3.54,Gia,6401445764,,2500.00,1750.00,-30.00,1225.00,,,,62.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 6401445764,Feather,NO,N,YES,,,,
KS3155,RBC,0.74,M,SI2,EX,EX,EX,FNT,,5.73 - 5.75 * 3.61,Gia,6402445760,,1700.00,1190.00,-30.00,880.60,,,,63.00,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 6402445760,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3155,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3155,
KT1342,CB,0.83,K,SI1,,EX,VG,FNT,,4.99 - 5.54 * 3.53,Gia,7291997885,,1800.00,972.00,-46.00,806.76,,,,70.80,63.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 7291997885,Crystal,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT1342,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT1342,
KT1737,CB,0.90,K,VVS2,,EX,VG,FNT,,5.19 - 5.32 * 3.68,Gia,7311889903,,2800.00,1344.00,-52.00,1209.60,,,,70.90,62.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 7311889903,Cloud  Internal Graining,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT1737,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT1737,
KT1864,CB,0.70,K,VS1,,EX,VG,No,,4.65 - 4.99 * 3.34,Gia,7323267121,,2000.00,1000.00,-50.00,700.00,,,,71.90,61.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 7323267121,Cloud  Crystal  Feather  Pinpoint,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT1864,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT1864,
KT1920,CB,0.71,,VVS2,,EX,VG,MED,,4.68 - 5.23 * 3.26,Gia,7328466103,,1500.00,1500.00,0.00,1065.00,Y,FC,,69.70,58.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 7328466103,Pinpoint  Natural,N,N,YES,Internal graining is not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT1920,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT1920,
KT1926,CB,0.70,,VS1,,EX,VG,FNT,,4.83 - 4.95 * 3.22,Gia,1323463319,,1300.00,1300.00,0.00,910.00,Y,FCL,,66.70,58.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 1323463319,Feather  Cloud  Needle  Pinpoint  Natural,N,N,YES,Additional pinpoints are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT1926,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT1926,
KT2118,Princess,0.50,L,SI1,,EX,G,FNT,,3.92 - 4.10 * 3.23,Gia,2337117334,,1200.00,744.00,-38.00,372.00,,,,82.30,71.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 2337117334,Feather  Cloud,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2118,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2118,
KT2123,Oval,0.51,F,IF,,EX,G,No,,4.23 - 5.61 * 2.74,Gia,6331117878,,3300.00,1848.00,-44.00,942.48,,,,64.80,58.00,STK to VTK,STK to VTK,,F,,NON,,,,,GIA 6331117878,Minor Details of Polish,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2123,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2123,
KT2159,CB,0.60,J,SI1,,EX,VG,No,,4.67 - 5.00 * 3.18,Gia,3335296192,,1700.00,969.00,-43.00,581.40,,,,68.00,59.00,THN to VTK,THN to VTK,,F,,NON,,,,,GIA 3335296192,Crystal  Cloud,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2159,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2159,
KT2422,CB,0.70,I,SI1,,EX,VG,No,,4.52 - 5.35 * 3.20,Gia,5343618810,,2600.00,1170.00,-55.00,819.00,,,,70.60,61.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 5343618810,Crystal,N,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2422,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2422,
KT2439,Emerald,0.57,H,SI2,,VG,VG,No,,3.99 - 5.38 * 2.62,Gia,2347856596,,1800.00,846.00,-53.00,482.22,,,,65.60,67.00,STK to THK,STK to THK,,B,,NON,,,,,GIA 2347856596,Twinning Wisp  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2439,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2439,
KT2465,CB,0.91,M,VS2,,EX,VG,MED,,5.33 - 5.33 * 3.58,Gia,3345844502,,1800.00,756.00,-58.00,687.96,,,,67.30,57.00,VTK,VTK,,F,,NON,,,,,GIA 3345844502,Crystal  Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2465,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2465,
KT2645,CB,0.51,I,SI1,,VG,VG,No,,4.18 - 4.78 * 2.94,Gia,2211129045,,1900.00,893.00,-53.00,455.43,,,,70.20,60.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 2211129045,Crystal,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2645,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2645,
KT2656,CB,0.90,F,SI1,,EX,G,No,,4.99 - 5.73 * 3.62,Gia,5211129322,,4700.00,1833.00,-61.00,1649.70,,,,72.60,59.00,THK to VTK,THK to VTK,,F,,NON,,,,,GIA 5211129322,Cloud  Feather  Crystal,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2656,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2656,
KT2666,Marquise,0.58,K,VS2,,EX,VG,No,,4.35 - 8.44 * 2.71,Gia,5363217519,,1500.00,870.00,-42.00,504.60,,,,62.30,57.00,MED to VTK,MED to VTK,,F,,NON,,,,,GIA 5363217519,Feather,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2666,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2666,
KT2685,CB,0.70,I,SI1,,EX,G,No,,4.65 - 5.18 * 3.34,Gia,6214129345,,2600.00,1092.00,-58.00,764.40,,,,71.90,61.00,THK to ETK,THK to ETK,,F,,NON,,,,,GIA 6214129345,Feather  Crystal,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2685,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2685,
KT2687,CB,1.00,K,SI2,,EX,VG,No,,5.24 - 5.27 * 4.05,Gia,6351910347,,2700.00,1215.00,-55.00,1215.00,,,,77.30,64.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6351910347,Crystal  Cloud  Feather  Needle  Knot  Indented Natural  Natural,N,N,YES,Additional clouds  pinpoints and surface graining are not shown.,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2687,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2687,
KT2689,CB,0.90,J,SI1,,EX,G,No,,5.10 - 5.37 * 3.69,Gia,6214129360,,3000.00,1170.00,-61.00,1053.00,,,,72.30,63.00,STK to ETK,STK to ETK,,F,,NON,,,,,GIA 6214129360,Crystal  Cloud  Feather,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2689,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2689,
KT2710,Emerald,0.50,K,VS1,,EX,VG,No,,3.77 - 5.03 * 2.61,Gia,2215129310,,1500.00,885.00,-41.00,442.50,,,,69.40,70.00,MED to THK,MED to THK,,B,,NON,,,,,GIA 2215129310,Feather,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2710,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2710,
KT2773.,CB,0.70,E,VVS2,,EX,VG,No,,4.70 - 4.77 * 3.45,Gia,6362089158,,4600.00,2392.00,-48.00,1674.40,,,,73.50,60.00,,,,F,N,NON,,,,,GIA 6362089158,Needle  Pinpoint,NO,N ,YES,,,,
KT2776,CB,0.60,M,VVS2,,EX,VG,FNT,,4.43 - 4.86 * 3.07,Gia,6361088545,,1100.00,572.00,-48.00,343.20,,,,69.40,59.00,VTK to ETK,VTK to ETK,,F,,NON,,,,,GIA 6361088545,Indented Natural  Pinpoint,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KT2776,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KT2776,
