Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
KR17878,RBC,0.50,I,SI2,VG,EX,VG,FNT,,5.03 - 5.07 * 3.19,Gia,2444630331,,2300.00,1403.00,-39.00,701.50,,,,63.30,54.00,THN to STK,THN to STK,3.50,F,,NON,17.00,36.50,42.50,40.60,GIA 2444630331,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17878,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17878,
KR17879,RBC,0.52,J,SI2,EX,VG,EX,MED,,5.10 - 5.13 * 3.22,Gia,3445630283,,2000.00,1140.00,-43.00,592.80,,,,62.90,57.00,STK,STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 3445630283,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17879,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17879,
KR17880,RBC,0.54,G,SI2,EX,EX,EX,No,,5.21 - 5.23 * 3.25,Gia,7441630321,,2600.00,1742.00,-33.00,940.68,,,,62.30,58.00,MED to STK,MED to STK,3.50,F,,NON,15.00,35.00,44.00,41.40,GIA 7441630321,Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17880,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17880,
KR17882,RBC,0.60,E,SI1,EX,EX,EX,FNT,,5.38 - 5.40 * 3.37,Gia,3445630249,,3400.00,2312.00,-32.00,1387.20,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 3445630249,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17882,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17882,
KR17884,RBC,0.50,E,VS2,EX,EX,VG,No,,5.08 - 5.11 * 3.12,Gia,6442629747,,4100.00,2255.00,-45.00,1127.50,,,,61.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,42.50,40.60,GIA 6442629747,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17884,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17884,
KR17886,RBC,0.50,D,SI2,EX,VG,EX,MED,,5.09 - 5.12 * 3.17,Gia,2446629932,,2900.00,1595.00,-45.00,797.50,,,,62.00,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,33.50,44.00,41.60,GIA 2446629932,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17886,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17886,
KR17889,RBC,0.50,I,SI1,VG,EX,VG,MED,,5.02 - 5.08 * 3.08,Gia,3445629709,,2600.00,1456.00,-44.00,728.00,,,,60.90,59.00,MED to THK,MED to THK,5.00,F,,NON,14.00,34.00,42.00,40.00,GIA 3445629709,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17889,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17889,
KR17890,RBC,0.50,H,VS2,VG,EX,VG,No,,4.96 - 4.99 * 3.21,Gia,5443629895,,3500.00,2065.00,-41.00,1032.50,,,,64.60,58.00,STK to THK,STK to THK,5.00,F,,NON,15.50,36.00,44.00,41.60,GIA 5443629895,Crystal  Feather  Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17890,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17890,
KR17891,RBC,0.50,D,SI1,EX,EX,EX,No,,5.07 - 5.09 * 3.15,Gia,7448629821,,3600.00,2304.00,-36.00,1152.00,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,44.00,41.40,GIA 7448629821,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17891,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17891,
KR17892,RBC,0.52,J,VS2,EX,EX,EX,STG,,5.14 - 5.17 * 3.14,Gia,3445819738,,2400.00,1344.00,-44.00,698.88,,,,61.00,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.50,42.50,40.60,GIA 3445819738,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17892,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17892,
KR17895,RBC,0.50,J,VS2,EX,EX,EX,STG,,5.07 - 5.09 * 3.16,Gia,2447819661,,2400.00,1344.00,-44.00,672.00,,,,62.30,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 2447819661,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17895,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17895,
KR17896,RBC,0.50,M,VS1,EX,EX,VG,No,,5.02 - 5.08 * 3.16,Gia,3445819764,,1500.00,855.00,-43.00,427.50,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 3445819764,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17896,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17896,
KR17898,RBC,0.51,J,SI1,EX,EX,EX,MED,,5.08 - 5.11 * 3.19,Gia,1448819748,,2200.00,1342.00,-39.00,684.42,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1448819748,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17898,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17898,
KR17900,RBC,0.50,J,VS2,EX,EX,VG,MED,,5.09 - 5.12 * 3.11,Gia,1443819809,,2400.00,1416.00,-41.00,708.00,,,,61.00,58.00,MED to STK,MED to STK,4.00,F,,NON,14.00,34.00,43.00,40.80,GIA 1443819809,Feather  Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17900,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17900,
KR17905,RBC,0.51,H,SI2,EX,VG,EX,MED,,5.06 - 5.10 * 3.18,Gia,6445819676,,2500.00,1525.00,-39.00,777.75,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 6445819676,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17905,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17905,
KR17906,RBC,0.50,D,SI1,VG,EX,VG,MED,,4.94 - 5.00 * 3.16,Gia,2446819438,,3600.00,1800.00,-50.00,900.00,,,,63.70,58.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,42.50,40.40,GIA 2446819438,Crystal  Cloud  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17906,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17906,
KR17908,RBC,0.63,L,SI1,EX,EX,EX,MED,,5.45 - 5.48 * 3.45,Gia,6442820027,,1600.00,976.00,-39.00,614.88,,,,63.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6442820027,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17908,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17908,
KR17911,RBC,0.50,M,SI1,VG,VG,VG,MED,,4.96 - 5.01 * 3.19,Gia,3445818721,,1300.00,702.00,-46.00,351.00,,,,64.00,59.00,STK to THK,STK to THK,5.00,F,,NON,15.50,37.00,43.50,41.00,GIA 3445818721,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17911,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17911,
KR17913,RBC,0.51,F,SI2,EX,VG,EX,No,,5.11 - 5.13 * 3.17,Gia,1443820046,,2700.00,1647.00,-39.00,839.97,,,,61.90,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.20,GIA 1443820046,Twinning Wisp  Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17913,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17913,
KR17914,RBC,0.50,E,VS2,EX,EX,EX,STG,,5.04 - 5.07 * 3.17,Gia,7443819974,,4100.00,2009.00,-51.00,1004.50,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7443819974,Crystal  Cloud  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17914,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17914,
KR17915,RBC,0.50,K,SI1,EX,EX,VG,MED,,5.01 - 5.07 * 3.17,Gia,2446819994,,1800.00,1080.00,-40.00,540.00,,,,63.00,55.00,MED to STK,MED to STK,4.00,F,,NON,16.50,35.50,42.50,40.60,GIA 2446819994,Feather  Crystal,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17915,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17915,
KR17916,RBC,0.60,J,I1,EX,EX,EX,MED,,5.34 - 5.38 * 3.37,Gia,1445820012,,1400.00,1078.00,-23.00,646.80,,,,62.90,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 1445820012,Twinning Wisp,NO,N,NO,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17916,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17916,
KR17917,RBC,0.58,G,SI1,EX,EX,EX,MED,,5.30 - 5.33 * 3.32,Gia,1443818734,,3200.00,1856.00,-42.00,1076.48,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 1443818734,Crystal,NO,N,YES,,,,
KR17918,RBC,0.53,M,SI2,VG,VG,EX,No,,5.20 - 5.23 * 3.16,Gia,5446818396,,1200.00,828.00,-31.00,438.84,,,,60.60,57.00,MED to STK,MED to STK,4.00,F,,NON,13.50,32.50,43.00,40.80,GIA 5446818396,Twinning Wisp  Feather,NO,N,YES,,,,
KR17919,RBC,0.51,I,SI2,EX,EX,EX,FNT,,5.08 - 5.11 * 3.20,Gia,2444818404,,2300.00,1449.00,-37.00,738.99,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2444818404,Crystal  Feather,NO,N,YES,,,,
KR17920,RBC,0.50,E,SI2,EX,EX,VG,No,,5.07 - 5.10 * 3.15,Gia,2444818405,,2800.00,1736.00,-38.00,868.00,,,,61.90,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.00,42.50,40.60,GIA 2444818405,Cloud  Crystal  Feather,NO,N,NO,,,,
KR17921,RBC,0.52,H,SI2,EX,EX,EX,FNT,,5.11 - 5.14 * 3.19,Gia,7442818378,,2500.00,1600.00,-36.00,832.00,,,,62.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 7442818378,Crystal,NO,N,NO,,,,
KR17924,RBC,0.50,J,SI1,EX,VG,EX,MED,,5.09 - 5.11 * 3.10,Gia,7443818383,,2200.00,1254.00,-43.00,627.00,,,,60.90,59.00,THN to STK,THN to STK,4.00,F,,,14.00,34.50,42.50,40.60,GIA 7443818383,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17924,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17924,
KR17926,RBC,0.61,G,SI1,EX,EX,EX,No,,5.38 - 5.40 * 3.38,Gia,7448818425,,3200.00,2208.00,-31.00,1346.88,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7448818425,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17926,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17926,
KR17927,RBC,0.51,F,SI2,EX,VG,EX,MED,,5.05 - 5.08 * 3.19,Gia,1447819714,,2700.00,1512.00,-44.00,771.12,,,,63.00,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.80,GIA 1447819714,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17927,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17927,
KR17928,RBC,0.50,G,SI1,VG,EX,G,FNT,,4.95 - 5.00 * 3.14,Gia,1443818558,,3200.00,1728.00,-46.00,864.00,,,,63.10,57.00,ETN to THK,ETN to THK,5.00,F,,NON,16.50,37.50,42.00,40.00,GIA 1443818558,Twinning Wisp,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17928,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17928,
KR17929,RBC,0.50,E,VS2,EX,EX,EX,FNT,,5.04 - 5.07 * 3.17,Gia,1443818502,,4100.00,2419.00,-41.00,1209.50,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1443818502,Twinning Wisp  Crystal  Feather  Needle,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17929,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17929,
KR17934,RBC,0.54,E,SI1,EX,VG,EX,STG,,5.21 - 5.23 * 3.21,Gia,7441820154,,3400.00,1666.00,-51.00,899.64,,,,61.40,61.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.00,44.00,41.60,GIA 7441820154,Crystal  Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17934,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17934,
KR17936,RBC,0.50,K,VS2,EX,EX,EX,FNT,,5.09 - 5.11 * 3.16,Gia,2447820171,,2000.00,1240.00,-38.00,620.00,,,,62.00,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,43.50,41.20,GIA 2447820171,Crystal  Feather  Cloud,NO,FB,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17936,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17936,
KR17938,RBC,0.50,I,SI2,EX,VG,EX,MED,,5.10 - 5.13 * 3.14,Gia,6445818456,,2300.00,1288.00,-44.00,644.00,,,,61.40,59.00,MED to STK,MED to STK,3.50,F,,NON,15.00,36.00,43.00,40.60,GIA 6445818456,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17938,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17938,
KR17943,RBC,0.50,E,SI1,EX,EX,EX,MED,,5.11 - 5.14 * 3.14,Gia,5443819047,,3400.00,1972.00,-42.00,986.00,,,,61.30,57.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.00,43.00,40.80,GIA 5443819047,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17943,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17943,
KR17946,RBC,0.50,H,SI2,EX,EX,EX,No,,5.06 - 5.11 * 3.13,Gia,2447819099,,2500.00,1725.00,-31.00,862.50,,,,61.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,40.60,GIA 2447819099,Knot,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17946,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17946,
KR17947,RBC,0.50,E,SI2,EX,VG,EX,No,,5.11 - 5.13 * 3.09,Gia,2447819061,,2800.00,1736.00,-38.00,868.00,,,,60.40,60.00,MED to STK,MED to STK,3.50,F,,NON,14.00,35.00,42.50,40.60,GIA 2447819061,Twinning Wisp  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KR17947,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KR17947,
KS2395,RBC,0.70,M,VVS1,G,EX,EX,No,,5.45 - 5.48 * 3.62,Gia,5283981417,,2400.00,1368.00,-43.00,957.60,,,,66.30,59.00,THK to VTK,THK to VTK,6.00,F,,NON,16.00,38.00,44.50,41.60,GIA 5283981417,Pinpoint  Indented Natural  Cavity,N,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS2395,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS2395,
KS2998,RBC,0.70,L,VS1,EX,EX,VG,FNT,,5.66 - 5.72 * 3.51,Gia,1378391195,,2300.00,1357.00,-41.00,949.90,,,,61.60,55.00,MED to STK,MED to STK,3.50,F,,NON,15.00,34.00,42.50,40.60,GIA 1378391195,Crystal  Feather  Cloud  Pinpoint,NO,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS2998,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS2998,
KS3087,RBC,0.81,I,VS2,EX,EX,EX,FNT,,5.94 - 5.96 * 3.71,Gia,6395455786,,3700.00,2627.00,-29.00,2127.87,,,,62.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.00,40.80,GIA 6395455786,Crystal  Feather  Cloud,N ,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3087,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3087,
KS3095,RBC,0.70,J,SI2,VG,EX,EX,MED,,5.54 - 5.56 * 3.58,Gia,2396648551,,2500.00,1325.00,-47.00,927.50,,,,64.50,56.00,MED to THK,MED to THK,5.00,F,,NON,16.50,37.00,43.00,40.80,GIA 2396648551,Cloud,MILKEY2,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3095,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3095,
KS3103,RBC,0.70,I,VS2,EX,EX,EX,MED,,5.65 - 5.66 * 3.54,Gia,1408092187,,3700.00,2257.00,-39.00,1579.90,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1408092187,Twinning Wisp  Crystal,NO,,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3103,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3103,
KS3106,RBC,0.70,K,SI1,VG,EX,EX,MED,,5.54 - 5.57 * 3.58,Gia,1405102780,,2300.00,1288.00,-44.00,901.60,,,,64.50,56.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.00,43.00,40.80,GIA 1405102780,Crystal  Cloud  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3106,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3106,
KS3114,RBC,0.70,F,I1,VG,EX,EX,No,,5.56 - 5.60 * 3.57,Gia,6402370721,,2500.00,1725.00,-31.00,1207.50,,,,64.10,60.00,THK,THK,5.00,F,,NON,14.00,35.50,44.50,41.80,GIA 6402370721,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3114,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3114,
KS3132,RBC,0.70,F,SI1,EX,EX,VG,No,,5.62 - 5.67 * 3.54,Gia,1403371285,,4200.00,2226.00,-47.00,1558.20,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.00,GIA 1403371285,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3132,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3132,
KS3153,RBC,0.70,J,SI2,EX,EX,EX,MED,,5.62 - 5.67 * 3.54,Gia,6401445764,,2500.00,1575.00,-37.00,1102.50,,,,62.60,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 6401445764,Feather,NO,N,YES,,,,
KS3158,RBC,0.70,L,VVS1,VG,EX,VG,FNT,,5.48 - 5.54 * 3.59,Gia,6402743323,,2700.00,1512.00,-44.00,1058.40,,,,65.10,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.50,40.80,GIA 6402743323,Feather  Manufacturing Remnant  Natural,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3158,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3158,
KS3163,RBC,0.70,M,VS1,EX,EX,VG,FNT,,5.62 - 5.65 * 3.55,Gia,1403743221,,2100.00,1239.00,-41.00,867.30,,,,62.90,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 1403743221,Crystal  Indented Natural,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3163,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3163,
KS3165,RBC,0.70,M,VS1,VG,EX,EX,FNT,,5.53 - 5.56 * 3.57,Gia,1409743363,,2100.00,1134.00,-46.00,793.80,,,,64.40,59.00,VTN to THK,VTN to THK,5.00,F,,NON,15.50,37.00,43.50,41.20,GIA 1409743363,Cloud  Crystal  Feather  Indented Natural,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3165,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3165,
KS3178,RBC,0.72,M,VVS1,EX,EX,EX,FNT,,5.69 - 5.72 * 3.55,Gia,5403983824,,2400.00,1320.00,-45.00,950.40,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 5403983824,Cloud,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3178,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3178,
KS3187,RBC,0.70,M,VVS2,VG,EX,EX,No,,5.54 - 5.58 * 3.58,Gia,3405984011,,2200.00,1364.00,-38.00,954.80,,,,64.30,58.00,STK to THK,STK to THK,5.00,F,,NON,16.00,37.50,43.00,40.80,GIA 3405984011,Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3187,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3187,
KS3194,RBC,0.70,J,SI1,EX,EX,VG,MED,,5.56 - 5.66 * 3.54,Gia,1419088198,,2700.00,1512.00,-44.00,1058.40,,,,63.20,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 1419088198,Cloud  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3194,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3194,
KS3204,RBC,0.70,K,VVS2,G,EX,EX,FNT,,5.45 - 5.49 * 3.62,Gia,2417353172,,2900.00,1363.00,-53.00,954.10,,,,66.20,57.00,THK to VTK,THK to VTK,6.00,F,,NON,17.00,38.00,43.50,41.00,GIA 2417353172,Indented Natural  Pinpoint  Internal Graining,NO,FB,YES,,,,
KS3207,RBC,0.71,M,VS1,VG,EX,EX,No,,5.54 - 5.59 * 3.59,Gia,6411422845,,2100.00,1197.00,-43.00,849.87,,,,64.50,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.00,40.80,GIA 6411422845,Crystal  Feather,NO,N,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3207,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3207,
KS3219,RBC,0.70,M,VVS2,VG,VG,EX,FNT,,5.52 - 5.56 * 3.57,Gia,3415422514,,2200.00,1254.00,-43.00,877.80,,,,64.50,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.00,40.20,GIA 3415422514,Pinpoint  Natural,NO,N,YES,,,,
KS3222,RBC,0.70,J,VS2,VG,VG,VG,MED,,5.51 - 5.57 * 3.56,Gia,3415422446,,3000.00,1800.00,-40.00,1260.00,,,,64.20,58.00,THN to THK,THN to THK,5.00,F,,NON,16.50,38.00,42.50,40.60,GIA 3415422446,Twinning Wisp  Indented Natural,NO,N,YES,,,,
KS3223,RBC,0.76,M,VS1,EX,EX,EX,No,,5.78 - 5.81 * 3.62,Gia,1419422426,,2100.00,1281.00,-39.00,973.56,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,43.00,40.60,GIA 1419422426,Crystal,NO,N,YES,,,,
KS3231,RBC,0.70,K,VVS1,VG,EX,EX,No,,5.52 - 5.55 * 3.56,Gia,6412868563,,3100.00,1891.00,-39.00,1323.70,,,,64.40,57.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.00,40.00,GIA 6412868563,Cloud  Feather  Natural,NO,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3231,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3231,
KS3233,RBC,0.71,M,VVS1,VG,EX,EX,FNT,,5.53 - 5.56 * 3.59,Gia,5416866488,,2400.00,1296.00,-46.00,920.16,,,,64.80,56.00,THK,THK,5.00,F,,NON,17.50,38.00,42.00,40.40,GIA 5416866488,Indented Natural  Feather,NO,N ,YES,,http://61.93.195.114/Krishdiam/KDViewDiamondImageDesk.aspx?sid=KS3233,http://61.93.195.114/Krishdiam/KDWatchVideoDesk.aspx?sno=KS3233,
