Stone_NO,Shape,Weight,Color,Clarity,Cut,Polish,Symm,FlrIntens,FlrColor,FColor,FCIntens,FCOverton,Measurement,Diameter_Min,Diameter_Max,Total_Depth,Lab,LabLocation,Lab_Report_No,LabLink,Lab_Report_Date,Laser_Inscription,Treatment,Location,Total_Depth_Per,Table_Diameter_Per,GirdleName,GirdleThin_ID,GirdleThick_ID,Girdle_Per,GirdleCon,CuletSize,CuletCon,CrownHeight,CrownAngle,PavillionHeight,PavillionAngle,PairStock_No,Parcels_Stone,Comment,KeyToSymbols,Shade,StarLength,LowerHalve,Table_Inclusion,Black_Inclusion,Side_Inclusion,Open_Inclusion,Brand,HnA,Ratio,Eyeclean,Tinge,Feather_Inclusion,Milkey,Luster,Internal_Graining,Surface_Graining,Natural_Type,ExtraFacet,Fancy_Color_Description,Stone_Comment,NewArrival,StockStatus,Is_VedioExist,Is_imgExist,Is_CertyExist,Certificate_file_url,Stone_Img_url,Video_url,Lab_Report_Comment,Remarks,Control_No,LiveRAP,SaleDis,SaleRate,SaleAmt,BIS,BIC,WIS,WIC
KG-72393,ROUND,0.300,K,VS2,EX,EX,EX,FNT,,,,,4.25 - 4.28 * 2.67,4.25,4.28,2.67,GIA,NEW YORK,5221325801,https://www.gia.edu/report-check?reportno=5221325801,14/03/2022,GIA 5221325801,,IND,62.60,56.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.50,35.50,43.00,40.80,,,,Cloud  Crystal,,45.00,80.00,SB0,TB1,SF1,SC0,,,0.992991,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,1,1500.0,-38.0,930.0,279.0,,,,
KG-72396,ROUND,0.310,D,VS1,EX,EX,EX,NON,,,,,4.32 - 4.34 * 2.67,4.32,4.34,2.67,GIA,NEW YORK,2223325793,https://www.gia.edu/report-check?reportno=2223325793,14/03/2022,GIA 2223325793,,IND,61.70,59.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.50,35.00,43.00,41.00,,,,Crystal,,50.00,80.00,SB0,TB1,SF0,SC0,,,0.995392,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,ONHOLD,NO,NO,NO,,,,,,6,2700.0,-35.0,1755.0,544.05,,,,
KG-72402,ROUND,0.310,D,VVS2,EX,VG,EX,NON,,,,,4.29 - 4.32 * 2.70,4.29,4.32,2.70,GIA,NEW YORK,2225325557,https://www.gia.edu/report-check?reportno=2225325557,14/03/2022,GIA 2225325557,,IND,62.80,57.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.50,35.50,43.50,41.00,,,,Pinpoint,,45.00,80.00,SB0,TB0,SF0,SC0,,,0.993056,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,10,2900.0,-37.0,1827.0,566.37,,,,
KG-72404,ROUND,0.300,D,SI1,EX,EX,VG,FNT,,,,,4.24 - 4.28 * 2.65,4.24,4.28,2.65,GIA,NEW YORK,5221325548,https://www.gia.edu/report-check?reportno=5221325548,14/03/2022,GIA 5221325548,,IND,62.20,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.50,36.00,43.00,40.60,,,,Crystal  Feather,,50.00,80.00,SB1,TB1,SF0,SC0,,,0.990654,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,12,2300.0,-47.0,1219.0,365.7,,,,
KG-72408,ROUND,0.300,D,SI1,EX,EX,VG,NON,,,,,4.25 - 4.31 * 2.63,4.25,4.31,2.63,GIA,NEW YORK,5221325538,https://www.gia.edu/report-check?reportno=5221325538,14/03/2022,GIA 5221325538,,IND,61.40,59.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.00,34.50,43.00,40.80,,,,Knot  Feather  Indented Natural,,50.00,80.00,SB0,TB0,SF1,SC0,,,0.986079,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,15,2300.0,-42.0,1334.0,400.2,,,,
KG-72410,ROUND,0.500,E,SI2,VG,EX,VG,FNT,,,,,5.05 - 5.07 * 3.08,5.05,5.07,3.08,GIA,NEW YORK,5221325194,https://www.gia.edu/report-check?reportno=5221325194,14/03/2022,GIA 5221325194,,IND,60.70,59.00,STK to THK,STK,THK,5.00,FACETED,NONE,,13.50,34.00,42.00,40.20,,,,Crystal  Knot  Feather,,50.00,80.00,SB0,TB1,SF1,SC2,,,0.996055,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,17,3000.0,-42.0,1740.0,870.0,,,,
KG-72411,ROUND,0.300,E,SI2,EX,EX,VG,NON,,,,,4.34 - 4.36 * 2.58,4.34,4.36,2.58,GIA,NEW YORK,5221325193,https://www.gia.edu/report-check?reportno=5221325193,14/03/2022,GIA 5221325193,,IND,59.30,59.00,MED to STK,MED,STK,3.00,FACETED,VERY SMALL,,13.50,34.00,42.50,40.60,,,,Crystal  Feather  Twinning Wisp,,50.00,75.00,SB0,TB2,SF2,SC0,,,0.995413,,,TF,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,ONHOLD,NO,NO,NO,,,,,,18,1900.0,-42.0,1102.0,330.6,,,,
KG-72414,ROUND,0.400,G,VS1,EX,EX,VG,NON,,,,,4.67 - 4.70 * 2.94,4.67,4.70,2.94,GIA,NEW YORK,1226325187,https://www.gia.edu/report-check?reportno=1226325187,14/03/2022,GIA 1226325187,,IND,62.70,58.00,THN to STK,THN,STK,3.50,FACETED,NONE,,15.50,36.00,43.50,41.20,,,,Cloud  Needle  Pinpoint,,45.00,80.00,SB0,TB0,SF0,SC1,,,0.993617,,,SF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,248,2800.0,-30.0,1960.0,784.0,,,,
KG-72415,ROUND,0.400,E,SI2,EX,EX,VG,NON,,,,,4.71 - 4.74 * 2.89,4.71,4.74,2.89,GIA,NEW YORK,6227325184,https://www.gia.edu/report-check?reportno=6227325184,14/03/2022,GIA 6227325184,,IND,61.20,59.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.50,35.00,43.00,40.80,,,,Crystal  Cloud  Feather,,50.00,80.00,SB1,TB2,SF1,SC0,,,0.993671,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,20,2200.0,-42.0,1276.0,510.4,,,,
KG-72416,ROUND,0.370,J,VS1,EX,EX,EX,FNT,,,,,4.61 - 4.63 * 2.80,4.61,4.63,2.80,GIA,NEW YORK,2221325182,https://www.gia.edu/report-check?reportno=2221325182,14/03/2022,GIA 2221325182,,IND,60.70,60.00,MED to STK,MED,STK,4.00,FACETED,NONE,,13.00,33.50,43.50,41.00,,,,Crystal  Feather  Pinpoint,,45.00,80.00,SB0,TB0,SF0,SC0,,,0.99568,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,21,1800.0,-33.5,1197.0,442.89,,,,
KG-72417,ROUND,0.300,E,SI2,VG,EX,VG,NON,,,,,4.23 - 4.24 * 2.63,4.23,4.24,2.63,GIA,NEW YORK,2225325180,https://www.gia.edu/report-check?reportno=2225325180,14/03/2022,GIA 2225325180,,IND,62.20,59.00,STK to THK,STK,THK,5.00,FACETED,NONE,,14.00,34.50,43.00,40.80,,,,Feather,,50.00,75.00,SB1,TB0,SF2,SC0,,,0.997642,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,22,1900.0,-46.0,1026.0,307.8,,,,
KG-72423,ROUND,0.300,D,VS1,EX,EX,VG,NON,,,,,4.24 - 4.27 * 2.69,4.24,4.27,2.69,GIA,NEW YORK,2225326831,https://www.gia.edu/report-check?reportno=2225326831,14/03/2022,GIA 2225326831,,IND,63.10,57.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,35.00,44.00,41.40,,,,Feather  Knot  Needle  Pinpoint,,50.00,80.00,SB0,TB0,SF0,SC0,,,0.992974,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,26,2700.0,-39.0,1647.0,494.1,,,,
KG-72425,ROUND,0.340,D,SI1,EX,EX,EX,NON,,,,,4.44 - 4.47 * 2.76,4.44,4.47,2.76,GIA,NEW YORK,6224326825,https://www.gia.edu/report-check?reportno=6224326825,14/03/2022,GIA 6224326825,,IND,61.90,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,35.50,43.00,40.80,,,,Crystal,,50.00,80.00,SB0,TB1,SF0,SC0,,,0.993289,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,28,2300.0,-36.0,1472.0,500.48,,,,
KG-72428,ROUND,0.300,E,SI1,EX,EX,EX,NON,,,,,4.30 - 4.31 * 2.70,4.30,4.31,2.70,GIA,NEW YORK,6223326817,https://www.gia.edu/report-check?reportno=6223326817,14/03/2022,GIA 6223326817,,IND,62.80,57.00,MED to STK,MED,STK,3.50,FACETED,NONE,,15.50,36.00,43.50,41.20,,,,Feather,,45.00,80.00,SB1,TB0,SF0,SC0,,,0.99768,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,29,2200.0,-37.0,1386.0,415.8,,,,
KG-72429,ROUND,0.300,D,SI1,EX,EX,VG,MED,BLU,,,,4.26 - 4.29 * 2.67,4.26,4.29,2.67,GIA,NEW YORK,5222326820,https://www.gia.edu/report-check?reportno=5222326820,14/03/2022,GIA 5222326820,,IND,62.40,57.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,35.50,43.00,41.00,,,,Crystal,,50.00,80.00,SB0,TB1,SF0,SC1,,,0.993007,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,3,2300.0,-48.0,1196.0,358.8,,,,
KG-72430,ROUND,0.330,D,SI2,EX,EX,EX,FNT,,,,,4.38 - 4.41 * 2.78,4.38,4.41,2.78,GIA,NEW YORK,5222326813,https://www.gia.edu/report-check?reportno=5222326813,14/03/2022,GIA 5222326813,,IND,63.20,56.00,MED to STK,MED,STK,3.50,FACETED,NONE,,16.00,36.00,43.50,41.20,,,,Crystal,,50.00,80.00,SB1,TB1,SF1,SC0,,,0.993197,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,30,2000.0,-39.0,1220.0,402.6,,,,
KG-72437,ROUND,0.300,H,VS2,EX,EX,EX,NON,,,,,4.29 - 4.31 * 2.68,4.29,4.31,2.68,GIA,NEW YORK,2221327824,https://www.gia.edu/report-check?reportno=2221327824,14/03/2022,GIA 2221327824,,IND,62.40,56.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,34.50,43.50,41.00,,,,Crystal  Feather,,50.00,80.00,SB1,TB0,SF1,SC0,,,0.99536,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,10,2100.0,-32.0,1428.0,428.4,,,,
KG-72441,ROUND,0.330,F,SI2,EX,EX,EX,FNT,,,,,4.42 - 4.45 * 2.77,4.42,4.45,2.77,GIA,NEW YORK,2225327833,https://www.gia.edu/report-check?reportno=2225327833,14/03/2022,GIA 2225327833,,IND,62.40,60.00,MED to STK,MED,STK,4.00,FACETED,NONE,,13.50,34.00,44.50,41.80,,,,Crystal,,45.00,80.00,SB1,TB1,SF0,SC0,,,0.993258,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,13,1800.0,-39.0,1098.0,362.34,,,,
KG-72443,ROUND,0.300,G,SI1,EX,EX,EX,NON,,,,,4.31 - 4.32 * 2.68,4.31,4.32,2.68,GIA,NEW YORK,2221327858,https://www.gia.edu/report-check?reportno=2221327858,14/03/2022,GIA 2221327858,,IND,62.20,58.00,MED to STK,MED,STK,3.50,FACETED,NONE,,15.00,35.50,43.50,41.20,,,,Cloud  Feather  Crystal,,50.00,80.00,SB1,TB0,SF0,SC1,,,0.997685,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,15,2000.0,-35.0,1300.0,390.0,,,,
KG-72455,ROUND,0.300,D,SI2,EX,EX,VG,NON,,,,,4.33 - 4.36 * 2.61,4.33,4.36,2.61,GIA,NEW YORK,1226327763,https://www.gia.edu/report-check?reportno=1226327763,14/03/2022,GIA 1226327763,,IND,60.00,57.00,THN to MED,THN,MED,3.00,FACETED,NONE,,14.50,34.00,42.50,40.60,,,,Feather,,50.00,80.00,SB0,TB0,SF1,SC1,,,0.993119,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,ONHOLD,NO,NO,NO,,,,,,18,2000.0,-43.0,1140.0,342.0,,,,
KG-72456,ROUND,0.400,K,I1,EX,EX,VG,NON,,,,,4.72 - 4.74 * 2.94,4.72,4.74,2.94,GIA,NEW YORK,6224327768,https://www.gia.edu/report-check?reportno=6224327768,14/03/2022,GIA 6224327768,,IND,62.10,56.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.50,35.00,42.50,40.60,,,,Feather,,45.00,80.00,SB1,TB1,SF0,SC0,,,0.995781,,,TF0,,,,,,,,BROWN  100% EYECLEAN,07/04/2022,AVAILABLE,YES,YES,NO,,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/RealImages/KG-72456.jpg,https://pdhk.blob.core.windows.net/pdhk/www/viewer3/Vision360.html?d=KG-72456,,,316,900.0,-37.0,567.0,226.8,,,,
KG-72459,ROUND,0.310,D,SI1,EX,EX,VG,MED,BLU,,,,4.35 - 4.37 * 2.70,4.35,4.37,2.70,GIA,NEW YORK,2221327785,https://www.gia.edu/report-check?reportno=2221327785,14/03/2022,GIA 2221327785,,IND,61.90,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.00,34.00,44.00,41.40,,,,Crystal  Feather,,50.00,80.00,SB1,TB0,SF0,SC1,,,0.995423,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,21,2300.0,-48.0,1196.0,370.76,,,,
KG-72460,ROUND,0.300,D,SI1,VG,EX,VG,NON,,,,,4.17 - 4.22 * 2.65,4.17,4.22,2.65,GIA,NEW YORK,2225327784,https://www.gia.edu/report-check?reportno=2225327784,14/03/2022,GIA 2225327784,,IND,63.10,60.00,THN to THK,THN,THK,5.00,FACETED,NONE,,15.50,37.50,42.50,40.40,,,,Feather  Indented Natural,,50.00,75.00,SB0,TB0,SF0,SC0,,,0.988152,,,TF2,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,22,2300.0,-46.0,1242.0,372.6,,,,
KG-72463,ROUND,0.300,D,SI1,EX,EX,VG,NON,,,,,4.24 - 4.29 * 2.69,4.24,4.29,2.69,GIA,NEW YORK,5221327895,https://www.gia.edu/report-check?reportno=5221327895,14/03/2022,GIA 5221327895,,IND,63.10,57.00,MED to STK,MED,STK,3.50,FACETED,NONE,,16.00,36.50,43.50,41.00,,,,Crystal  Cloud  Indented Natural,,50.00,80.00,SB0,TB1,SF0,SC0,,,0.988345,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,24,2300.0,-42.0,1334.0,400.2,,,,
KG-72464,ROUND,0.300,E,VS2,EX,EX,VG,NON,,,,,4.25 - 4.29 * 2.67,4.25,4.29,2.67,GIA,NEW YORK,5221327864,https://www.gia.edu/report-check?reportno=5221327864,14/03/2022,GIA 5221327864,,IND,62.60,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.50,34.50,44.00,41.40,,,,Feather  Cloud  Indented Natural,,50.00,75.00,SB0,TB0,SF0,SC0,,,0.990676,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,25,2400.0,-41.0,1416.0,424.8,,,,
KG-72465,ROUND,0.400,J,SI2,VG,EX,EX,FNT,,,,,4.60 - 4.63 * 2.96,4.60,4.63,2.96,GIA,NEW YORK,6223327880,https://www.gia.edu/report-check?reportno=6223327880,14/03/2022,GIA 6223327880,,IND,64.20,55.00,STK to THK,STK,THK,5.00,FACETED,NONE,,17.50,38.50,41.50,39.80,,,,Feather  Crystal  Cloud,,50.00,80.00,SB1,TB1,SF1,SC1,,,0.993521,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,26,1500.0,-42.0,870.0,348.0,,,,
KG-72471,ROUND,0.300,F,VS2,EX,EX,EX,FNT,,,,,4.28 - 4.30 * 2.66,4.28,4.30,2.66,GIA,NEW YORK,2225327899,https://www.gia.edu/report-check?reportno=2225327899,14/03/2022,GIA 2225327899,,IND,61.90,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.50,35.00,43.00,41.00,,,,Cloud,,45.00,80.00,SB0,TB0,SF0,SC0,,,0.995349,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,29,2300.0,-40.0,1380.0,414.0,,,,
KG-72473,ROUND,0.300,E,VVS2,EX,EX,VG,NON,,,,,4.26 - 4.28 * 2.66,4.26,4.28,2.66,GIA,NEW YORK,2225326742,https://www.gia.edu/report-check?reportno=2225326742,14/03/2022,GIA 2225326742,,IND,62.30,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,35.50,43.50,41.20,,,,Cloud  Needle  Pinpoint  Feather,,50.00,80.00,SB0,TB0,SF1,SC0,,,0.995327,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,31,2700.0,-40.0,1620.0,486.0,,,,
KG-72476,ROUND,0.300,D,SI2,EX,EX,EX,MED,BLU,,,,4.25 - 4.29 * 2.65,4.25,4.29,2.65,GIA,NEW YORK,1226326650,https://www.gia.edu/report-check?reportno=1226326650,14/03/2022,GIA 1226326650,,IND,61.90,59.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,36.00,43.00,40.80,,,,Feather  Cloud,,50.00,80.00,SB0,TB2,SF0,SC0,,,0.990676,,,TF2,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,1,2000.0,-41.0,1180.0,354.0,,,,
KG-72495,ROUND,0.510,K,SI1,EX,EX,EX,MED,BLU,,,,5.08 - 5.11 * 3.20,5.08,5.11,3.20,GIA,NEW YORK,2221326738,https://www.gia.edu/report-check?reportno=2221326738,14/03/2022,GIA 2221326738,,IND,62.80,57.00,MED to STK,MED,STK,3.50,FACETED,NONE,,16.00,36.50,43.50,41.20,,,,Crystal  Cloud,,45.00,80.00,SB0,TB1,SF1,SC1,,,0.994129,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,37,2000.0,-34.0,1320.0,673.2,,,,
KG-72497,ROUND,0.400,I,VS2,EX,EX,VG,NON,,,,,4.75 - 4.77 * 2.87,4.75,4.77,2.87,GIA,NEW YORK,2225326731,https://www.gia.edu/report-check?reportno=2225326731,14/03/2022,GIA 2225326731,,IND,60.20,61.00,MED to STK,MED,STK,4.00,FACETED,NONE,,13.00,33.50,43.50,41.00,,,,Cloud  Feather,,45.00,80.00,SB0,TB0,SF0,SC0,,,0.995807,,,TF2,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,6,2300.0,-37.0,1449.0,579.6,,,,
KG-72501,ROUND,0.700,H,VVS2,GD,EX,VG,MED,BLU,,,,5.43 - 5.49 * 3.60,5.43,5.49,3.60,GIA,NEW YORK,6224326727,https://www.gia.edu/report-check?reportno=6224326727,14/03/2022,GIA 6224326727,,IND,66.00,58.00,THK to VTK,THK,VTK,6.00,FACETED,NONE,,16.50,38.50,43.50,41.00,,,,Cloud  Needle  Pinpoint,,50.00,80.00,SB0,TB0,SF0,SC0,,,0.989071,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,28,5200.0,-40.0,3120.0,2184.0,,,,
KG-72504,ROUND,0.500,L,SI2,EX,EX,EX,FNT,,,,,5.04 - 5.07 * 3.17,5.04,5.07,3.17,GIA,NEW YORK,2225326716,https://www.gia.edu/report-check?reportno=2225326716,14/03/2022,GIA 2225326716,,IND,62.70,58.00,MED to STK,MED,STK,4.00,FACETED,NONE,,14.50,35.00,44.50,41.60,,,,Crystal,,50.00,80.00,SB0,TB0,SF2,SC0,,,0.994083,,,TF2,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,9,1500.0,-33.0,1005.0,502.5,,,,
KG-72506,ROUND,0.600,K,SI2,EX,EX,EX,FNT,,,,,5.33 - 5.37 * 3.35,5.33,5.37,3.35,GIA,NEW YORK,5221326711,https://www.gia.edu/report-check?reportno=5221326711,14/03/2022,GIA 5221326711,,IND,62.60,57.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.50,35.50,43.00,40.80,,,,Twinning Wisp  Crystal,,50.00,80.00,SB0,TB2,SF1,SC0,,,0.992551,,,TF1,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,39,1800.0,-31.0,1242.0,745.2,,,,
KG-72507,ROUND,0.530,H,SI2,EX,EX,EX,MED,BLU,,,,5.14 - 5.17 * 3.24,5.14,5.17,3.24,GIA,NEW YORK,6224326772,https://www.gia.edu/report-check?reportno=6224326772,14/03/2022,GIA 6224326772,,IND,62.80,57.00,MED to STK,MED,STK,4.00,FACETED,NONE,,15.00,35.00,44.00,41.40,,,,Crystal,,50.00,80.00,SB2,TB0,SF2,SC0,,,0.994197,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,4,2700.0,-34.0,1782.0,944.46,,,,
KG-72508,ROUND,0.500,D,SI1,EX,EX,VG,FNT,,,,,5.08 - 5.10 * 3.16,5.08,5.10,3.16,GIA,NEW YORK,6224326771,https://www.gia.edu/report-check?reportno=6224326771,14/03/2022,GIA 6224326771,,IND,62.10,55.00,THN to STK,THN,STK,4.00,FACETED,NONE,,15.00,34.00,43.00,40.80,,,,Crystal  Feather,,50.00,80.00,SB0,TB2,SF1,SC0,,,0.996078,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,5,3800.0,-38.0,2356.0,1178.0,,,,
KG-72510,ROUND,0.500,H,SI1,EX,EX,EX,MED,BLU,,,,5.05 - 5.08 * 3.20,5.05,5.08,3.20,GIA,NEW YORK,2225326768,https://www.gia.edu/report-check?reportno=2225326768,14/03/2022,GIA 2225326768,,IND,63.10,57.00,STK,STK,,4.00,FACETED,NONE,,15.00,35.00,44.00,41.40,,,,Crystal  Cloud,,50.00,80.00,SB0,TB1,SF2,SC0,,,0.994094,,,TF0,,,,,,,,NO BGM 100% EYECLEAN,07/04/2022,AVAILABLE,NO,NO,NO,,,,,,41,3200.0,-40.0,1920.0,960.0,,,,
