availability,cash_price,comments,inclusion_center,color,girdle_min, city,country,cash_discount,cert_comment,lab,fancy_color_dominant_color,fancy_color_intensity,fancy_color_overtone,cut,girdle_condition,set_matched_pair_separable,milky,pair_stock_num,parcel_stones,state,polish,treatment,fancy_color_secondary_color, culet_condition,bgm,crown_angle,laser_inscription,trade_show.,eye_clean,shade,inclusion_black,inclusion_open,camera_type,size,symmetry,measurement,ratio, meas_length,meas_width, fluor_color, meas_depth,culet_size,image_url,stock_num,pavilion_angle,Star,Lower_Halves,video_url,shape,clarity, discount_percent,price_per_carat,total_sales_price, Girdle,girdle_percent,crown_height,pavilion_depth,camera_ref,cert_url,cert_num,fluor_intensity,table_percent,depth_percent
A,,Crystal  Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 1403859835,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.36,EX,4.52 - 4.55 * 2.81,null,4.55,4.52,null,2.81,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21892/still.jpg,15B-21892,41.2,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21892/video.mp4,ROUND,SI2,-36,1280,460.8,,,14.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1403859835.Pdf,1403859835,NONE,59,62.1
A,,Crystal  Cloud,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 6401227003,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.3,EX,4.26 - 4.29 * 2.66,null,4.29,4.26,null,2.66,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-129598/still.jpg,15R-129598,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-129598/video.mp4,ROUND,SI2,-36,1280,384,MED - STK,,15.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6401227003.Pdf,6401227003,NONE,57,62.2
A,,Feather  Cloud  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 1429902514,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.33,EX,4.42 - 4.43 * 2.75,null,4.43,4.42,null,2.75,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148213/still.jpg,15R-148213,41.2,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148213/video.mp4,ROUND,SI2,-36,1280,422.4,MED - STK,,14.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1429902514.Pdf,1429902514,NONE,56,62.1
A,,Cloud  Feather  Crystal,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 6432255374,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.3,EX,4.27 - 4.29 * 2.67,null,4.29,4.27,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150243/still.jpg,15R-150243,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150243/video.mp4,ROUND,SI2,-36,1280,384,MED - STK,,15.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432255374.Pdf,6432255374,NONE,56,62.3
A,,Twinning Wisp  Feather,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 2416882447,,ABOVE 70%,NONE,NB,NO OPEN,,0.3,EX,4.29 - 4.32 * 2.67,null,4.32,4.29,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21711/still.jpg,15B-21711,41.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21711/video.mp4,ROUND,SI2,-35.5,1290,387,,,14,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2416882447.Pdf,2416882447,NONE,60,62
A,,Crystal  Feather,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,31.5,GIA 7396547443,,ABOVE 85%,NONE,NB,SMALL TABLE OPEN,,0.33,EX,4.51 - 4.53 * 2.69,null,4.53,4.51,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-119991/still.jpg,15R-119991,41,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-119991/video.mp4,ROUND,SI2,-35.5,1290,425.7,THN - MED,,13,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7396547443.Pdf,7396547443,NONE,59,59.4
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36,GIA 7426776916,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.3,EX,4.28 - 4.30 * 2.68,null,4.3,4.28,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-146881/still.jpg,15R-146881,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-146881/video.mp4,ROUND,SI2,-35.5,1290,387,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7426776916.Pdf,7426776916,NONE,57,62.4
A,,Cloud  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 1403987432,,100%,NONE,NB,NO OPEN,,0.35,EX,4.49 - 4.52 * 2.83,null,4.52,4.49,null,2.83,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-128642/still.jpg,15R-128642,41.2,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-128642/video.mp4,ROUND,SI2,-35,1300,455,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1403987432.Pdf,1403987432,NONE,54,62.8
A,,Feather,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7433650091,,ABOVE 85%,NONE,NB,NO OPEN,,0.3,EX,4.25 - 4.29 * 2.67,null,4.29,4.25,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151379/still.jpg,15R-151379,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151379/video.mp4,ROUND,SI2,-35,1300,390,MED - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7433650091.Pdf,7433650091,NONE,56,62.6
A,,Feather  Crystal,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 6435592890,,ABOVE 85%,NONE,NB,NO OPEN,,0.3,EX,4.25 - 4.28 * 2.69,null,4.28,4.25,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151787/still.jpg,15R-151787,41.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151787/video.mp4,ROUND,SI2,-35,1300,390,MED - STK,,15,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6435592890.Pdf,6435592890,NONE,58,63.2
A,,Cloud  Feather,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 5413837310,,ABOVE 85%,NONE,NB,NO OPEN,,0.35,EX,4.54 - 4.57 * 2.78,null,4.57,4.54,null,2.78,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21888/still.jpg,15B-21888,40.8,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21888/video.mp4,ROUND,SI2,-34,1320,462,,,14,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5413837310.Pdf,5413837310,NONE,57,60.9
A,,Feather,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 2427865016,,ABOVE 85%,NONE,NB,NO OPEN,,0.31,EX,4.35 - 4.37 * 2.67,null,4.37,4.35,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147530/still.jpg,15R-147530,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147530/video.mp4,ROUND,SI2,-34,1320,409.2,MED - STK,,14,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2427865016.Pdf,2427865016,NONE,58,61.1
A,,Feather  Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,VG,,,NONE,,,,EX,,,,,37,GIA 2434668785,,ABOVE 85%,NONE,TBL2,NO OPEN,,0.3,VG,4.20 - 4.24 * 2.70,null,4.24,4.2,null,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152502/still.jpg,15R-152502,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-152502/video.mp4,ROUND,I1,-31,1104,331.2,STK - THK,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2434668785.Pdf,2434668785,NONE,58,63.9
A,,Crystal,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 2426795889,,ABOVE 85%,NONE,TBL3,NO OPEN,,0.3,EX,4.26 - 4.29 * 2.68,null,4.29,4.26,null,2.68,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147013/still.jpg,15R-147013,41.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-147013/video.mp4,ROUND,I1,-29,1136,340.8,THN - STK,,14.5,44.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2426795889.Pdf,2426795889,NONE,58,62.7
A,,Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 1435094866,,ABOVE 85%,NONE,TBL0,NO OPEN,,0.3,EX,4.29 - 4.31 * 2.67,null,4.31,4.29,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149089/still.jpg,15R-149089,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149089/video.mp4,ROUND,I1,-29,1136,340.8,MED - STK,,15,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1435094866.Pdf,1435094866,NONE,56,62.1
A,,Knot,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 1409677910,,ABOVE 85%,NONE,TBL1,SMALL TABLE OPEN,,0.31,EX,4.33 - 4.34 * 2.69,null,4.34,4.33,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-132730/still.jpg,15R-132730,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-132730/video.mp4,ROUND,I1,-27,1168,362.08,MED - STK,,15,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1409677910.Pdf,1409677910,NONE,58,62
A,,Crystal,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,M0,,,,EX,,,,,33,GIA 6425485520,,100%,NONE,TBL1,NO OPEN,,0.34,EX,4.52 - 4.55 * 2.73,null,4.55,4.52,null,2.73,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143547/still.jpg,15R-143547,40.8,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-143547/video.mp4,ROUND,I1,-25,1200,408,MED,,14,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6425485520.Pdf,6425485520,NONE,57,60.1
A,,Feather  Crystal  Cloud,CW2,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 5433139755,,ABOVE 85%,NONE,TBL1,NO OPEN,,0.3,EX,4.26 - 4.29 * 2.67,null,4.29,4.26,null,2.67,VERY SMALL,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149725/still.jpg,15R-149725,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149725/video.mp4,ROUND,I1,-22,1248,374.4,MED - STK,,16,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5433139755.Pdf,5433139755,NONE,56,62.4
A,,Feather,CW1,D,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1438308878,,ABOVE 70%,NONE,TBL0,NO OPEN,,0.3,EX,4.25 - 4.28 * 2.69,null,4.28,4.25,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150539/still.jpg,15R-150539,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150539/video.mp4,ROUND,I1,-20,1280,384,THN - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1438308878.Pdf,1438308878,NONE,56,62.9
A,,null,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 6415665353,,100%,NONE,NB,NO OPEN,,0.3,EX,4.28 - 4.31 * 2.67,null,4.31,4.28,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-138302/still.jpg,15R-138302,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-138302/video.mp4,ROUND,FL,-22.5,2402.5,720.75,THN - MED,,15.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6415665353.Pdf,6415665353,NONE,57,62.1
A,,Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 1435026680,,100%,NONE,NB,NO OPEN,,0.31,EX,4.38 - 4.41 * 2.62,null,4.41,4.38,BLUE,2.62,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148652/still.jpg,15R-148652,40.8,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148652/video.mp4,ROUND,VVS1,-46,1566,485.46,MED - STK,,13,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1435026680.Pdf,1435026680,MED,60,59.7
A,,Pinpoint  Feather,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 2426494338,,100%,NONE,NB,NO OPEN,,0.31,EX,4.33 - 4.34 * 2.72,null,4.34,4.33,null,2.72,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144498/still.jpg,15R-144498,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-144498/video.mp4,ROUND,VVS1,-45,1595,494.45,MED - STK,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2426494338.Pdf,2426494338,FNT,55,62.8
A,,Pinpoint  Internal Graining  Surface Graining,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 2427038341,,100%,NONE,NB,NO OPEN,,0.34,EX,4.46 - 4.48 * 2.79,null,4.48,4.46,null,2.79,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-141016/still.jpg,15R-141016,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-141016/video.mp4,ROUND,VVS1,-44.25,1616.75,549.7,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2427038341.Pdf,2427038341,FNT,56,62.4
A,,Feather,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 2438360399,,100%,NONE,NB,NO OPEN,,0.33,EX,4.38 - 4.42 * 2.77,null,4.42,4.38,null,2.77,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151099/still.jpg,15R-151099,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151099/video.mp4,ROUND,VVS1,-32.5,1957.5,645.98,MED - STK,,16.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2438360399.Pdf,2438360399,NONE,56,62.9
A,,Pinpoint  Cloud,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34.5,GIA 2394626976,,100%,NONE,TBL0,NO OPEN,,0.32,EX,4.35 - 4.38 * 2.70,null,4.38,4.35,null,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21821/still.jpg,15B-21821,41.4,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21821/video.mp4,ROUND,VVS2,-45,1485,475.2,,,13.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2394626976.Pdf,2394626976,FNT,61,61.9
A,,Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 5433796047,,100%,NONE,NB,NO OPEN,,0.36,EX,4.54 - 4.56 * 2.85,null,4.56,4.54,null,2.85,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153787/still.jpg,15R-153787,40.6,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153787/video.mp4,ROUND,VVS2,-23,2079,748.44,MED,,16.5,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5433796047.Pdf,5433796047,NONE,55,62.6
A,,Crystal  Cloud  Needle  Indented Natural,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1428921430,,100%,NONE,NB,NO OPEN,,0.3,EX,4.24 - 4.27 * 2.69,null,4.27,4.24,BLUE,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148095/still.jpg,15R-148095,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-148095/video.mp4,ROUND,VS1,-45.5,1362.5,408.75,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1428921430.Pdf,1428921430,MED,56,63.2
A,,Crystal  Pinpoint,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,33,GIA 3405891373,,100%,NONE,NB,NO OPEN,,0.31,EX,4.36 - 4.38 * 2.67,null,4.38,4.36,BLUE,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-133897/still.jpg,15R-133897,41.6,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-133897/video.mp4,ROUND,VS1,-45,1375,426.25,MED - STK,,13.5,44,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3405891373.Pdf,3405891373,MED,59,61
A,,Feather  Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32,GIA 6431366967,,100%,NONE,NB,SMALL TABLE OPEN,,0.3,VG,4.33 - 4.37 * 2.61,null,4.37,4.33,null,2.61,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150696/still.jpg,15R-150696,40.8,45,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150696/video.mp4,ROUND,VS1,-44.5,1387.5,416.25,THN - STK,,13.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6431366967.Pdf,6431366967,FNT,56,60
A,,Twinning Wisp,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 2436564392,,100%,NONE,NB,NO OPEN,,0.3,EX,4.29 - 4.32 * 2.70,null,4.32,4.29,BLUE,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151721/still.jpg,15R-151721,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-151721/video.mp4,ROUND,VS1,-44,1400,420,MED - STK,,15.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/2436564392.Pdf,2436564392,MED,56,62.7
A,,Feather,NONE,E,,,HONGKONG,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35.5,GIA 1409655431,,100%,NONE,NB,NO OPEN,,0.3,EX,4.24 - 4.27 * 2.67,null,4.27,4.24,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-132551/still.jpg,15R-132551,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-132551/video.mp4,ROUND,VS1,-43.5,1412.5,423.75,MED - STK,,15.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1409655431.Pdf,1409655431,FNT,57,62.6
A,,Indented Natural,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7408286762,,100%,NONE,NB,NO OPEN,,0.3,EX,4.26 - 4.30 * 2.67,null,4.3,4.26,null,2.67,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-124470/still.jpg,15R-124470,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-124470/video.mp4,ROUND,VS1,-42.5,1437.5,431.25,MED - STK,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7408286762.Pdf,7408286762,FNT,57,62.4
A,,Feather,CW0,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,32.5,GIA 1439256996,,100%,NONE,NB,NO OPEN,,0.3,EX,4.30 - 4.32 * 2.60,null,4.32,4.3,null,2.6,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150209/still.jpg,15R-150209,41,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-150209/video.mp4,ROUND,VS1,-41,1475,442.5,THN - STK,,12.5,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1439256996.Pdf,1439256996,FNT,61,60.3
A,,Crystal  Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 5433760767,,ABOVE 85%,NONE,NB,NO OPEN,,0.3,EX,4.28 - 4.31 * 2.66,null,4.31,4.28,null,2.66,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153471/still.jpg,15R-153471,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153471/video.mp4,ROUND,VS1,-40.5,1487.5,446.25,MED - STK,,15.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/5433760767.Pdf,5433760767,FNT,58,62.1
A,,Crystal  Needle  Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,35,GIA 3435747518,,100%,NONE,TBL0,NO OPEN,,0.3,EX,4.29 - 4.31 * 2.64,null,4.31,4.29,null,2.64,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153349/still.jpg,15R-153349,40.8,50,75,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153349/video.mp4,ROUND,VS1,-37,1575,472.5,MED - STK,,14.5,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/3435747518.Pdf,3435747518,NONE,59,61.4
A,,Cloud  Crystal  Needle,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 6432154114,,100%,NONE,TBL0,NO OPEN,,0.34,EX,4.42 - 4.45 * 2.79,null,4.45,4.42,null,2.79,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149768/still.jpg,15R-149768,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-149768/video.mp4,ROUND,VS1,-36.5,1587.5,539.75,MED - STK,,16,43.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6432154114.Pdf,6432154114,NONE,57,63.1
A,,Cloud  Needle,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 1438761129,,100%,NONE,NB,NO OPEN,,0.3,EX,4.28 - 4.31 * 2.70,null,4.31,4.28,null,2.7,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153470/still.jpg,15R-153470,41,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153470/video.mp4,ROUND,VS1,-36.5,1587.5,476.25,MED - STK,,16,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/1438761129.Pdf,1438761129,NONE,56,62.9
A,,Cloud  Feather  Pinpoint,CW1,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,36.5,GIA 7438760580,,100%,NONE,NB,NO OPEN,,0.3,EX,4.25 - 4.28 * 2.69,null,4.28,4.25,null,2.69,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153560/still.jpg,15R-153560,40.6,45,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15R-153560/video.mp4,ROUND,VS1,-36.5,1587.5,476.25,MED - STK,,17,42.5,,https://pckrstg.blob.core.windows.net/hdfile/Cert/7438760580.Pdf,7438760580,NONE,55,62.9
A,,Cloud  Needle  Cavity  Feather,NONE,E,,,INDIA,,null,GIA,null,null,null,EX,,,NONE,,,,EX,,,,,34,GIA 6392660503,,100%,NONE,NB,NO OPEN,,0.34,EX,4.49 - 4.52 * 2.77,null,4.52,4.49,null,2.77,NONE,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21868/still.jpg,15B-21868,40.8,50,80,https://pckrstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/imaged/15B-21868/video.mp4,ROUND,VS1,-34.5,1637.5,556.75,,,15,43,,https://pckrstg.blob.core.windows.net/hdfile/Cert/6392660503.Pdf,6392660503,NONE,56,61.6
