Stock_No,Shape,Weight,Color,Clarity,Cut_Grade,Polish,Symmetry,Fluorescence_Intensity,Fluorescence_Color,Measurements,Lab,Certificate,Treatment,Rapa_Rate,Rate,Discount_x0025_,Amount,Fancy_Color,Fancy_Color_Intensity,Fancy_Color_Overtone,Depth_x0025_,Table_x0025_,Girdle_Thin,Girdle_Thick,Girdle_x0025_,Girdle_Condition,Culet_Size,Culet_Condition,Crown_Height,Crown_Angle,Pavilion_Depth,Pavilion_Angle,Laser_Inscription,Key_To_Symbol,Milky,Tinge,EyeClean,Comment,ImageLink,VideoLink,CertifateLink
K33115,RBC,0.30,I,VS1,VG,EX,VG,No,,4.15 - 4.20 * 2.69,Gia,2408104365,,2000.00,1420.00,-29.00,426.00,,,,64.50,56.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 2408104365,Feather  Indented Natural  Needle  Cloud,NO,N,YES,,,,
K33116,RBC,0.30,F,I1,VG,EX,EX,No,,4.19 - 4.21 * 2.70,Gia,2407101116,,1300.00,988.00,-24.00,296.40,,,,64.30,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 2407101116,Feather,NO,N,YES,,,,
K33118,RBC,0.30,J,VS1,EX,EX,VG,No,,4.25 - 4.27 * 2.66,Gia,7403101142,,1700.00,1275.00,-25.00,382.50,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,,15.50,35.50,43.00,40.60,GIA 7403101142,Cloud  Pinpoint,NO,N,YES,,,,
K33121,RBC,0.31,H,VVS2,EX,EX,EX,STG,,4.29 - 4.31 * 2.71,Gia,2407131883,,2200.00,1342.00,-39.00,416.02,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.20,GIA 2407131883,Cloud  Feather  Pinpoint,NO,N,YES,,,,
K33122,RBC,0.30,G,VS2,EX,EX,VG,No,,4.24 - 4.28 * 2.66,Gia,6402102081,,2100.00,1491.00,-29.00,447.30,,,,62.40,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.60,GIA 6402102081,Crystal  Feather,NO,N,YES,,,,
K33129,RBC,0.30,E,SI1,EX,EX,EX,No,,4.27 - 4.29 * 2.67,Gia,6402102308,,2100.00,1533.00,-27.00,459.90,,,,62.40,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,34.50,44.00,41.40,GIA 6402102308,Cloud,NO,N,YES,,,,
K33130,RBC,0.30,F,SI1,EX,EX,EX,No,,4.26 - 4.27 * 2.67,Gia,6402102326,,2000.00,1440.00,-28.00,432.00,,,,62.60,55.00,THN to STK,THN to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 6402102326,Crystal,NO,N,YES,,,,
K33131,RBC,0.33,E,VS2,EX,EX,EX,VST,,4.41 - 4.43 * 2.75,Gia,6401102332,,2300.00,1265.00,-45.00,417.45,,,,62.20,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,40.80,GIA 6401102332,Crystal,NO,N,YES,,,,
K33134,RBC,0.30,D,SI2,EX,EX,EX,STG,,4.26 - 4.28 * 2.66,Gia,6402102437,,1900.00,1178.00,-38.00,353.40,,,,62.30,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 6402102437,Knot,NO,N,YES,,,,
K33135,RBC,0.30,K,SI1,VG,EX,VG,FNT,,4.16 - 4.20 * 2.69,Gia,6402102451,,1300.00,910.00,-30.00,273.00,,,,64.30,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.50,42.50,40.40,GIA 6402102451,Cloud  Crystal  Feather,NO,N,YES,,,,
K33138,RBC,0.30,J,SI2,VG,EX,EX,No,,4.20 - 4.22 * 2.68,Gia,2407102378,,1300.00,949.00,-27.00,284.70,,,,63.80,57.00,STK,STK,4.50,F,,NON,17.00,38.00,42.50,40.40,GIA 2407102378,Crystal,NO,N,YES,,,,
K33143,RBC,0.31,H,VVS1,EX,EX,EX,No,,4.29 - 4.31 * 2.70,Gia,1408131953,,2300.00,1656.00,-28.00,513.36,,,,62.60,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 1408131953,Cloud,NO,N,YES,,,,
K33153,RBC,0.32,J,VVS2,VG,EX,EX,No,,4.35 - 4.39 * 2.74,Gia,7408369713,,1800.00,1152.00,-36.00,368.64,,,,62.80,55.00,MED to STK,MED to STK,4.00,F,,NON,16.00,35.50,42.50,40.60,GIA 7408369713,Crystal  Cloud,NO,,YES,,,,
K33154,RBC,0.32,G,VVS2,EX,EX,EX,FNT,,4.35 - 4.38 * 2.73,Gia,6405131939,,2300.00,1518.00,-34.00,485.76,,,,62.50,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.00,41.00,GIA 6405131939,Needle  Cloud  Pinpoint  Indented Natural,NO,N,YES,,,,
K33155,RBC,0.30,H,VS1,VG,EX,EX,STG,,4.20 - 4.22 * 2.71,Gia,1405103095,,2100.00,1281.00,-39.00,384.30,,,,64.40,59.00,STK to THK,STK to THK,5.00,F,,NON,14.50,35.00,45.00,42.20,GIA 1405103095,Crystal  Cloud  Pinpoint,NO,N,YES,,,,
K33156,RBC,0.30,F,SI2,EX,EX,EX,STG,,4.28 - 4.30 * 2.64,Gia,7402102662,,1700.00,1071.00,-37.00,321.30,,,,61.40,59.00,STK,STK,4.00,F,,NON,14.50,35.50,43.00,40.80,GIA 7402102662,Crystal  Cloud,NO,N,YES,,,,
K33159,RBC,0.30,F,SI2,EX,EX,EX,STG,,4.27 - 4.29 * 2.68,Gia,2406102520,,1700.00,1071.00,-37.00,321.30,,,,62.50,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 2406102520,Crystal,NO,N,YES,,,,
K33160,RBC,0.36,J,VVS1,EX,EX,EX,STG,,4.51 - 4.53 * 2.83,Gia,1408131869,,1900.00,1292.00,-32.00,465.12,,,,62.70,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1408131869,Feather,NO,N,YES,,,,
K33162,RBC,0.30,H,VVS2,EX,EX,EX,No,,4.29 - 4.30 * 2.67,Gia,6401131957,,2200.00,1628.00,-26.00,488.40,,,,62.20,57.00,MED to STK,MED to STK,3.50,F,,NON,15.50,35.50,43.00,40.80,GIA 6401131957,Pinpoint,NO,N,YES,,,,
K33170,RBC,0.34,K,VS2,EX,EX,EX,STG,,4.47 - 4.50 * 2.79,Gia,7402101946,,1400.00,938.00,-33.00,318.92,,,,62.30,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 7402101946,Crystal  Feather,NO,N,YES,,,,
K33172,RBC,0.34,G,SI2,EX,VG,EX,No,,4.51 - 4.54 * 2.70,Gia,5403360724,,1600.00,1152.00,-28.00,391.68,,,,59.60,60.00,MED to STK,MED to STK,3.50,F,,NON,13.00,33.00,43.00,40.80,GIA 5403360724,Crystal  Feather,NO,N,YES,,,,
K33173,RBC,0.30,F,I1,VG,EX,VG,No,,4.16 - 4.21 * 2.71,Gia,2406101757,,1300.00,988.00,-24.00,296.40,,,,64.70,57.00,STK to THK,STK to THK,5.00,F,,NON,15.50,36.00,44.00,41.40,GIA 2406101757,Feather,NO,N,YES,,,,
K33176,RBC,0.30,I,VVS2,EX,EX,EX,No,,4.26 - 4.28 * 2.67,Gia,5403132001,,2100.00,1554.00,-26.00,466.20,,,,62.50,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 5403132001,Cloud  Pinpoint,NO,N,YES,,,,
K33177,RBC,0.30,H,VS1,VG,EX,EX,No,,4.18 - 4.21 * 2.71,Gia,6402132005,,2100.00,1554.00,-26.00,466.20,,,,64.40,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,37.50,43.00,40.80,GIA 6402132005,Cloud  Needle,NO,N,YES,,,,
K33178,RBC,0.30,H,VVS2,EX,EX,VG,No,,4.22 - 4.27 * 2.67,Gia,6402132011,,2200.00,1540.00,-30.00,462.00,,,,62.90,56.00,STK,STK,4.00,F,,NON,16.00,35.50,43.00,40.60,GIA 6402132011,Pinpoint  Indented Natural,NO,N,YES,,,,
K33179,RBC,0.31,I,IF,EX,EX,EX,No,,4.33 - 4.36 * 2.70,Gia,6402132016,,2300.00,1541.00,-33.00,477.71,,,,62.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,42.50,40.60,GIA 6402132016,Minor Details of Polish,NO,N,YES,,,,
K33180,RBC,0.31,J,VVS2,EX,EX,EX,No,,4.29 - 4.31 * 2.69,Gia,7401102508,,1800.00,1188.00,-34.00,368.28,,,,62.70,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7401102508,Cloud,NO,,YES,,,,
K33183,RBC,0.31,E,VVS2,EX,EX,EX,STG,,4.33 - 4.35 * 2.70,Gia,2406131992,,2600.00,1430.00,-45.00,443.30,,,,62.20,59.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,44.00,41.40,GIA 2406131992,Pinpoint,NO,N,YES,,,,
K33185,RBC,0.34,D,VS2,EX,EX,EX,VST,,4.44 - 4.47 * 2.79,Gia,2407103831,,2400.00,1296.00,-46.00,440.64,,,,62.60,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,43.50,41.00,GIA 2407103831,Crystal,NO,N,YES,,,,
K33188,RBC,0.31,D,VS2,EX,EX,EX,STG,,4.31 - 4.33 * 2.71,Gia,7401104265,,2400.00,1368.00,-43.00,424.08,,,,62.70,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7401104265,Crystal  Cloud,NO,N,YES,,,,
K33189,RBC,0.32,F,SI2,EX,EX,EX,No,,4.34 - 4.36 * 2.73,Gia,2406104258,,1700.00,1241.00,-27.00,397.12,,,,62.60,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 2406104258,Crystal,NO,N,YES,,,,
K33191,RBC,0.33,E,SI2,EX,EX,EX,STG,,4.42 - 4.44 * 2.74,Gia,6401104222,,1800.00,1116.00,-38.00,368.28,,,,61.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 6401104222,Twinning Wisp  Feather,NO,N,YES,,,,
K33195,RBC,0.32,G,SI1,EX,EX,EX,STG,,4.35 - 4.37 * 2.74,Gia,5406101093,,1900.00,1235.00,-35.00,395.20,,,,62.90,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5406101093,Crystal  Cloud,NO,N,YES,,,,
K33197,RBC,0.30,D,SI1,EX,EX,EX,No,,4.26 - 4.28 * 2.65,Gia,1409102625,,2200.00,1562.00,-29.00,468.60,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.00,41.00,GIA 1409102625,Feather  Crystal,NO,N,YES,,,,
K33198,RBC,0.30,G,SI2,EX,EX,EX,No,,4.26 - 4.28 * 2.68,Gia,2406102649,,1600.00,1184.00,-26.00,355.20,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 2406102649,Crystal  Feather,NO,N,YES,,,,
K33202,RBC,0.30,F,SI1,G,EX,VG,MED,,4.15 - 4.20 * 2.70,Gia,7403101069,,2000.00,1220.00,-39.00,366.00,,,,64.70,56.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.60,GIA 7403101069,Crystal  Cloud,NO,N,YES,,,,
K33206,RBC,0.32,J,VS2,EX,EX,EX,STG,,4.36 - 4.38 * 2.72,Gia,7402104374,,1600.00,1072.00,-33.00,343.04,,,,62.10,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7402104374,Crystal  Feather,NO,N,YES,,,,
K33208,RBC,0.30,L,SI1,EX,EX,EX,STG,,4.28 - 4.30 * 2.69,Gia,6405103001,,1100.00,737.00,-33.00,221.10,,,,62.70,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6405103001,Crystal,NO,N,YES,,,,
K33209,RBC,0.30,K,SI1,EX,EX,VG,STG,,4.22 - 4.28 * 2.69,Gia,2407103011,,1300.00,858.00,-34.00,257.40,,,,63.20,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2407103011,Feather  Crystal,NO,N,YES,,,,
K33211,RBC,0.36,K,VVS1,EX,EX,EX,MED,,4.53 - 4.56 * 2.85,Gia,7401132051,,1700.00,1173.00,-31.00,422.28,,,,62.80,56.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7401132051,Feather,NO,N,YES,,,,
K33216,RBC,0.31,K,SI1,EX,EX,EX,No,,4.30 - 4.32 * 2.70,Gia,2407102232,,1300.00,1027.00,-21.00,318.37,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 2407102232,Crystal,NO,N,YES,,,,
K33218,RBC,0.30,D,SI1,VG,EX,EX,STG,,4.17 - 4.20 * 2.70,Gia,2407100925,,2200.00,1232.00,-44.00,369.60,,,,64.50,56.00,THK,THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 2407100925,Crystal  Feather,NO,N,YES,,,,
K33219,RBC,0.30,J,VVS1,EX,EX,EX,STG,,4.23 - 4.27 * 2.66,Gia,6402131896,,1900.00,1254.00,-34.00,376.20,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 6402131896,Feather,NO,N,YES,,,,
K33220,RBC,0.30,D,VVS2,VG,EX,EX,STG,,4.18 - 4.20 * 2.69,Gia,1408131893,,2800.00,1428.00,-49.00,428.40,,,,64.20,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,37.50,42.50,40.40,GIA 1408131893,Pinpoint,NO,N,YES,,,,
K33221,RBC,0.30,E,SI2,EX,EX,EX,No,,4.35 - 4.36 * 2.59,Gia,6405360691,,1800.00,1314.00,-27.00,394.20,,,,59.50,61.00,MED to STK,MED to STK,3.50,F,,,12.50,33.00,43.00,41.00,GIA 6405360691,Feather,NO,N,YES,,,,
K33223,RBC,0.31,G,VS2,EX,EX,EX,STG,,4.32 - 4.34 * 2.71,Gia,7401102066,,2100.00,1365.00,-35.00,423.15,,,,62.50,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7401102066,Crystal,NO,N,YES,,,,
K33225,RBC,0.30,D,IF,EX,EX,EX,STG,,4.29 - 4.31 * 2.67,Gia,1409132006,,3800.00,2128.00,-44.00,638.40,,,,62.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,43.50,41.20,GIA 1409132006,Minor Details of Polish,NO,N,YES,,,,
K33226,RBC,0.30,K,SI1,VG,EX,VG,STG,,4.13 - 4.19 * 2.69,Gia,6405101702,,1300.00,832.00,-36.00,249.60,,,,64.70,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.00,42.50,40.20,GIA 6405101702,Crystal  Feather,NO,N,YES,,,,
K33227,RBC,0.30,D,SI1,VG,EX,EX,VST,,4.19 - 4.21 * 2.70,Gia,2407104390,,2200.00,1166.00,-47.00,349.80,,,,64.30,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 2407104390,Feather,NO,N,YES,,,,
K33228,RBC,0.30,J,SI1,EX,EX,EX,STG,,4.25 - 4.27 * 2.69,Gia,7401104402,,1500.00,1035.00,-31.00,310.50,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7401104402,Feather  Crystal,NO,N,YES,,,,
K33229,RBC,0.30,F,SI1,EX,EX,EX,STG,,4.27 - 4.28 * 2.68,Gia,6402104412,,2000.00,1260.00,-37.00,378.00,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6402104412,Crystal,NO,N,YES,,,,
K33231,RBC,0.30,G,SI1,EX,EX,EX,No,,4.28 - 4.30 * 2.64,Gia,1403101638,,1900.00,1406.00,-26.00,421.80,,,,61.50,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,42.50,40.60,GIA 1403101638,Knot  Feather,NO,N,YES,,,,
K33237,RBC,0.31,D,VVS1,EX,EX,EX,VST,,4.30 - 4.32 * 2.71,Gia,7406131874,,3000.00,1530.00,-49.00,474.30,,,,62.90,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7406131874,Pinpoint,NO,N,YES,,,,
K33238,RBC,0.33,F,VVS1,EX,EX,EX,VST,,4.42 - 4.43 * 2.70,Gia,1403131876,,2700.00,1377.00,-49.00,454.41,,,,60.90,60.00,MED to STK,MED to STK,4.00,F,,NON,14.00,35.00,42.50,40.60,GIA 1403131876,Pinpoint,NO,N,YES,,,,
K33239,RBC,0.30,J,SI1,EX,EX,EX,No,,4.28 - 4.30 * 2.71,Gia,6405104103,,1500.00,1185.00,-21.00,355.50,,,,63.10,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,44.00,41.40,GIA 6405104103,Feather,NO,N,YES,,,,
K33241,RBC,0.30,E,SI2,EX,VG,EX,No,,4.30 - 4.32 * 2.67,Gia,6402371091,,1800.00,1260.00,-30.00,378.00,,,,61.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,34.50,43.00,41.00,GIA 6402371091,Feather  Cloud,NO,N,YES,,,,
K33244,RBC,0.33,F,SI1,EX,EX,EX,STG,,4.38 - 4.40 * 2.76,Gia,1408249130,,2000.00,1240.00,-38.00,409.20,,,,62.80,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 1408249130,Crystal,NO,N,YES,,,,
K33247,RBC,0.30,I,SI1,EX,EX,EX,MED,,4.27 - 4.29 * 2.68,Gia,1407249099,,1600.00,1136.00,-29.00,340.80,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,43.50,41.40,GIA 1407249099,Crystal  Feather,NO,N,YES,,,,
K33250,RBC,0.30,F,SI2,EX,EX,EX,STG,,4.25 - 4.27 * 2.68,Gia,1408249155,,1700.00,1071.00,-37.00,321.30,,,,62.90,58.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 1408249155,Crystal,NO,N,YES,,,,
K33251,RBC,0.30,D,SI1,VG,EX,VG,MED,,4.16 - 4.20 * 2.68,Gia,1405249140,,2200.00,1254.00,-43.00,376.20,,,,64.20,58.00,STK to THK,STK to THK,5.00,F,,NON,16.50,38.00,42.50,40.60,GIA 1405249140,Crystal,NO,N,YES,,,,
K33252,RBC,0.30,H,SI1,VG,EX,EX,No,,4.16 - 4.20 * 2.68,Gia,6402249145,,1800.00,1350.00,-25.00,405.00,,,,64.20,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.00,40.20,GIA 6402249145,Crystal,NO,N,YES,,,,
K33254,RBC,0.30,E,VVS2,VG,EX,EX,No,,4.17 - 4.21 * 2.70,Gia,2406255414,,2600.00,1612.00,-38.00,483.60,,,,64.50,57.00,STK to THK,STK to THK,5.00,F,,NON,16.50,38.00,42.50,40.60,GIA 2406255414,Cloud  Feather  Indented Natural  Needle,NO,N,YES,,,,
K33258,RBC,0.32,I,SI2,EX,EX,EX,MED,,4.34 - 4.36 * 2.74,Gia,7408255366,,1400.00,994.00,-29.00,318.08,,,,63.00,57.00,STK,STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 7408255366,Cloud  Crystal,NO,N,YES,,,,
K33260,RBC,0.30,H,SI1,EX,EX,EX,No,,4.25 - 4.28 * 2.66,Gia,1409255329,,1800.00,1386.00,-23.00,415.80,,,,62.30,57.00,THN to STK,THN to STK,4.00,F,,NON,15.50,36.00,42.50,40.60,GIA 1409255329,Twinning Wisp,NO,N,YES,,,,
K33261,RBC,0.30,H,SI2,EX,EX,EX,No,,4.30 - 4.32 * 2.65,Gia,6402255315,,1500.00,1170.00,-22.00,351.00,,,,61.50,60.00,MED to STK,MED to STK,4.00,F,,NON,13.50,34.50,44.00,41.40,GIA 6402255315,Knot,NO,N,YES,,,,
K33263,RBC,0.30,K,SI1,VG,EX,VG,FNT,,4.16 - 4.19 * 2.69,Gia,2407249185,,1300.00,910.00,-30.00,273.00,,,,64.40,56.00,MED to THK,MED to THK,5.00,F,,NON,17.50,38.50,42.00,40.00,GIA 2407249185,Cloud  Crystal,NO,N,YES,,,,
K33264,RBC,0.30,E,VS2,VG,EX,EX,No,,4.17 - 4.20 * 2.71,Gia,1408249191,,2300.00,1449.00,-37.00,434.70,,,,64.80,56.00,THK,THK,5.00,F,,NON,16.50,36.50,43.50,41.00,GIA 1408249191,Crystal  Feather,NO,N,YES,,,,
K33266,RBC,0.30,K,SI1,EX,EX,VG,MED,,4.25 - 4.27 * 2.69,Gia,1408249205,,1300.00,910.00,-30.00,273.00,,,,63.10,58.00,STK,STK,4.00,F,,NON,14.50,34.50,44.00,41.60,GIA 1408249205,Crystal,NO,N,YES,,,,
K33267,RBC,0.30,K,SI1,VG,EX,VG,FNT,,4.14 - 4.19 * 2.70,Gia,6401249220,,1300.00,910.00,-30.00,273.00,,,,64.80,56.00,THK,THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 6401249220,Crystal  Cloud,NO,N,YES,,,,
K33269,RBC,0.30,L,VS2,EX,EX,EX,FNT,,4.25 - 4.28 * 2.67,Gia,7406249237,,1200.00,912.00,-24.00,273.60,,,,62.50,58.00,THN to STK,THN to STK,4.00,F,,NON,15.00,35.50,43.50,41.00,GIA 7406249237,Feather  Crystal,NO,N,YES,,,,
K33271,RBC,0.30,D,SI1,EX,VG,EX,STG,,4.27 - 4.30 * 2.66,Gia,1408249213,,2200.00,1232.00,-44.00,369.60,,,,62.10,59.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.50,43.50,41.20,GIA 1408249213,Cloud  Crystal,NO,N,YES,,,,
K33274,RBC,0.32,E,VS2,EX,EX,EX,STG,,4.34 - 4.37 * 2.75,Gia,6402252799,,2300.00,1334.00,-42.00,426.88,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 6402252799,Crystal,NO,N,YES,,,,
K33275,RBC,0.34,L,VS2,EX,EX,EX,MED,,4.43 - 4.45 * 2.79,Gia,2406252833,,1200.00,864.00,-28.00,293.76,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.50,43.50,41.00,GIA 2406252833,Cloud  Crystal,NO,N,YES,,,,
K33277,RBC,0.31,H,SI2,EX,EX,EX,No,,4.31 - 4.33 * 2.70,Gia,2408252821,,1500.00,1170.00,-22.00,362.70,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 2408252821,Twinning Wisp,NO,N,YES,,,,
K33279,RBC,0.30,G,VS2,VG,EX,VG,No,,4.20 - 4.22 * 2.67,Gia,2404252739,,2100.00,1428.00,-32.00,428.40,,,,63.50,58.00,STK to THK,STK to THK,5.00,F,,NON,16.00,37.50,42.50,40.60,GIA 2404252739,Crystal  Knot  Feather,NO,N,YES,,,,
K33280,RBC,0.30,D,VS2,EX,EX,EX,VST,,4.25 - 4.27 * 2.68,Gia,6405252727,,2400.00,1320.00,-45.00,396.00,,,,62.80,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 6405252727,Crystal  Cloud,NO,N,YES,,,,
K33281,RBC,0.30,F,SI1,EX,EX,EX,STG,,4.27 - 4.29 * 2.65,Gia,7401252717,,2000.00,1260.00,-37.00,378.00,,,,61.90,58.00,STK,STK,4.00,F,,NON,15.00,35.50,42.50,40.60,GIA 7401252717,Crystal,NO,N,YES,,,,
K33282,RBC,0.30,J,VS2,EX,EX,EX,STG,,4.28 - 4.30 * 2.69,Gia,2407252702,,1600.00,1072.00,-33.00,321.60,,,,62.80,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 2407252702,Crystal,NO,N,YES,,,,
K33286,RBC,0.35,E,VS2,EX,EX,EX,STG,,4.57 - 4.59 * 2.75,Gia,5403371096,,2300.00,1472.00,-36.00,515.20,,,,60.00,59.00,MED to STK,MED to STK,3.50,F,,NON,13.50,33.50,43.00,40.80,GIA 5403371096,Crystal  Feather,NO,N,YES,,,,
K33287,RBC,0.30,E,SI2,EX,EX,EX,No,,4.25 - 4.28 * 2.67,Gia,6405371117,,1800.00,1314.00,-27.00,394.20,,,,62.70,57.00,STK,STK,4.00,F,,NON,15.50,35.00,43.50,41.00,GIA 6405371117,Feather,NO,N,YES,,,,
K33289,RBC,0.32,D,SI2,EX,VG,EX,MED,,4.37 - 4.39 * 2.71,Gia,2406371109,,1900.00,1178.00,-38.00,376.96,,,,61.90,58.00,MED to STK,MED to STK,3.50,F,,NON,14.50,34.50,44.00,41.40,GIA 2406371109,Twinning Wisp  Feather,NO,N,YES,,,,
K33291,RBC,0.30,H,SI1,VG,EX,EX,No,,4.18 - 4.21 * 2.71,Gia,6402255194,,1800.00,1350.00,-25.00,405.00,,,,64.50,56.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 6402255194,Crystal,NO,N,YES,,,,
K33294,RBC,0.30,E,SI1,VG,EX,VG,No,,4.12 - 4.19 * 2.70,Gia,3405255232,,2100.00,1428.00,-32.00,428.40,,,,65.00,56.00,STK to THK,STK to THK,5.00,F,,NON,17.50,38.50,42.50,40.20,GIA 3405255232,Crystal  Feather,NO,N,YES,,,,
K33296,RBC,0.30,D,VVS2,VG,EX,VG,VST,,4.18 - 4.20 * 2.69,Gia,7408255150,,2800.00,1372.00,-51.00,411.60,,,,64.10,57.00,STK to THK,STK to THK,5.00,F,,NON,17.00,38.00,42.50,40.40,GIA 7408255150,Manufacturing Remnant  Indented Natural  Natural,NO,N,YES,,,,
K33297,RBC,0.36,D,VVS1,EX,EX,EX,VST,,4.50 - 4.53 * 2.84,Gia,7406255141,,3000.00,2160.00,-28.00,777.60,,,,62.70,57.00,STK,STK,4.00,F,,NON,15.50,35.50,43.00,40.80,GIA 7406255141,Needle,NO,N,YES,,,,
K33299,RBC,0.30,G,SI1,EX,EX,EX,No,,4.24 - 4.28 * 2.68,Gia,5403254456,,1900.00,1406.00,-26.00,421.80,,,,63.00,57.00,MED to STK,MED to STK,4.00,F,,NON,15.00,35.00,44.00,41.40,GIA 5403254456,Crystal  Cloud  Feather,NO,N,YES,,,,
K33300,RBC,0.33,F,VS1,EX,EX,EX,STG,,4.42 - 4.43 * 2.77,Gia,2406254474,,2300.00,1380.00,-40.00,455.40,,,,62.60,58.00,MED to STK,MED to STK,4.00,F,,NON,14.50,35.00,44.00,41.40,GIA 2406254474,Crystal,NO,N,YES,,,,
K33304,RBC,0.30,J,VS2,VG,EX,EX,FNT,,4.21 - 4.23 * 2.68,Gia,2406253204,,1600.00,1008.00,-37.00,302.40,,,,63.50,57.00,STK to THK,STK to THK,5.00,F,,NON,16.00,36.00,42.50,40.80,GIA 2406253204,Crystal  Needle  Feather,NO,,YES,,,,
K33305,RBC,0.33,J,SI1,EX,EX,EX,STG,,4.44 - 4.46 * 2.76,Gia,5406253194,,1500.00,1020.00,-32.00,336.60,,,,62.00,56.00,MED to STK,MED to STK,4.00,F,,NON,15.50,35.00,42.50,40.60,GIA 5406253194,Crystal,NO,N,YES,,,,
