stock_no,place,status,shape,carat,color,clarity,cut,polish,symmetry,fluorescence,measurements,report,report_no,rap,back,price,colsh,milky,WC,WT,BT,BC,eye_clean,HnA,ins,table,depth,CA,PA,keyToSymbols,culet,report_date,special,arrive,image,movie,comments
10243821,INDIA,G,round,0.30,D,VS1,VG,VG,VG,N,4.18x4.22x2.70,GIA,6405373897,2600,-47.00%,$413.40,WH,M0,,,,,EC0,,Y,60.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243820,INDIA,G,round,0.30,D,VS1,VG,VG,VG,N,4.20x4.24x2.72,GIA,2417000575,2600,-47.00%,$413.40,WH,M0,,,,,EC0,,Y,57.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243819,INDIA,G,round,0.30,D,VS1,VG,EX,EX,N,4.16x4.18x2.69,GIA,6412002718,2600,-47.20%,$411.84,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243818,INDIA,G,round,0.40,G,VS1,VG,VG,VG,N,4.59x4.65x2.95,GIA,1419006373,2600,-36.60%,$659.36,WH,M0,,,,,EC0,,Y,59.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243816,INDIA,G,round,0.31,G,VS2,EX,EX,EX,N,4.32x4.34x2.71,GIA,6411050767,2100,-34.30%,$427.71,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243815,INDIA,G,round,0.51,E,VS2,EX,EX,EX,N,5.08x5.11x3.18,GIA,6401905027,4000,-32.80%,$1370.88,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243814,INDIA,G,round,0.30,G,VS1,VG,VG,EX,N,4.19x4.23x2.72,GIA,5413052007,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,60.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243813,INDIA,G,round,0.30,G,VS1,VG,VG,EX,N,4.17x4.2x2.68,GIA,7406520821,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,57.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243812,INDIA,G,round,0.30,G,VS1,VG,EX,VG,N,4.17x4.19x2.68,GIA,1405308907,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,58.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243811,INDIA,G,round,0.30,G,VS1,VG,EX,EX,N,4.2x4.21x2.68,GIA,5403521261,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,58.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243810,INDIA,G,round,0.30,G,VS1,VG,EX,EX,N,4.19x4.22x2.68,GIA,1405521638,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,57.00,63.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243809,INDIA,G,round,0.30,G,VS1,VG,EX,EX,N,4.18x4.2x2.7,GIA,1405307640,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,59.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243808,INDIA,G,round,0.30,G,VS1,VG,EX,EX,N,4.26x4.29x2.69,GIA,6395690794,2200,-37.80%,$410.52,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243806,INDIA,G,round,0.50,H,SI2,EX,EX,EX,N,5.07x5.09x3.15,GIA,2404308207,2500,-30.30%,$871.25,WH,M0,,,,,EC0,,Y,58.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243804,INDIA,G,round,0.50,F,SI2,EX,EX,EX,N,5.03x5.06x3.14,GIA,6402691531,2700,-30.30%,$940.95,WH,M0,,,,,EC0,,Y,61.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243802,INDIA,G,round,0.41,H,VS2,EX,EX,EX,N,4.72x4.75x2.95,GIA,1405913596,2400,-28.70%,$701.59,WH,M0,,,,,EC0,,Y,57.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243800,INDIA,G,round,0.31,E,SI1,EX,EX,EX,N,4.29x4.33x2.71,GIA,1408913371,2100,-37.30%,$408.18,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243796,INDIA,G,round,0.40,F,VS1,VG,VG,VG,N,4.59x4.64x2.99,GIA,1405905289,2800,-40.40%,$667.52,WH,M0,,,,,EC0,,Y,58.00,64.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243795,INDIA,G,round,0.50,H,VS1,EX,EX,EX,N,5.13x5.16x3.15,GIA,7408442186,3800,-28.50%,$1358.50,WH,M0,,,,,EC0,,Y,58.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243794,INDIA,G,round,0.50,G,SI2,EX,EX,EX,N,5.06x5.08x3.18,GIA,6401630689,2600,-31.40%,$891.80,WH,M0,,,,,EC0,,Y,57.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243793,INDIA,G,round,0.50,G,SI2,EX,EX,EX,N,5.06x5.09x3.18,GIA,1409952410,2600,-31.40%,$891.80,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243792,INDIA,G,round,0.50,G,SI2,EX,EX,EX,N,5.16x5.19x3.08,GIA,1408659761,2600,-31.40%,$891.80,WH,M0,,,,,EC0,,Y,59.00,59.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243791,INDIA,G,round,0.50,E,VS1,EX,EX,EX,N,5.11x5.15x3.11,GIA,6402444495,4400,-32.40%,$1487.20,WH,M0,,,,,EC0,,Y,59.00,60.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243790,INDIA,G,round,0.30,F,SI1,VG,VG,VG,N,4.19x4.24x2.67,GIA,7416052480,2000,-39.60%,$362.40,WH,M0,,,,,EC0,,Y,61.00,63.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243789,INDIA,G,round,0.30,F,SI1,VG,EX,EX,N,4.21x4.24x2.70,GIA,6415001516,2000,-39.60%,$362.40,WH,M0,,,,,EC0,,Y,56.00,63.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243788,INDIA,G,round,0.30,F,SI1,VG,EX,EX,N,4.21x4.24x2.72,GIA,1407535647,2000,-39.60%,$362.40,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243787,INDIA,G,round,0.30,F,SI1,VG,EX,EX,N,4.25x4.27x2.69,GIA,5406013217,2000,-39.60%,$362.40,WH,M0,,,,,EC0,,Y,59.00,63.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243786,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.27x4.30x2.67,GIA,6402668595,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243785,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.36x4.38x2.59,GIA,6402109564,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,60.00,59.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243784,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.28x4.31x2.66,GIA,6401949727,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,58.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243783,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.29x4.31x2.69,GIA,6392096412,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,57.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243782,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.29x4.31x2.66,GIA,6392027985,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,58.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243781,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.27x4.30x2.68,GIA,6391281467,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243780,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.28x4.31x2.62,GIA,2397328571,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,59.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243779,INDIA,G,round,0.30,E,SI1,EX,EX,EX,N,4.31x4.33x2.68,GIA,1398136221,2100,-35.90%,$403.83,WH,M0,,,,,EC0,,Y,57.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243778,INDIA,G,round,0.30,D,SI1,EX,EX,EX,N,4.28x4.32x2.62,GIA,2404997521,2200,-35.60%,$425.04,WH,M0,,,,,EC0,,Y,60.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243777,INDIA,G,round,0.30,D,SI1,EX,EX,EX,N,4.29x4.31x2.67,GIA,6415000902,2200,-35.80%,$423.72,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243776,INDIA,G,round,0.30,D,SI1,EX,EX,EX,N,4.27x4.29x2.67,GIA,6402901566,2200,-35.80%,$423.72,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243775,INDIA,G,round,0.30,D,SI1,EX,EX,EX,N,4.30x4.32x2.67,GIA,6401760132,2200,-35.80%,$423.72,WH,M0,,,,,EC0,,Y,57.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243774,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.27x4.30x2.64,GIA,6402705284,2100,-32.00%,$428.40,WH,M0,,,,,EC0,,Y,61.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243773,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.29x4.31x2.69,GIA,1409012431,2100,-32.00%,$428.40,WH,M0,,,,,EC0,,Y,57.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243772,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.26x4.29x2.67,GIA,1405012381,2100,-32.00%,$428.40,WH,M0,,,,,EC0,,Y,58.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243771,INDIA,G,round,0.30,G,VS2,EX,EX,EX,N,4.26x4.28x2.66,GIA,1399226593,2100,-32.00%,$428.40,WH,M0,,,,,EC0,,Y,57.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243770,INDIA,G,round,0.41,D,VS2,EX,EX,EX,N,4.76x4.78x2.95,GIA,7403628103,2800,-33.60%,$762.27,WH,M0,,,,,EC0,,Y,56.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243769,INDIA,G,round,0.30,D,SI1,VG,VG,VG,N,4.21x4.23x2.66,GIA,6401907984,2200,-43.50%,$372.90,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243768,INDIA,G,round,0.30,D,SI1,VG,EX,VG,N,4.27x4.29x2.62,GIA,5403394749,2200,-43.50%,$372.90,WH,M0,,,,,EC0,,Y,58.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243767,INDIA,G,round,0.50,D,VS1,VG,EX,EX,N,4.99x5x3.15,GIA,2408449591,4600,-47.70%,$1202.90,WH,M0,,,,,EC0,,Y,58.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243765,INDIA,G,round,0.30,D,SI2,EX,EX,EX,N,4.37x4.39x2.62,GIA,6402110098,1900,-36.40%,$362.52,WH,M0,,,,,EC0,,Y,58.00,59.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243763,INDIA,G,round,0.70,D,VS1,EX,EX,EX,N,5.64x5.69x3.57,GIA,6415024522,5900,-34.60%,$2701.02,WH,M0,,,,,EC0,,Y,57.00,63.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243761,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.25x4.28x2.67,GIA,6412006508,2100,-30.00%,$441.00,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243760,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.25x4.28x2.65,GIA,6411011148,2100,-30.00%,$441.00,WH,M0,,,,,EC0,,Y,60.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243759,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.34x4.36x2.60,GIA,2407979205,2100,-30.00%,$441.00,WH,M0,,,,,EC0,,Y,60.00,59.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243758,INDIA,G,round,0.30,H,VS1,EX,EX,EX,N,4.30x4.33x2.66,GIA,2406984264,2100,-30.00%,$441.00,WH,M0,,,,,EC0,,Y,58.00,61.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243757,INDIA,G,round,0.30,E,VVS1,EX,EX,EX,N,4.27x4.29x2.67,GIA,7402278669,2800,-37.30%,$526.68,WH,M0,,,,,EC0,,Y,55.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243756,INDIA,G,round,0.30,E,VVS1,EX,EX,EX,N,4.26x4.29x2.68,GIA,2407366070,2800,-37.30%,$526.68,WH,M0,,,,,EC0,,Y,56.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243755,INDIA,G,round,0.30,E,VVS1,EX,EX,EX,N,4.29x4.32x2.68,GIA,2388277488,2800,-37.30%,$526.68,WH,M0,,,,,EC0,,Y,58.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243752,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.09x5.12x3.14,GIA,7411048711,4600,-32.40%,$1554.80,WH,M0,,,,,EC0,,Y,57.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243751,INDIA,G,round,0.50,D,VS1,EX,EX,EX,N,5.08x5.10x3.19,GIA,6402670085,4600,-32.40%,$1554.80,WH,M0,,,,,EC0,,Y,56.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243746,INDIA,G,round,0.40,F,VS2,EX,EX,EX,N,4.66x4.69x2.91,GIA,1409997264,2600,-30.80%,$719.68,WH,M0,,,,,EC0,,Y,60.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243745,INDIA,G,round,0.50,F,VS1,EX,EX,EX,N,5.03x5.07x3.12,GIA,2407965868,4200,-31.00%,$1449.00,WH,M0,,,,,EC0,,Y,61.00,61.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243744,INDIA,G,round,0.50,D,SI2,VG,VG,VG,N,4.95x5.00x3.19,GIA,6402977473,2900,-40.00%,$870.00,WH,M0,,,,,EC0,,Y,56.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243743,INDIA,G,round,0.30,I,VS1,EX,EX,EX,N,4.26x4.28x2.67,GIA,2416000132,2000,-34.20%,$394.80,WH,M0,,,,,EC0,,Y,55.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243742,INDIA,G,round,0.30,I,VS1,EX,EX,EX,N,4.25x4.27x2.63,GIA,1405997642,2000,-34.20%,$394.80,WH,M0,,,,,EC0,,Y,59.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243741,INDIA,G,round,0.30,D,VS1,VG,VG,VG,F,4.21x4.22x2.68,GIA,1395241525,2600,-49.80%,$391.56,WH,M0,,,,,EC0,,Y,57.00,63.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243739,INDIA,G,round,0.50,E,VS2,VG,EX,EX,N,4.94x4.98x3.19,GIA,6401110365,4000,-43.80%,$1124.00,WH,M0,,,,,EC0,,Y,57.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243737,INDIA,G,round,0.30,D,VS2,EX,EX,EX,N,4.29x4.32x2.70,GIA,7388962838,2400,-36.10%,$460.08,WH,M0,,,,,EC0,,Y,57.00,62.70,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243735,INDIA,G,round,0.30,D,VS2,EX,EX,EX,N,4.28x4.30x2.66,GIA,6391114409,2400,-36.10%,$460.08,WH,M0,,,,,EC0,,Y,58.00,61.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243734,INDIA,G,round,0.30,D,VS2,EX,EX,EX,N,4.30x4.33x2.65,GIA,1409626704,2400,-36.10%,$460.08,WH,M0,,,,,EC0,,Y,60.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243733,INDIA,G,round,0.30,D,VS2,EX,EX,EX,N,4.26x4.29x2.68,GIA,1407174210,2400,-36.10%,$460.08,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243732,INDIA,G,round,0.30,D,VS2,EX,EX,EX,N,4.30x4.32x2.65,GIA,1395096468,2400,-36.10%,$460.08,WH,M0,,,,,EC0,,Y,60.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243727,INDIA,G,round,0.40,F,SI1,EX,EX,EX,N,4.78x4.80x2.89,GIA,6402907286,2300,-33.00%,$616.40,WH,M0,,,,,EC0,,Y,60.00,60.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243726,INDIA,G,round,0.40,E,SI1,EX,EX,EX,N,4.71x4.74x2.90,GIA,6411000194,2400,-34.00%,$633.60,WH,M0,,,,,EC0,,Y,58.00,61.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243724,INDIA,G,round,0.30,G,SI1,VG,VG,VG,N,4.25x4.28x2.64,GIA,2414000532,1900,-36.10%,$364.23,WH,M0,,,,,EC0,,Y,60.00,62.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243723,INDIA,G,round,0.30,G,SI1,VG,VG,VG,N,4.19x4.21x2.70,GIA,6415024976,1900,-36.10%,$364.23,WH,M0,,,,,EC0,,Y,61.00,64.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243722,INDIA,G,round,0.30,G,SI1,VG,EX,EX,N,4.22x4.25x2.67,GIA,1409998834,1900,-36.10%,$364.23,WH,M0,,,,,EC0,,Y,63.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243721,INDIA,G,round,0.70,E,SI1,VG,EX,VG,N,5.53x5.59x3.60,GIA,7396601541,4400,-40.50%,$1832.60,WH,M0,,,,,EC0,,Y,57.00,64.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243720,INDIA,G,round,0.70,F,VS2,EX,EX,EX,N,5.62x5.67x3.57,GIA,7401688659,5000,-31.80%,$2387.00,WH,M0,,,,,EC0,,Y,57.00,63.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243719,INDIA,G,round,0.31,H,SI1,EX,EX,EX,N,4.34x4.37x2.67,GIA,6415052677,1800,-30.00%,$390.60,WH,M0,,,,,EC0,,Y,59.00,61.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243718,INDIA,G,round,0.31,H,SI1,EX,EX,EX,N,4.40x4.41x2.65,GIA,2406979866,1800,-30.00%,$390.60,WH,M0,,,,,EC0,,Y,58.00,60.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243717,INDIA,G,round,0.50,F,SI1,EX,EX,EX,N,5.08x5.11x3.18,GIA,6405913614,3300,-30.30%,$1150.05,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243711,INDIA,G,round,0.30,E,VS2,VG,VG,VG,N,4.21x4.22x2.70,GIA,6402754174,2300,-44.90%,$380.19,WH,M0,,,,,EC0,,Y,60.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243710,INDIA,G,round,0.30,E,VS2,VG,EX,VG,N,4.18x4.21x2.69,GIA,6402013293,2300,-44.90%,$380.19,WH,M0,,,,,EC0,,Y,56.00,64.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243709,INDIA,G,round,0.30,E,VS2,VG,EX,VG,N,4.24x4.28x2.63,GIA,2406767095,2300,-45.10%,$378.81,WH,M0,,,,,EC0,,Y,57.00,61.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243708,INDIA,G,round,0.30,E,VS2,VG,EX,EX,N,4.25x4.27x2.66,GIA,5416101614,2300,-45.10%,$378.81,WH,M0,,,,,EC0,,Y,58.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243707,INDIA,G,round,0.30,E,VS2,VG,EX,EX,N,4.28x4.30x2.62,GIA,7406625115,2300,-45.10%,$378.81,WH,M0,,,,,EC0,,Y,61.00,60.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243704,INDIA,G,round,0.30,G,SI1,EX,EX,EX,N,4.30x4.32x2.65,GIA,6412118873,1900,-30.80%,$394.44,WH,M0,,,,,EC0,,Y,60.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243703,INDIA,G,round,0.30,G,SI1,EX,EX,EX,N,4.25x4.28x2.66,GIA,2404310201,1900,-31.00%,$393.30,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243702,INDIA,G,round,0.30,G,SI1,EX,EX,EX,N,4.29x4.32x2.63,GIA,1408760102,1900,-31.00%,$393.30,WH,M0,,,,,EC0,,Y,60.00,61.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243701,INDIA,G,round,0.30,G,SI1,EX,EX,EX,N,4.28x4.30x2.67,GIA,1405759885,1900,-31.00%,$393.30,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243700,INDIA,G,round,0.30,E,VS2,EX,EX,EX,N,4.29x4.31x2.68,GIA,1413107402,2300,-36.50%,$438.15,WH,M0,,,,,EC0,,Y,57.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243699,INDIA,G,round,0.50,D,VS2,VG,VG,VG,N,4.96x5.00x3.21,GIA,7401692520,4200,-45.70%,$1140.30,WH,M0,,,,,EC0,,Y,60.00,64.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243698,INDIA,G,round,0.50,D,VS2,VG,VG,VG,N,4.99x5.02x3.22,GIA,1415018743,4200,-45.70%,$1140.30,WH,M0,,,,,EC0,,Y,58.00,64.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243697,INDIA,G,round,0.41,F,VS2,EX,EX,EX,N,4.73x4.76x2.95,GIA,6401965879,2600,-32.50%,$719.55,WH,M0,,,,,EC0,,Y,58.00,62.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243696,INDIA,G,round,0.41,F,VS2,EX,EX,EX,N,4.72x4.76x2.95,GIA,2404910572,2600,-32.50%,$719.55,WH,M0,,,,,EC0,,Y,60.00,62.10,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243695,INDIA,G,round,0.30,H,SI1,VG,VG,VG,N,4.16x4.21x2.70,GIA,7412001745,1800,-33.40%,$359.64,WH,M0,,,,,EC0,,Y,60.00,64.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243694,INDIA,G,round,0.30,H,SI1,VG,VG,EX,N,4.2x4.21x2.69,GIA,2407327381,1800,-33.40%,$359.64,WH,M0,,,,,EC0,,Y,57.00,64.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243693,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.25x4.28x2.68,GIA,2417051658,2200,-34.30%,$433.62,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243692,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.35x4.38x2.62,GIA,6402999900,2200,-34.30%,$433.62,WH,M0,,,,,EC0,,Y,59.00,59.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243691,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.31x4.33x2.70,GIA,6402707780,2200,-34.30%,$433.62,WH,M0,,,,,EC0,,Y,56.00,62.50,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243690,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.27x4.29x2.67,GIA,6401220252,2200,-34.30%,$433.62,WH,M0,,,,,EC0,,Y,56.00,62.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243689,INDIA,G,round,0.30,F,VS2,EX,EX,EX,N,4.29x4.31x2.64,GIA,3405998795,2200,-34.30%,$433.62,WH,M0,,,,,EC0,,Y,59.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243688,INDIA,G,round,0.50,G,VS1,EX,EX,EX,N,5.05x5.09x3.19,GIA,6401570755,4000,-30.70%,$1386.00,WH,M0,,,,,EC0,,Y,57.00,62.90,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243687,INDIA,G,round,0.50,G,VS1,EX,EX,EX,N,5.04x5.08x3.17,GIA,6395964405,4000,-30.70%,$1386.00,WH,M0,,,,,EC0,,Y,59.00,62.60,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243686,INDIA,G,round,0.50,G,VS1,EX,EX,EX,N,5.03x5.07x3.17,GIA,5406976567,4000,-30.70%,$1386.00,WH,M0,,,,,EC0,,Y,58.00,62.80,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243684,INDIA,G,round,0.30,H,VVS1,EX,EX,EX,N,4.31x4.33x2.64,GIA,6412121818,2300,-36.10%,$440.91,WH,M0,,,,,EC0,,Y,57.00,61.00,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243683,INDIA,G,round,0.30,H,VVS1,EX,EX,EX,N,4.25x4.29x2.66,GIA,5406997804,2300,-36.10%,$440.91,WH,M0,,,,,EC0,,Y,59.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243682,INDIA,G,round,0.30,H,VVS1,EX,EX,EX,N,4.27x4.30x2.63,GIA,7403982496,2300,-36.10%,$440.91,WH,M0,,,,,EC0,,Y,60.00,61.40,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243681,INDIA,G,round,0.30,H,VVS1,EX,EX,EX,N,4.27x4.29x2.67,GIA,6415018838,2300,-36.10%,$440.91,WH,M0,,,,,EC0,,Y,56.00,62.30,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
10243680,INDIA,G,round,0.30,H,VVS1,EX,EX,EX,N,4.35x4.36x2.67,GIA,5406535624,2300,-35.90%,$442.29,WH,M0,,,,,EC0,,Y,56.00,61.20,0.00,0.00,,,,Y,,,,"NO BGM and 100%EC"
