REPORT_NO,STAGE,LOCATION,PACKET_NO,SHAPE,CTS,COLOR,PURITY,CUT,POLISH,SYMM,FLS,LAB,LENGTH_1,WIDTH,DEPTH,DEPTH_PER,TABLE_PER,DISC_PER,RATE,VALUE,NET_RATE,NET_VALUE,CROWN_ANGLE,CROWN_HEIGHT,PAV_ANGLE,PAV_HEIGHT,LWD,SHADE,PROPORTION,CULET,GIRDLE,CENTER_BLACK,SIDE_BLACK,CENTER_WHITE,SIDE_WHITE,MILKY,COMMENT_1,COMMENT_2,LASER_INSCRIPTION,ROUGH_MINE,BRILLIANCY,COP,POP,EYE_CLEAN,GIRDLE_PER,GRAINING,HA,LUSTER,NATURAL,RATIO,REPORT_COMMENT,KEY_TO_SYMBOLS,REPORT_DATE,STAR,DNA_LINK,VIDEO_JSON,VIDEO_MP4,CERTI_PDF,CERTI_JPG,REAL_IMAGE,ASST_SCOPE_IMAGE,HEART_IMAGE,DIAGRAM_IMAGE,ARROW_IMAGE
1408655184,A,INDIA,98725,ROUND,0.300,G,VS1,EX,EX,EX,MED,GIA,4.33,4.31,2.61,60.50,61.00,-40.000,2200.00,660.00,1320.00,396.00,32.50,12.50,41.60,44.00,4.33-4.31*2.61,NONE,3EX,NON,MED to STK,0,0,1,0,ML-0,,,GIA 1408655184,,,,,YES,4.00,,,,YES,,,Feather  Indented Natural  Pinpoint  Internal Graining,20-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98725,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/98725.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/1408655184.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/1408655184.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/98725_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/98725_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/98725_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98725/98725_AR.jpg
5403655107,A,INDIA,98724,ROUND,0.230,E,IF,EX,EX,EX,NON,GIA,3.95,3.93,2.42,61.50,59.00,5.000,1550.00,356.50,1627.50,374.33,32.00,12.50,41.80,44.50,3.95-3.93*2.42,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 5403655107,,,,,YES,4.00,NO,,,NO,,,Minor Details of Polish,09-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98724,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/98724.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/5403655107.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/5403655107.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/98724_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/98724_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/98724_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98724/98724_AR.jpg
6402654796,A,INDIA,98731,ROUND,0.250,E,IF,EX,EX,EX,STG,GIA,4.09,4.06,2.50,61.30,59.00,3.000,1550.00,387.50,1596.50,399.13,32.50,13.00,41.80,44.50,4.09-4.06*2.50,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6402654796,,,,,YES,3.50,NO,,,NO,,,Minor Details of Polish,09-10-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98731,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/98731.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/6402654796.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/6402654796.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/98731_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/98731_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/98731_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98731/98731_AR.jpg
6401732295,A,INDIA,98754,ROUND,0.240,D,VS1,EX,EX,EX,NON,GIA,3.99,3.98,2.45,61.60,59.00,-2.000,1390.00,333.60,1362.20,326.93,32.00,13.00,41.80,44.50,3.99-3.98*2.45,NONE,3EX,NON,STK,1,0,0,0,ML-0,,,GIA 6401732295,,,,,YES,4.50,NO,,,NO,,,Crystal,08-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98754,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/98754.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/6401732295.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/6401732295.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/98754_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/98754_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/98754_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98754/98754_AR.jpg
1405652112,A,INDIA,98757,ROUND,0.250,F,IF,EX,EX,EX,NON,GIA,4.06,4.03,2.51,62.00,59.00,11.000,1550.00,387.50,1720.50,430.13,32.50,13.00,41.80,44.50,4.06-4.03*2.51,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 1405652112,,,,,YES,4.50,NO,,,NO,,,Minor Details of Polish,10-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98757,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/98757.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/1405652112.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/1405652112.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/98757_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/98757_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/98757_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98757/98757_AR.jpg
2407650273,A,INDIA,98765,ROUND,0.530,D,VS1,EX,EX,EX,FNT,GIA,5.17,5.13,3.23,62.80,58.00,-41.500,4600.00,2438.00,2691.00,1426.23,36.50,16.00,41.00,43.50,5.17-5.13*3.23,NONE,3EX,NON,MED to STK,1,0,0,0,ML-0,,,GIA 2407650273,,,,,YES,3.50,,,,NO,,,Crystal  Cloud  Pinpoint  Needle,09-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98765,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/98765.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/2407650273.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/2407650273.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/98765_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/98765_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/98765_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98765/98765_AR.jpg
6405650708,A,INDIA,98767,ROUND,0.230,E,IF,EX,EX,EX,NON,GIA,4.00,3.98,2.43,60.90,59.00,4.000,1550.00,356.50,1612.00,370.76,31.50,12.50,41.80,44.50,4.00-3.98*2.43,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6405650708,,,,,YES,4.00,NO,,,NO,,,Minor Details of Polish,10-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98767,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/98767.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/6405650708.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/6405650708.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/98767_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/98767_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/98767_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98767/98767_AR.jpg
2406655165,A,INDIA,98777,ROUND,0.240,E,VVS1,EX,EX,EX,FNT,GIA,4.04,4.01,2.42,60.20,59.00,6.000,1550.00,372.00,1643.00,394.32,32.00,13.00,41.00,43.50,4.04-4.01*2.42,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2406655165,,,,,YES,4.00,NO,,,NO,,,Pinpoint  Needle,11-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98777,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/98777.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/2406655165.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/2406655165.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/98777_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/98777_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/98777_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98777/98777_AR.jpg
1408664992,A,INDIA,98796,ROUND,0.700,D,VVS1,EX,EX,EX,NON,GIA,5.66,5.61,3.55,63.10,59.00,-30.000,6900.00,4830.00,4830.00,3381.00,33.50,14.00,41.80,44.50,5.66-5.61*3.55,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 1408664992,,,,,YES,4.50,NO,,,NO,,,Pinpoint  Feather,09-10-2021,45.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98796,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/98796.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/1408664992.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/1408664992.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/98796_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/98796_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/98796_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98796/98796_AR.jpg
6405662221,A,INDIA,98800,ROUND,0.230,D,IF,EX,EX,EX,NON,GIA,4.02,3.99,2.35,58.60,61.00,28.000,1550.00,356.50,1984.00,456.32,32.50,12.50,40.80,43.00,4.02-3.99*2.35,NONE,3EX,NON,THN to STK,0,0,0,0,ML-0,,,GIA 6405662221,,,,,YES,3.00,NO,,,NO,,,Minor Details of Polish,09-10-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98800,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/98800.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/6405662221.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/6405662221.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/98800_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/98800_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/98800_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98800/98800_AR.jpg
5403661854,A,INDIA,98802,ROUND,0.250,G,IF,EX,EX,EX,NON,GIA,4.05,4.02,2.49,61.80,59.00,11.000,1380.00,345.00,1531.80,382.95,31.50,12.50,41.80,44.50,4.05-4.02*2.49,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 5403661854,,,,,YES,4.50,NO,,,NO,,,Minor Details of Polish,11-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98802,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/98802.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/5403661854.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/5403661854.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/98802_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/98802_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/98802_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98802/98802_AR.jpg
7403664936,A,INDIA,98803,ROUND,0.500,H,VVS1,VG,EX,VG,MED,GIA,5.12,5.04,3.11,61.10,64.00,-43.000,4000.00,2000.00,2280.00,1140.00,30.50,10.50,42.20,45.50,5.12-5.04*3.11,NONE,VG,NON,STK to THK,0,0,0,0,ML-0,,,GIA 7403664936,,,,,YES,5.00,,,,NO,,,Pinpoint  Feather,09-10-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=98803,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/98803.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/7403664936.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/7403664936.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/98803_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/98803_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/98803_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/98803/98803_AR.jpg
1399187869,A,INDIA,95704,ROUND,0.550,G,VS2,EX,EX,EX,STG,GIA,5.25,5.22,3.26,62.30,56.00,-42.500,3800.00,2090.00,2185.00,1201.75,36.50,16.00,40.60,42.50,5.25-5.22*3.26,NONE,3EX,NON,THN to STK,0,1,0,1,ML-0,,,GIA 1399187869,,,,,YES,3.50,,,,N,,,Crystal,21-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95704,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/95704.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/1399187869.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/1399187869.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/95704_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/95704_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/95704_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95704/95704_AR.jpg
6392164401,A,INDIA,95819,ROUND,0.500,G,IF,EX,EX,EX,MED,GIA,5.14,5.11,3.15,61.50,59.00,-40.000,4400.00,2200.00,2640.00,1320.00,32.00,13.00,41.80,44.50,5.14-5.11*3.15,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 6392164401,,,,,YES,4.00,N,,,N,,,Minor Details of Polish,21-07-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95819,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/95819.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/6392164401.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/6392164401.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/95819_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/95819_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/95819_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95819/95819_AR.jpg
1397163613,A,INDIA,95825,ROUND,0.340,G,IF,EX,EX,EX,NON,GIA,4.56,4.53,2.74,60.30,59.00,-30.500,2700.00,918.00,1876.50,638.01,31.50,12.50,41.80,44.50,4.56-4.53*2.74,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 1397163613,,,,,YES,3.50,N,,,N,,,Minor Details of Polish,21-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95825,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/95825.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/1397163613.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/1397163613.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/95825_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/95825_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/95825_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95825/95825_AR.jpg
6395682590,A,INDIA,95901,ROUND,0.500,G,SI1,EX,EX,VG,NON,GIA,5.11,5.09,3.12,61.30,58.00,-30.000,3200.00,1600.00,2240.00,1120.00,31.50,12.50,41.80,44.50,5.11-5.09*3.12,NONE,EX,NON,MED to STK,1,0,3,0,ML-0,,,GIA 6395682590,,,,,NO,4.50,,,,Y,,,Crystal  Cloud  Feather,31-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95901,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/95901.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/6395682590.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/6395682590.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/95901_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/95901_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/95901_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95901/95901_AR.jpg
7396187967,A,INDIA,95903,ROUND,0.500,K,SI1,EX,EX,EX,FNT,GIA,5.11,5.09,3.12,61.20,61.00,-27.500,1900.00,950.00,1377.50,688.75,32.50,12.50,41.80,44.50,5.11-5.09*3.12,NONE,3EX,NON,STK,0,1,0,2,ML-0,,,GIA 7396187967,,,,,YES,4.00,,,,Y,,,Feather,21-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95903,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/95903.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/7396187967.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/7396187967.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/95903_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/95903_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/95903_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95903/95903_AR.jpg
3395666178,A,INDIA,95934,ROUND,0.800,H,VS1,EX,EX,EX,MED,GIA,5.92,5.87,3.70,62.70,60.00,-31.500,4700.00,3760.00,3219.50,2575.60,33.50,13.50,41.80,44.50,5.92-5.87*3.70,NONE,3EX,NON,MED to STK,0,0,0,1,ML-0,,,GIA 3395666178,,,,,YES,4.50,,,,N,,,Feather,30-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95934,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/95934.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/3395666178.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/3395666178.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/95934_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/95934_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/95934_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95934/95934_AR.jpg
1397665353,A,INDIA,95942,ROUND,0.500,F,VS2,EX,EX,EX,FNT,GIA,5.15,5.11,3.05,59.40,61.00,-35.000,3900.00,1950.00,2535.00,1267.50,32.50,12.50,40.80,43.00,5.15-5.11*3.05,NONE,3EX,NON,THN to STK,0,1,0,2,ML-0,,,GIA 1397665353,,,,,YES,4.00,N,,,Y,,,Feather  Crystal,11-08-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95942,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/95942.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/1397665353.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/1397665353.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/95942_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/95942_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/95942_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95942/95942_AR.jpg
2394670917,A,INDIA,95995,ROUND,0.400,I,VVS1,EX,EX,EX,FNT,GIA,4.81,4.79,2.87,59.80,59.00,-37.000,2400.00,960.00,1512.00,604.80,31.50,12.50,41.60,44.00,4.81-4.79*2.87,BROWN,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 2394670917,,,,,YES,3.50,,,,N,,,Pinpoint  Cloud,27-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=95995,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/95995.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/2394670917.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/2394670917.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/95995_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/95995_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/95995_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/95995/95995_AR.jpg
5393665919,A,INDIA,96001,ROUND,0.500,G,VVS2,VG,EX,VG,NON,GIA,5.15,5.12,3.11,60.60,61.00,-39.000,4100.00,2050.00,2501.00,1250.50,33.00,12.50,42.00,44.50,5.15-5.12*3.11,NONE,VG,NON,THN to THK,0,0,0,1,ML-0,,,GIA 5393665919,,,,,YES,3.50,,,,N,,,Pinpoint  Cloud  Feather,29-07-2021,55.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96001,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/96001.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/5393665919.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/5393665919.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/96001_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/96001_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/96001_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96001/96001_AR.jpg
5393820855,A,INDIA,D-1513,ROUND,0.820,G,VS1,VG,EX,VG,FNT,GIA,5.89,5.80,3.79,64.80,56.00,-33.000,5000.00,4100.00,3350.00,2747.00,36.00,16.00,41.20,43.50,5.89-5.80*3.79,NONE,VG,NON,STK to THK,1,1,0,0,ML-0,,,GIA 5393820855,,,,,,5.00,,,,N,,,Crystal  Needle  Pinpoint,06-08-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=D-1513,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/D-1513.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/5393820855.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/5393820855.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/D-1513_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/D-1513_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/D-1513_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/D-1513/D-1513_AR.jpg
1395796906,A,INDIA,96166,ROUND,0.620,D,VVS2,EX,EX,EX,NON,GIA,5.48,5.47,3.34,61.10,58.00,-32.000,5000.00,3100.00,3400.00,2108.00,33.00,13.50,40.80,43.00,5.48-5.47*3.34,NONE,3EX,NON,MED to STK,0,0,0,0,ML-0,,,GIA 1395796906,,,,,YES,4.50,Y,,,N,,,Pinpoint  Needle  Surface Graining,14-08-2021,50.00,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/Vision360.html?d=96166,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/96166.mp4,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/1395796906.pdf,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/1395796906.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/96166_RI.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/96166_AS.jpg,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/96166_HA.jpg,null,https://s3.ap-south-1.amazonaws.com/diadna/viewer4/imaged/96166/96166_AR.jpg
