No,STONEID,SHAPE,CARAT,COLOR,CLARITY,CUT,POLISH,SYMMETRY,FLOUR,CERTI_NAME,SHADE,EFAC,SINC,TINC,SOINC,TBINC,SBINC,EYECLEAN,LOCATION,HA,CULET,LUSTER,RAP,FINALGRATE,ISPHOTO,ISFANCY,ISNEWARRIVAL,PHOTOPATH,MOVIEPATH,CERTIPATH,CANGLE,CHEIGHT,PANGLE,PHEIGHT,CERTINO,DIAMETER,GIRDLE,GIRDLEDESC,HEIGHT,LENGTH,WIDTH,KEYTOSYMBOL,LOWERHALF,STARLENGTH,RATIO,TABLE,DEPTH,COMMENT,FANCYCOLOR,INTENSITY,OVERTONE,DISC,PERCARAT,AMOUNT
32,64750,RA,1,H,VVS1,,VG,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,2866.35,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/64750.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=64750,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2384443335.Pdf,0,0,0,0,2384443335,5.405,6,VTK to ETK,3.69,5.88,4.93,Cloud  Feather,50,50,1.19,64,74.7,,,,,52.2275,2866.35,2866.35
33,61983,PM,1,G,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6800,3549.94,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/61983.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=61983,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2384225403.Pdf,0,0,0,0,2384225403,5.53,3,STK to THK,3.88,5.69,5.37,Feather,50,50,1.06,69,72.3,,,,,47.795,3549.94,3549.94
34,72362,RA,0.3,F,VVS1,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,PAVILION SMALL,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2000,1231.25,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/72362.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381802270.Pdf,0,0,0,0,6381802270,4.125,2.5,STK,2.1,4.89,3.36,Needle  Pinpoint  Feather  Surface Graining,50,50,1.46,69,62.4,,,,,38.4375,1231.25,369.375
35,75002,RA,0.7,F,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4400,2687.08,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/75002.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=75002,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3395066766.Pdf,0,0,0,0,3395066766,5.085,3.5,STK to THK,3.25,5.33,4.84,Cloud  Feather  Pinpoint,50,50,1.1,69,67.1,,,,,38.93,2687.08,1880.956
36,63174,R,0.86,G,VS2,EX,EX,EX,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,BPP,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,4800,3215.04,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/63174.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=63174,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1385325792.Pdf,34,14.5,41.6,44,1385325792,6.075,4,MED to STK,3.79,6.09,6.06,Crystal,80,50,1,58,62.4,,,,,33.02,3215.04,2764.9344
37,67117,RA,1.51,J,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5100,3064.34,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67117.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67117,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2386335808.Pdf,0,0,0,0,2386335808,6.135,5.5,VTK,4.28,6.46,5.81,Feather  Cloud  Indented Natural,50,50,1.11,60,73.7,Additional clouds  pinpoints  internal graining and surface graining are not shown.,,,,39.91490196079,3064.34,4627.1534
38,63519,R,1.04,F,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,10800,7340.22,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/63519.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=63519,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387064411.Pdf,36.5,16.5,40.6,43,2387064411,6.43,3.5,MED to STK,4.05,6.45,6.41,Cloud  Crystal  Pinpoint  Indented Natural,80,50,1.01,55,63,Additional pinpoints are not shown.,,,,32.035,7340.22,7633.8288
39,67125,RA,1,I,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4800,2364,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67125.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67125,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389335240.Pdf,0,0,0,0,1389335240,5.76,4,THK,3.38,6.75,4.77,Feather  Pinpoint,50,50,1.42,67,70.8,,,,,50.75,2364,2364
40,69057,SRD,1,H,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2735.84,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69057.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69057,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2386615893.Pdf,0,0,0,0,2386615893,5.445,6.5,VTK to ETK,3.83,5.52,5.37,Feather,50,50,1.03,70,71.2,,,,,50.25745454546,2735.84,2735.84
41,69356,RA,1,H,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,2866.35,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69356.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69356,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385368212.Pdf,0,0,0,0,6385368212,5.465,5.5,VTK,3.44,5.78,5.15,Feather,50,50,1.12,65,66.8,,,,,52.2275,2866.35,2866.35
42,81410,E,0.54,G,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,FTR,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2900,1556.79,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/81410.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=81410,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7398766717.Pdf,0,0,0,0,7398766717,4.685,2.5,MED,2.68,5.48,3.89,Pinpoint  Internal Graining  Indented Natural,50,50,1.41,67,68.8,,,,,46.3175862069,1556.79,840.6666
43,63509,CM,1,I,VVS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5000,2068.5,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/63509.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=63509,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1387190933.Pdf,0,0,0,0,1387190933,5.62,4,MED to THK,3.75,5.64,5.6,Cloud  Pinpoint  Feather  Extra Facet,50,50,1.01,61,67,Additional clouds are not shown. Additional pinpoints are not shown.,,,,58.63,2068.5,2068.5
44,64364,R,0.64,H,VS2,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,BPP,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,3700,2551.15,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/64364.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=64364,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382109919.Pdf,33.5,13,41,43.5,6382109919,5.585,4,THN to STK,3.36,5.6,5.57,Crystal,80,50,1.01,61,60.2,,,,,31.05,2551.15,1632.736
45,66659,SRD,1,G,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6400,2868.32,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/66659.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=66659,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389254109.Pdf,0,0,0,0,1389254109,5.515,3.5,THK,3.68,5.62,5.41,Cloud  Pinpoint,50,50,1.04,64,68.1,,,,,55.1825,2868.32,2868.32
46,73917,E,1,J,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WXTL,WGPP,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3900,2074.41,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/73917.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=73917,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385920886.Pdf,0,0,0,0,6385920886,5.455,6,THK to VTK,3.26,6.26,4.65,Cloud  Crystal  Needle,50,50,1.35,65,70.1,Additional clouds are not shown. Pinpoints are not shown.,,,,46.81,2074.41,2074.41
47,74495,RA,0.51,H,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,CLD,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2400,1359.3,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74495.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74495,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7391016418.Pdf,0,0,0,0,7391016418,4.64,3.5,STK to THK,2.9,5.13,4.15,Cloud  Feather,50,50,1.24,67,69.9,,,,,43.3625,1359.3,693.243
48,76197,E,1,I,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,2333.47,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76197.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76197,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386779015.Pdf,0,0,0,0,7386779015,5.405,6,VTK to ETK,3.41,6.12,4.69,Feather  Crystal  Pinpoint  Cloud  Natural,50,50,1.3,68,72.7,,,,,49.27239130435,2333.47,2333.47
49,78345,E,0.4,E,VS1,,EX,EX,MED,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1166.73,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/78345.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391366399.Pdf,0,0,0,0,6391366399,4.395,3,MED to THK,2.35,5.29,3.5,Feather,50,50,1.51,66,67.1,,,,,49.27260869566,1166.73,466.692
50,83132,E,0.47,F,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2100,1251.44,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/83132.JPG,,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7406057305.Pdf,0,0,0,0,7406057305,4.575,4,THK,2.38,5.51,3.64,Feather,50,50,1.51,62,65.4,,,,,40.40761904762,1251.44,588.1768
51,66406,R,1,I,SI1,VG,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,3900.6,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/66406.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=66406,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386252804.Pdf,36.5,16,40.8,43,7386252804,6.31,4.5,MED to THK,4.01,6.34,6.28,Cloud  Feather  Indented Natural,80,50,1.01,57,63.6,Additional clouds are not shown.,,,,34.99,3900.6,3900.6
52,66653,SRD,1,K,VVS1,,VG,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,3600,1613.43,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/66653.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=66653,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1383254624.Pdf,0,0,0,0,1383254624,5.345,4,THK to VTK,3.77,5.38,5.31,Pinpoint  Feather  Extra Facet,50,50,1.01,72,70.9,,,,,55.1825,1613.43,1613.43
53,67332,RA,1,J,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WPP,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4300,1969.51,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/67332.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=67332,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385335413.Pdf,0,0,0,0,6385335413,5.4,5,VTK,3.87,5.56,5.24,Feather  Natural,50,50,1.06,69,73.9,,,,,54.19744186047,1969.51,1969.51
54,68101,RA,1.01,H,IF,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6500,3105.21,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68101.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68101,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1388335364.Pdf,0,0,0,0,1388335364,5.51,4,THK to VTK,3.72,5.72,5.3,Natural,50,50,1.08,68,70.3,Minor details of polish are not shown.,,,,52.22753846154,3105.21,3136.2621
55,68368,SRD,1,J,VVS2,,VG,VG,FNT,GIA,VERY LIGHT BROWN,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4100,1696.17,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68368.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68368,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2384403406.Pdf,0,0,0,0,2384403406,5.5,3.5,STK to THK,3.71,5.57,5.43,Cloud  Needle  Feather,50,50,1.03,66,68.4,Additional clouds  pinpoints and internal graining are not shown.,,,,58.63,1696.17,1696.17
56,68410,SRD,1,H,SI1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WINC,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4900,2220.19,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68410.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68410,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5386403717.Pdf,0,0,0,0,5386403717,5.58,3.5,STK to THK,3.73,5.6,5.56,Cloud  Feather  Needle,50,50,1.01,67,67.1,Additional clouds are not shown. Pinpoints are not shown.,,,,54.69,2220.19,2220.19
57,68874,SRD,1,F,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8100,3590.33,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68874.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68874,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381368362.Pdf,0,0,0,0,6381368362,5.455,4,STK to THK,3.68,5.57,5.34,Feather  Extra Facet,50,50,1.04,69,68.8,,,,,55.67493827161,3590.33,3590.33
58,69872,SRD,1,H,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2708.75,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69872.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69872,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7383711029.Pdf,0,0,0,0,7383711029,5.44,7,ETK,3.5,5.45,5.43,Crystal  Pinpoint  Natural,50,50,1,65,64.4,Clouds are not shown. Additional pinpoints are not shown.,,,,50.75,2708.75,2708.75
59,71920,SRD,1,E,VS2,,EX,G,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6700,2639.8,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71920.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71920,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389781144.Pdf,0,0,0,0,1389781144,5.485,6.5,VTK to ETK,3.75,5.49,5.48,Feather  Cloud  Needle  Pinpoint  Natural  Extra Facet,50,50,1,70,68.5,Additional clouds are not shown. Additional pinpoints are not shown.,,,,60.6,2639.8,2639.8
60,72176,SRD,1.01,H,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WINC,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5700,2919.54,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/72176.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=72176,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2388797505.Pdf,0,0,0,0,2388797505,5.5,5,VTK,3.64,5.55,5.45,Pinpoint  Needle,50,50,1.02,68,66.8,Clouds are not shown. Additional pinpoints are not shown.,,,,48.78,2919.54,2948.7354
61,74048,SRD,1,F,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,8100,3670.11,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74048.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74048,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6385917658.Pdf,0,0,0,0,6385917658,5.485,5,VTK,3.65,5.54,5.43,Pinpoint  Feather,50,50,1.02,71,67.3,Internal graining is not shown.,,,,54.69,3670.11,3670.11
62,74656,RA,1,H,VS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2844.19,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74656.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74656,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2387974268.Pdf,0,0,0,0,2387974268,5.535,5,THK to VTK,3.6,5.76,5.31,Feather  Cloud  Pinpoint,50,50,1.08,75,67.8,,,,,48.28745454546,2844.19,2844.19
63,76121,RA,0.5,I,VVS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1506.56,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76121.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76121,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6391169501.Pdf,0,0,0,0,6391169501,4.61,4,THK to VTK,2.72,5.2,4.02,Feather,50,50,1.29,66,67.8,,,,,34.49739130435,1506.56,753.28
64,76267,E,1,I,VS2,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,2378.78,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/76267.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=76267,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/5386779085.Pdf,0,0,0,0,5386779085,5.41,6,VTK to ETK,3.36,6.12,4.7,Feather  Natural,50,50,1.3,66,71.5,,,,,48.28739130435,2378.78,2378.78
65,65645,R,1,F,VS1,EX,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,WGPP,N,N,N,100%EYECLEAN,INDIA,80%,NON,EXCELLENT,10800,7552.98,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/65645.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=65645,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382162875.Pdf,35,15,41.4,44,6382162875,6.37,4,MED to STK,4,6.39,6.35,Cloud,80,50,1.01,58,62.8,Pinpoints are not shown.,,,,30.065,7552.98,7552.98
66,68365,R,1,F,VS2,G,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,SM,N,N,100%EYECLEAN,INDIA,50%,NON,EXCELLENT,9500,3883.36,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/68365.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=68365,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3385365029.Pdf,40,18,39.8,41.5,3385365029,6.1,7,MED to VTK,4.04,6.15,6.05,Feather  Indented Natural  Crystal  Pinpoint  Cloud  Natural,75,50,1.02,57,66.2,Additional pinpoints are not shown.,,,,59.12252631579,3883.36,3883.36
67,69869,SRD,1,H,VVS1,,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,2423.1,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/69869.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=69869,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/3385704862.Pdf,0,0,0,0,3385704862,5.515,4,THK,3.73,5.56,5.47,Feather  Natural,50,50,1.02,69,68.1,,,,,59.615,2423.1,2423.1
68,71507,RA,1.01,H,VVS1,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,6000,3132.3,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71507.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71507,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1387717085.Pdf,0,0,0,0,1387717085,5.825,5,THK to VTK,3.35,6.65,5,Feather  Natural  Extra Facet,50,50,1.33,71,67,,,,,47.795,3132.3,3163.623
69,71680,SRD,1,I,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,4600,2333.47,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71680.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71680,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/1389844931.Pdf,0,0,0,0,1389844931,5.475,4.5,THK to VTK,3.75,5.54,5.41,Feather,50,50,1.02,68,69.3,,,,,49.27239130435,2333.47,2333.47
70,71943,RA,1,H,VS1,,EX,EX,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,WINC,N,N,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,5500,2627.49,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/71943.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=71943,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6381773282.Pdf,0,0,0,0,6381773282,5.445,6,VTK to ETK,3.66,5.63,5.26,Cloud  Crystal  Feather  Needle,50,50,1.07,60,69.6,Additional clouds are not shown. Pinpoints are not shown.,,,,52.22745454546,2627.49,2627.49
71,72421,RA,1,F,IF,,EX,VG,FNT,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,N,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,9100,3899.12,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/72421.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=72421,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/7386810925.Pdf,0,0,0,0,7386810925,5.425,6,VTK to ETK,3.71,5.69,5.16,,50,50,1.1,69,71.9,Surface graining is not shown. Minor details of polish are not shown.,,,,57.15252747253,3899.12,3899.12
72,73746,RA,0.51,H,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,BPP,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2300,1189.39,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/73746.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=73746,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/6382931433.Pdf,0,0,0,0,6382931433,4.625,3.5,STK to THK,3,4.77,4.48,Cloud  Crystal  Feather,50,50,1.06,70,67,,,,,48.28739130435,1189.39,606.5889
73,74916,RA,0.5,E,VS2,,EX,VG,NON,GIA,NO BROWN   NO GREEN   NO MILKY,NONE,FTR,N,N,N,N,100%EYECLEAN,INDIA,NO,NON,EXCELLENT,2700,1409.54,false,false,0,https://pcknstg.blob.core.windows.net/hdfile/DimImg/74916.JPG,https://pcknstg.blob.core.windows.net/hdfile/DimImg/360Viewer/HD4/Vision360.html?d=74916,https://pcknstg.blob.core.windows.net/hdfile/DimCrt/2396064154.Pdf,0,0,0,0,2396064154,4.68,2,THN to MED,2.95,4.83,4.53,Feather,50,50,1.07,76,65.2,,,,,47.79481481482,1409.54,704.77
