field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
27920,HK,2213743308,https:\/\/videop.co.in\/imaged\/HK-6535\/HK-6535.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6535\u0026zoomslide=1\u0026id=27920,RD,0.50,H,VS2,VG,EX,VG,FNT,4.95-5*3.23,56.00,64.90,GIA,3700,-42.50,2127,1063.750000,null,null,null,null,null,null,0.50,MED-THK,Faceted,36.00,16.00,41.20,43.50,N,Crystal,null,S
27934,HK,5211775305,https:\/\/videop.co.in\/imaged\/HK-6549\/HK-6549.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6549\u0026zoomslide=1\u0026id=27934,RD,0.50,I,SI2,VG,VG,VG,NONE,4.96-5*3.2,56.00,64.20,GIA,2300,-42.50,1322,661.250000,null,null,null,null,null,null,0.50,STK-THK,Faceted,37.00,16.50,40.60,42.50,N,Feather  Crystal  Cloud,null,S
27936,HK,3385841176,https:\/\/videop.co.in\/imaged\/HK-6551\/HK-6551.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6551\u0026zoomslide=1\u0026id=27936,RD,0.50,I,SI2,EX,EX,EX,NONE,5.06-5.08*3.2,56.00,63.10,GIA,2300,-33.50,1529,764.750000,null,null,null,null,null,null,0.50,THN-STK,Faceted,36.00,16.00,41.20,43.50,N,Crystal  Feather,null,S
27967,HK,2388714663,https:\/\/videop.co.in\/imaged\/HK-6582\/HK-6582.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6582\u0026zoomslide=1\u0026id=27967,RD,0.50,K,SI2,VG,EX,VG,FNT,4.92-4.97*3.2,58.00,64.70,GIA,1800,-42.50,1035,517.500000,null,null,null,null,null,null,0.50,MED-THK,Faceted,37.50,16.00,41.00,43.50,N,Twinning Wisp,null,S
27969,HK,1399113949,https:\/\/videop.co.in\/imaged\/HK-6584\/HK-6584.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6584\u0026zoomslide=1\u0026id=27969,RD,0.43,J,VVS1,EX,EX,EX,NONE,4.78-4.8*3.03,56.00,63.30,GIA,2100,-35.50,1354,582.440000,null,null,null,null,null,null,0.43,MED-STK,Faceted,36.50,16.50,41.00,43.50,N,Pinpoint  Feather,null,S
28003,HK,6214780319,https:\/\/videop.co.in\/imaged\/HK-6618\/HK-6618.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6618\u0026zoomslide=1\u0026id=28003,RD,0.37,D,SI2,EX,EX,EX,NONE,4.58-4.6*2.88,55.00,62.80,GIA,1900,-30.50,1320,488.590000,null,null,null,null,null,null,0.37,MED-,Faceted,36.50,16.50,40.60,42.50,N,Feather  Crystal,null,S
28004,HK,5212777673,https:\/\/videop.co.in\/imaged\/HK-6619\/HK-6619.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6619\u0026zoomslide=1\u0026id=28004,RD,0.37,D,SI2,EX,EX,EX,NONE,4.65-4.68*2.82,58.00,60.40,GIA,1900,-30.50,1320,488.590000,null,null,null,null,null,null,0.37,MED-STK,Faceted,33.50,14.00,41.00,43.00,N,Cloud  Feather,null,S
28017,HK,1393149022,https:\/\/videop.co.in\/imaged\/HK-6632\/HK-6632.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6632\u0026zoomslide=1\u0026id=28017,RD,0.34,I,SI2,EX,EX,EX,NONE,4.48-4.51*2.78,59.00,61.70,GIA,1400,-40.50,833,283.220000,null,null,null,null,null,null,0.34,MED-STK,Faceted,33.50,13.50,41.80,44.50,N,Crystal  Feather,null,S
28020,HK,1388934560,https:\/\/videop.co.in\/imaged\/HK-6635\/HK-6635.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6635\u0026zoomslide=1\u0026id=28020,RD,0.33,E,SI2,EX,EX,EX,FNT,4.41-4.45*2.77,57.00,62.40,GIA,1800,-37.50,1125,371.250000,null,null,null,null,null,null,0.33,THN-STK,Faceted,35.00,15.00,41.00,43.50,N,Feather  Twinning Wisp,null,S
234819,HK,6405376783,https:\/\/videop.co.in\/imaged\/T-44F-6200\/T-44F-6200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-44F-6200\u0026zoomslide=1\u0026id=234819,RD,1.00,F,SI1,VG,VG,VG,STR,6.21-6.25*3.97,55.00,63.70,GIA,7800,-49.50,3939,3939.000000,null,-,-,0,null,NO,1.00,THN-THK,null,37.00,17.00,39.80,41.50,VSM,Crystal  Feather  Indented Natural  Natural,null,S
234471,HK,6401266684,https:\/\/videop.co.in\/imaged\/T-28B-400\/T-28B-400.jpg,https:\/\/videop.co.in\/vision360.html?d=T-28B-400\u0026zoomslide=1\u0026id=234471,RD,1.00,I,SI1,EX,EX,EX,FNT,6.38-6.42*3.92,60.00,61.30,GIA,6200,-28.50,4433,4433.000000,null,-,-,0,null,NO,1.00,MED-STK,null,33.00,13.00,41.20,43.50,N,Feather  Needle  Pinpoint  Natural,null,S
306430,HK,2404639626,https:\/\/videop.co.in\/imaged\/P-22-203\/P-22-203.jpg,https:\/\/videop.co.in\/vision360.html?d=P-22-203\u0026zoomslide=1\u0026id=306430,RD,1.00,G,VS1,EX,EX,EX,FNT,6.5-6.51*3.87,60.00,59.50,GIA,10100,-34.50,6615,6615.500000,null,-,-,0,null,NO,1.00,STK-,null,32.00,12.50,40.80,43.00,N,Feather  Pinpoint,null,S
28628,HK,2386998304,https:\/\/videop.co.in\/imaged\/HK-7121\/HK-7121.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7121\u0026zoomslide=1\u0026id=28628,RD,0.36,E,VVS1,EX,EX,EX,NONE,4.52-4.55*2.85,54.00,62.90,GIA,2800,-21.50,2198,791.280000,null,null,null,null,null,null,0.36,MED-STK,Faceted,33.50,15.00,41.20,43.50,N,Pinpoint,null,S
234907,HK,7402432554,https:\/\/videop.co.in\/imaged\/T-45I-15000\/T-45I-15000.jpg,https:\/\/videop.co.in\/vision360.html?d=T-45I-15000\u0026zoomslide=1\u0026id=234907,RD,1.00,I,SI1,GD,EX,VG,NONE,6.11-6.16*3.89,57.00,63.30,GIA,6200,-52.50,2945,2945.000000,null,-,-,1,null,NO,1.00,THK-VTK,null,39.00,17.50,38.80,39.00,N,Crystal  Indented Natural  Needle  Cloud  Natural,null,S
306528,HK,2404620928,https:\/\/videop.co.in\/imaged\/HKEX-460\/HKEX-460.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-460\u0026zoomslide=1\u0026id=306528,RD,0.62,F,VVS1,EX,EX,EX,MED,5.48-5.51*3.36,59.00,61.20,GIA,4600,-11.50,4071,2524.020000,null,-,-,0,-,NO,0.62,MED-STK,null,32.50,13.00,41.40,44.00,N,Indented Natural  Feather,null,S
306523,HK,1407049282,https:\/\/videop.co.in\/imaged\/HKEX-455\/HKEX-455.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-455\u0026zoomslide=1\u0026id=306523,RD,0.60,F,VVS1,EX,EX,EX,MED,5.45-5.47*3.34,59.00,61.20,GIA,4600,-5.50,4347,2608.200000,null,-,-,0,-,NO,0.60,MED-STK,null,31.50,12.50,41.80,44.50,N,Pinpoint  Feather,null,S
232431,HK,6405320714,https:\/\/videop.co.in\/imaged\/T-24J-46300\/T-24J-46300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-24J-46300\u0026zoomslide=1\u0026id=232431,RD,0.50,E,VS2,EX,EX,EX,FNT,5.05-5.07*3.15,60.00,62.20,GIA,4000,-38.50,2460,1230.000000,null,-,-,0,null,NO,0.50,STK-,null,33.50,13.00,41.80,44.50,N,Crystal  Feather  Indented Natural,null,S
235414,HK,5406614007,https:\/\/videop.co.in\/imaged\/T-41F-9900\/T-41F-9900.jpg,https:\/\/videop.co.in\/vision360.html?d=T-41F-9900\u0026zoomslide=1\u0026id=235414,RD,0.50,D,VVS1,EX,EX,EX,NONE,5.03-5.05*3.17,55.00,62.90,GIA,5600,-31.50,3836,1918.000000,null,-,-,0,-,NO,0.50,MED-STK,null,36.50,16.50,40.60,42.50,N,Feather  Surface Graining,null,S
235154,HK,2416081213,https:\/\/videop.co.in\/imaged\/T-45E-4101\/T-45E-4101.jpg,https:\/\/videop.co.in\/vision360.html?d=T-45E-4101\u0026zoomslide=1\u0026id=235154,RD,0.18,F,VVS1,VG,EX,EX,NONE,3.63-3.65*2.2,60.00,60.30,GIA,1300,4.50,1358,244.530000,null,-,-,0,E,NO,0.18,MED-STK,null,31.50,12.50,41.20,43.50,null,Pinpoint  Feather,null,S
235964,HK,1419310212,https:\/\/videop.co.in\/imaged\/T-46C-8200\/T-46C-8200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-46C-8200\u0026zoomslide=1\u0026id=235964,RD,0.61,E,IF,EX,EX,EX,STR,5.42-5.44*3.38,59.00,62.20,GIA,5400,-28.50,3861,2355.210000,null,-,-,0,E+,NO,0.61,THN-STK,null,33.50,14.00,41.80,44.50,null,Minor Details of Polish,null,S
231043,HK,1408043354,https:\/\/videop.co.in\/imaged\/T-21L-2800\/T-21L-2800.jpg,https:\/\/videop.co.in\/vision360.html?d=T-21L-2800\u0026zoomslide=1\u0026id=231043,OV,0.80,F,VS1,null,EX,VG,FNT,7.89-4.97*3.22,59.00,64.60,GIA,4300,-37.50,2687,2150.000000,null,-,-,0,FNT+,NO,0.80,MED-VTK,null,30.80,12.30,42.20,46.80,null,Cavity  Needle  Cloud  Pinpoint,null,S
235039,HK,2417095955,https:\/\/videop.co.in\/imaged\/T-44G-9601\/T-44G-9601.jpg,https:\/\/videop.co.in\/vision360.html?d=T-44G-9601\u0026zoomslide=1\u0026id=235039,RD,0.50,I,VVS2,VG,VG,VG,NONE,5.14-5.19*2.99,59.00,57.80,GIA,3300,-38.50,2029,1014.750000,null,-,-,0,null,NO,0.50,STK-THK,null,32.50,13.00,40.00,41.00,SML,Pinpoint  Cavity  Indented Natural  Natural,null,S
28051,HK,2387805477,https:\/\/videop.co.in\/imaged\/HK-6666\/HK-6666.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6666\u0026zoomslide=1\u0026id=28051,RD,0.30,I,SI2,EX,EX,EX,NONE,4.33-4.36*2.62,62.00,60.30,GIA,1400,-34.50,917,275.100000,null,null,null,null,null,null,0.30,MED-STK,Faceted,33.50,12.50,41.60,44.00,N,Feather  Crystal,null,S
227148,HK,2213774569,https:\/\/videop.co.in\/imaged\/S-135G-3000\/S-135G-3000.jpg,https:\/\/videop.co.in\/vision360.html?d=S-135G-3000\u0026zoomslide=1\u0026id=227148,RD,1.00,E,VVS2,FR,VG,FR,MED,5.79-6.02*4.18,54.00,70.80,GIA,12800,-69.50,3904,3904.000000,null,-,-,0,null,NO,1.00,ETN-ETK,null,41.50,21.00,40.00,42.00,N,Needle  Pinpoint  Natural  Extra Facet,null,S
227209,HK,2211774673,https:\/\/videop.co.in\/imaged\/S-148F-2801\/S-148F-2801.jpg,https:\/\/videop.co.in\/vision360.html?d=S-148F-2801\u0026zoomslide=1\u0026id=227209,RD,1.00,I,VS2,VG,VG,VG,NONE,6.37-6.45*3.84,66.00,59.90,GIA,6700,-45.50,3651,3651.500000,null,-,-,0,null,NO,1.00,STK-THK,null,31.50,10.50,41.60,44.00,VSM,Crystal  Feather  Needle  Natural,null,S
227985,HK,7398198300,https:\/\/videop.co.in\/imaged\/T-5I-4000\/T-5I-4000.jpg,https:\/\/videop.co.in\/vision360.html?d=T-5I-4000\u0026zoomslide=1\u0026id=227985,RD,1.00,H,VS1,GD,EX,GD,FNT,6.01-6.14*4.02,68.00,66.10,GIA,8800,-56.50,3828,3828.000000,null,-,-,0,null,NO,1.00,STK-VTK,null,39.50,13.50,42.60,46.00,N,Crystal  Feather  Pinpoint  Natural,null,S
228484,HK,6392322305,https:\/\/videop.co.in\/imaged\/T-10B-3600\/T-10B-3600.jpg,https:\/\/videop.co.in\/vision360.html?d=T-10B-3600\u0026zoomslide=1\u0026id=228484,RD,1.00,H,VVS1,GD,EX,GD,FNT,6.02-6.15*4.06,58.00,66.60,GIA,9600,-55.50,4272,4272.000000,null,-,-,0,null,NO,1.00,MED-VTK,null,40.00,18.00,40.00,42.00,N,Pinpoint  Feather,null,S
230814,HK,6395487761,https:\/\/videop.co.in\/imaged\/T-23H-29000\/T-23H-29000.jpg,https:\/\/videop.co.in\/vision360.html?d=T-23H-29000\u0026zoomslide=1\u0026id=230814,RD,1.00,I,VS1,GD,EX,GD,NONE,6.21-6.32*3.96,69.00,63.30,GIA,7000,-50.50,3465,3465.000000,null,-,-,0,null,NO,1.00,STK-VTK,null,32.50,10.00,43.00,46.00,N,Cloud  Crystal  Needle  Indented Natural  Natural,null,S
28177,HK,6391409464,https:\/\/videop.co.in\/imaged\/HK-6767\/HK-6767.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-6767\u0026zoomslide=1\u0026id=28177,RD,0.56,F,VS2,EX,EX,EX,NONE,5.24-5.26*3.3,56.00,62.90,GIA,3900,-33.50,2593,1452.360000,null,null,null,null,null,null,0.56,MED-STK,Faceted,36.50,16.50,40.80,43.00,N,Crystal  Cloud  Feather,null,S
225606,HK,6217762261,https:\/\/videop.co.in\/imaged\/S-138I-4800\/S-138I-4800.jpg,https:\/\/videop.co.in\/vision360.html?d=S-138I-4800\u0026zoomslide=1\u0026id=225606,RD,1.00,H,SI1,GD,EX,GD,FNT,6.03-6.13*4.01,55.00,66.00,GIA,6900,-56.50,3001,3001.500000,null,-,-,0,null,NO,1.00,THN-VTK,null,40.00,19.00,39.00,40.00,N,Feather  Cloud  Indented Natural  Crystal  Natural  Extra Facet,null,S
227029,HK,6392806934,https:\/\/videop.co.in\/imaged\/S-145D-19500\/S-145D-19500.jpg,https:\/\/videop.co.in\/vision360.html?d=S-145D-19500\u0026zoomslide=1\u0026id=227029,RD,0.50,M,VS1,EX,EX,EX,NONE,5.09-5.12*3.12,61.00,61.00,GIA,1600,-34.50,1048,524.000000,null,-,-,0,null,NO,0.50,MED-STK,null,32.50,12.50,41.80,44.50,N,Feather,null,S
225022,HK,2213767274,https:\/\/videop.co.in\/imaged\/S-113I-7400\/S-113I-7400.jpg,https:\/\/videop.co.in\/vision360.html?d=S-113I-7400\u0026zoomslide=1\u0026id=225022,OV,0.90,J,SI1,null,VG,VG,MED,7.3-5.07*3.36,59.00,66.40,GIA,3000,-47.50,1575,1417.500000,null,-,-,0,null,NO,0.90,VTK-ETK,null,43.70,20.00,36.40,37.40,N,Twinning Wisp,null,S
229682,HK,7396778847,https:\/\/videop.co.in\/imaged\/T-12E-3200\/T-12E-3200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-12E-3200\u0026zoomslide=1\u0026id=229682,RD,1.00,F,VS1,GD,EX,GD,FNT,5.93-6.11*4.02,56.00,66.70,GIA,11000,-62.50,4125,4125.000000,null,-,-,0,null,NO,1.00,THN-VTK,null,40.00,19.00,39.20,40.50,SML,Feather  Natural,null,S
230228,HK,7396854153,https:\/\/videop.co.in\/imaged\/T-19E-2900\/T-19E-2900.jpg,https:\/\/videop.co.in\/vision360.html?d=T-19E-2900\u0026zoomslide=1\u0026id=230228,RD,1.00,H,VVS1,EX,EX,EX,MED,6.38-6.43*3.96,60.00,61.90,GIA,9600,-42.50,5520,5520.000000,null,-,-,0,null,NO,1.00,MED-STK,null,32.00,12.50,41.80,44.50,N,Feather,null,S
227166,HK,1397228860,https:\/\/videop.co.in\/imaged\/S-146D-5100\/S-146D-5100.jpg,https:\/\/videop.co.in\/vision360.html?d=S-146D-5100\u0026zoomslide=1\u0026id=227166,RD,1.00,I,I1,VG,VG,GD,NONE,6.13-6.24*3.99,57.00,64.60,GIA,3500,-32.50,2362,2362.500000,null,-,-,0,null,NO,1.00,ETN-THK,null,38.50,17.50,39.80,41.50,N,Feather  Cavity  Crystal  Needle  Natural,null,S
28926,HK,7408307030,https:\/\/videop.co.in\/imaged\/HK-7375\/HK-7375.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7375\u0026zoomslide=1\u0026id=28926,RD,0.62,D,VVS1,EX,EX,EX,NONE,5.42-5.44*3.4,55.00,62.60,GIA,5600,-16.50,4676,2899.120000,null,null,null,null,null,null,0.62,MED-STK,Faceted,36.00,16.50,40.60,42.50,N,Pinpoint,null,S
29059,HK,1419142867,https:\/\/videop.co.in\/imaged\/HK-7500\/HK-7500.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7500\u0026zoomslide=1\u0026id=29059,RD,0.64,D,VVS1,EX,EX,EX,NONE,5.47-5.49*3.44,57.00,62.80,GIA,5600,-17.50,4620,2956.800000,null,null,null,null,null,null,0.64,STK-,Faceted,35.50,15.50,41.00,43.50,N,Pinpoint,null,S
29060,HK,2414216926,https:\/\/videop.co.in\/imaged\/HK-7501\/HK-7501.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7501\u0026zoomslide=1\u0026id=29060,RD,0.64,D,VVS1,EX,EX,EX,NONE,5.47-5.49*3.42,58.00,62.40,GIA,5600,-17.50,4620,2956.800000,null,null,null,null,null,null,0.64,MED-STK,Faceted,36.00,15.00,40.80,43.00,N,Pinpoint,null,S
29061,HK,1393270145,https:\/\/videop.co.in\/imaged\/HK-7502\/HK-7502.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7502\u0026zoomslide=1\u0026id=29061,RD,0.64,D,VVS1,EX,EX,EX,NONE,5.47-5.49*3.44,57.00,62.80,GIA,5600,-17.50,4620,2956.800000,null,null,null,null,null,null,0.64,MED-STK,Faceted,36.50,16.00,40.80,43.00,N,Pinpoint  Cloud,null,S
306788,HK,6371796531,https:\/\/videop.co.in\/imaged\/HK EX-579\/HK EX-579.jpg,https:\/\/videop.co.in\/vision360.html?d=HK EX-579\u0026zoomslide=1\u0026id=306788,RD,0.63,D,VVS1,EX,EX,EX,NONE,5.46-5.49*3.44,57.00,62.90,GIA,5600,-16.50,4676,2945.880000,null,-,-,0,-,NN,0.63,THN-STK,null,36.50,16.00,41.00,43.50,N,Cloud,null,S
306789,HK,6391646232,https:\/\/videop.co.in\/imaged\/HK EX-580\/HK EX-580.jpg,https:\/\/videop.co.in\/vision360.html?d=HK EX-580\u0026zoomslide=1\u0026id=306789,RD,0.61,D,VVS1,EX,EX,EX,NONE,5.44-5.49*3.39,55.00,61.90,GIA,5600,-13.50,4844,2954.840000,null,-,-,0,-,NN,0.61,MED-STK,null,31.50,13.50,41.80,44.50,N,Pinpoint  Cloud  Feather,null,S
306790,HK,6382026514,https:\/\/videop.co.in\/imaged\/HK EX-581\/HK EX-581.jpg,https:\/\/videop.co.in\/vision360.html?d=HK EX-581\u0026zoomslide=1\u0026id=306790,RD,0.70,D,VVS1,EX,EX,EX,FNT,5.81-5.83*3.46,61.00,59.50,GIA,6900,-37.50,4312,3018.750000,null,-,-,0,null,NN,0.70,THN-MED,null,33.00,12.50,41.60,44.50,N,Pinpoint  Needle,null,S
306835,HK,6375852731,https:\/\/videop.co.in\/imaged\/HKEX-603\/HKEX-603.jpg,https:\/\/videop.co.in\/vision360.html?d=HKEX-603\u0026zoomslide=1\u0026id=306835,RD,0.61,E,VVS1,EX,EX,EX,NONE,5.43-5.45*3.34,59.00,61.40,GIA,5000,-12.50,4375,2668.750000,null,-,-,0,-,NN,0.61,MED-STK,null,35.00,14.50,40.80,43.00,N,Cloud  Feather,null,S
236497,HK,2418367190,https:\/\/videop.co.in\/imaged\/T-49D-11101\/T-49D-11101.jpg,https:\/\/videop.co.in\/vision360.html?d=T-49D-11101\u0026zoomslide=1\u0026id=236497,RD,0.18,D,VVS1,EX,EX,EX,NONE,3.57-3.59*2.23,58.00,62.30,GIA,1300,17.50,1527,274.950000,null,-,-,0,-,NO,0.18,MED-STK,null,35.50,15.00,41.00,43.00,N,Pinpoint,null,S
29093,HK,2404221328,https:\/\/videop.co.in\/imaged\/HK-7534\/HK-7534.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7534\u0026zoomslide=1\u0026id=29093,RD,0.62,D,VVS1,EX,EX,EX,NONE,5.44-5.45*3.43,55.00,63.00,GIA,5600,-15.50,4732,2933.840000,null,null,null,null,null,null,0.62,THN-MED,Faceted,36.50,16.50,40.60,42.50,N,Pinpoint,null,S
29143,HK,5403981101,https:\/\/videop.co.in\/imaged\/HK-7584\/HK-7584.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7584\u0026zoomslide=1\u0026id=29143,RD,0.24,E,VVS1,EX,EX,EX,NONE,4.02-4.06*2.44,59.00,60.30,GIA,1550,17.50,1821,437.100000,null,null,null,null,null,null,0.24,MED-STK,Faceted,33.50,13.50,41.00,43.00,N,Manufacturing Remnant  Cavity  Surface Graining,null,S
29176,HK,6214999759,https:\/\/videop.co.in\/imaged\/HK-7614\/HK-7614.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7614\u0026zoomslide=1\u0026id=29176,RD,3.01,F,IF,EX,EX,EX,MED,9.12-9.2*5.78,56.00,63.00,GIA,43500,-42.50,25012,75287.630000,null,null,null,null,-,null,3.01,THN-STK,Faceted,36.50,16.50,40.80,43.00,N,null,Minor details of polish are not shown.,S
235794,HK,6405729022,https:\/\/videop.co.in\/imaged\/T-48F-3901\/T-48F-3901.jpg,https:\/\/videop.co.in\/vision360.html?d=T-48F-3901\u0026zoomslide=1\u0026id=235794,RD,0.30,D,SI1,EX,EX,EX,NONE,4.36-4.39*2.58,60.00,58.80,GIA,2200,-33.50,1463,438.900000,null,-,-,1,null,NO,0.30,MED-STK,null,31.50,12.50,41.00,43.50,N,Crystal  Needle,null,S
236599,HK,6402932974,https:\/\/videop.co.in\/imaged\/T-49E-21100\/T-49E-21100.jpg,https:\/\/videop.co.in\/vision360.html?d=T-49E-21100\u0026zoomslide=1\u0026id=236599,RD,0.60,G,VS1,EX,EX,EX,NONE,5.35-5.39*3.34,60.00,62.10,GIA,4000,-28.50,2860,1716.000000,null,-,-,0,null,NO,0.60,MED-STK,null,33.50,13.00,41.80,44.50,N,Feather  Pinpoint  Indented Natural,null,S
29225,HK,6402981926,https:\/\/videop.co.in\/imaged\/HK-7654\/HK-7654.jpg,https:\/\/videop.co.in\/vision360.html?d=HK-7654\u0026zoomslide=1\u0026id=29225,RD,0.63,D,IF,EX,EX,EX,NONE,5.48-5.52*3.42,54.00,62.20,GIA,7000,-33.50,4655,2932.650000,null,null,null,null,null,null,0.63,MED-STK,Faceted,34.00,15.50,40.60,42.50,N,Minor Details of Polish,null,S
236732,HK,6402954868,https:\/\/videop.co.in\/imaged\/T-57F-14500\/T-57F-14500.jpg,https:\/\/videop.co.in\/vision360.html?d=T-57F-14500\u0026zoomslide=1\u0026id=236732,RD,1.00,G,SI1,GD,EX,VG,NONE,6.03-6.09*4.04,56.00,66.60,GIA,7400,-52.50,3515,3515.000000,null,-,-,0,F,NO,1.00,THK-VTK,null,40.00,18.50,39.40,41.00,N,Crystal  Cloud  Feather  Needle  Indented Natural  Natural  Extra Facet,null,S
237667,HK,6415478462,https:\/\/videop.co.in\/imaged\/T-65J-5800\/T-65J-5800.jpg,https:\/\/videop.co.in\/vision360.html?d=T-65J-5800\u0026zoomslide=1\u0026id=237667,RD,1.00,F,SI1,EX,EX,EX,NONE,6.33-6.37*4.02,56.00,63.30,GIA,7800,-30.50,5421,5421.000000,null,-,-,1,null,NO,1.00,MED-STK,null,36.50,16.50,41.00,43.50,N,Crystal  Cloud  Needle,null,S
237712,HK,6412475842,https:\/\/videop.co.in\/imaged\/T-63A-3600\/T-63A-3600.jpg,https:\/\/videop.co.in\/vision360.html?d=T-63A-3600\u0026zoomslide=1\u0026id=237712,RD,1.00,F,SI1,VG,EX,VG,NONE,6.11-6.22*4.03,56.00,65.40,GIA,7800,-42.50,4485,4485.000000,null,-,-,1,-,NO,1.00,STK-THK,null,38.50,18.00,40.20,42.50,N,Crystal  Cloud  Feather  Natural,null,S
236911,HK,2406990427,https:\/\/videop.co.in\/imaged\/T-55G-4000\/T-55G-4000.jpg,https:\/\/videop.co.in\/vision360.html?d=T-55G-4000\u0026zoomslide=1\u0026id=236911,RD,0.80,F,SI1,EX,EX,EX,NONE,5.87-5.9*3.73,56.00,63.40,GIA,4200,-26.50,3087,2469.600000,null,-,-,0,-,NO,0.80,MED-STK,null,36.50,16.50,41.00,43.50,N,Cloud  Crystal,null,S
237406,HK,2414580146,https:\/\/videop.co.in\/imaged\/T-57H-20501\/T-57H-20501.jpg,https:\/\/videop.co.in\/vision360.html?d=T-57H-20501\u0026zoomslide=1\u0026id=237406,RD,0.30,E,VS1,EX,EX,EX,NONE,4.28-4.31*2.64,61.00,61.40,GIA,2400,-34.50,1572,471.600000,null,-,-,0,-,NO,0.30,THN-STK,null,33.50,13.00,41.60,44.00,N,Crystal  Feather  Pinpoint,null,S
237025,HK,5416054998,https:\/\/videop.co.in\/imaged\/T-57D-6300\/T-57D-6300.jpg,https:\/\/videop.co.in\/vision360.html?d=T-57D-6300\u0026zoomslide=1\u0026id=237025,RD,0.70,D,VS1,EX,EX,EX,NONE,5.64-5.69*3.55,58.00,62.70,GIA,5900,-32.50,3982,2787.750000,null,-,-,0,-,NO,0.70,THN-STK,null,36.50,15.50,41.00,43.50,N,Crystal  Needle  Pinpoint,null,S
237625,HK,2416479026,https:\/\/videop.co.in\/imaged\/T-61G-4700\/T-61G-4700.jpg,https:\/\/videop.co.in\/vision360.html?d=T-61G-4700\u0026zoomslide=1\u0026id=237625,RD,1.00,E,VS2,GD,EX,GD,NONE,5.98-6.09*4.04,61.00,66.90,GIA,10300,-58.50,4274,4274.500000,null,-,-,0,null,NO,1.00,STK-VTK,null,40.00,17.00,40.40,42.50,N,Crystal  Cloud  Feather  Needle  Indented Natural  Natural,null,S
237188,HK,1417096857,https:\/\/videop.co.in\/imaged\/T-56G-10200\/T-56G-10200.jpg,https:\/\/videop.co.in\/vision360.html?d=T-56G-10200\u0026zoomslide=1\u0026id=237188,RD,1.00,G,VS2,EX,EX,EX,NONE,6.33-6.38*3.97,61.00,62.40,GIA,9300,-27.50,6742,6742.500000,null,-,-,0,-,NO,1.00,MED-STK,null,34.00,13.00,41.80,44.50,N,Crystal  Cloud  Feather  Needle  Indented Natural  Natural,null,S
237274,HK,7416104359,https:\/\/videop.co.in\/imaged\/T-60A-201\/T-60A-201.jpg,https:\/\/videop.co.in\/vision360.html?d=T-60A-201\u0026zoomslide=1\u0026id=237274,RD,0.30,G,VS2,VG,EX,VG,NONE,4.3-4.33*2.58,66.00,59.90,GIA,2100,-37.50,1312,393.750000,null,-,-,0,G+,NO,0.30,STK-THK,null,31.50,10.50,41.60,44.00,VSM,Crystal  Indented Natural,null,S
237361,HK,2416479046,https:\/\/videop.co.in\/imaged\/T-56G-12700\/T-56G-12700.jpg,https:\/\/videop.co.in\/vision360.html?d=T-56G-12700\u0026zoomslide=1\u0026id=237361,RD,1.00,J,VS2,EX,EX,EX,NONE,6.4-6.45*3.93,60.00,61.20,GIA,5400,-23.50,4131,4131.000000,null,-,-,0,null,NO,1.00,THN-STK,null,31.50,12.00,41.80,44.50,N,Feather  Cloud  Crystal  Indented Natural  Needle,null,S
